,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,17.6,      0,102,  3.90
1,B,00m 20s,34.3,      0,98,  3.82
2,C,00m 25s,49.5,      0,100,  3.71
3,D,00m 30s,67.7,      0,103,  4.18
4,E,00m 35s,83.4,      0,101,  3.96
5,F,00m 40s,81.6,      1,115,  3.86
6,G,00m 45s,80.5,      1,110,  3.62
7,H,00m 50s,80.6,      1,112,  3.82
8,I,00m 55s,80.5,      1,114,  3.90
9,J,01m 25s,80.6,      84,145,  3.24
10,K,02m 05s,80.5,      256,148,  3.15
11,L,02m 25s,80.6,      332,136,  2.10
12,M,02m 35s,80.5,      339,128,  5.11
13,N,02m 40s,80.6,      339,126,  5.45
14,O,02m 45s,80.6,      339,124,  5.78
15,P,03m 00s,80.6,      337,120,  5.54
16,Q,03m 05s,80.5,      336,132,  6.19
17,R,03m 10s,80.5,      335,120,  5.21
18,S,03m 15s,80.5,      335,122,  5.31
19,T,03m 20s,80.5,      334,119,  5.03
20,U,03m 25s,80.6,      333,127,  4.92
21,V,03m 30s,80.6,      333,121,  5.03
22,W,03m 35s,80.6,      332,124,  4.88
23,X,03m 40s,80.7,      331,125,  5.67
24,Y,03m 45s,80.6,      331,126,  6.02
25,Z,03m 50s,80.6,      331,124,  5.13
26,a,03m 55s,80.6,      331,129,  5.52
27,b,04m 10s,80.6,      333,120,  4.33
28,c,04m 25s,80.5,      333,133,  5.09
29,d,04m 45s,80.4,      336,128,  5.13
30,e,04m 50s,80.5,      336,125,  5.36
31,f,04m 55s,80.7,      336,127,  5.36
32,g,05m 15s,80.4,      340,125,  4.86
33,h,05m 30s,80.6,      342,127,  5.49
34,i,05m 35s,80.5,      342,127,  5.44
35,j,05m 45s,80.6,      337,124,  3.85
36,k,06m 25s,80.5,      318,114,  5.53
37,l,06m 30s,80.6,      318,117,  5.22
38,m,06m 35s,80.5,      318,122,  4.81
39,n,06m 40s,80.4,      318,124,  4.85
40,o,06m 45s,80.5,      318,128,  4.91
41,p,06m 50s,80.5,      318,118,  6.17
42,q,06m 55s,80.5,      318,124,  6.38
43,r,07m 10s,80.6,      318,128,  5.58
44,s,07m 15s,80.6,      318,126,  5.57
45,t,07m 20s,80.5,      318,117,  5.82
46,u,07m 25s,80.6,      318,118,  5.49
47,v,07m 30s,80.5,      318,121,  5.90
48,w,07m 35s,80.5,      318,125,  6.09
49,x,07m 40s,80.5,      318,131,  5.78
50,y,07m 45s,80.6,      318,125,  6.15
51,z,07m 50s,80.5,      318,121,  5.97
52,A,07m 55s,80.5,      318,127,  5.89
53,B,08m 00s,80.5,      318,123,  6.29
54,C,08m 15s,80.6,      313,129,  5.22
55,D,08m 20s,80.5,      313,124,  5.71
56,E,08m 25s,80.4,      313,122,  5.29
57,F,08m 30s,80.3,      313,121,  5.25
58,G,08m 35s,80.6,      309,117,  6.84
59,H,08m 40s,80.6,      307,132,  5.18
60,I,08m 45s,80.5,      307,124,  6.02
61,J,08m 50s,80.7,      306,116,  7.30
62,K,09m 00s,80.6,      302,120,  5.96
63,L,09m 05s,80.5,      302,125,  5.58
64,M,09m 15s,80.6,      296,121,  6.26
65,N,09m 35s,80.5,      293,117,  4.70
66,O,09m 40s,80.6,      293,119,  4.43
67,P,09m 45s,80.6,      293,124,  5.11
68,Q,09m 50s,80.6,      293,126,  5.27
69,R,10m 00s,80.5,      300,119,  4.97
70,S,10m 10s,80.5,      301,114,  5.25
71,T,10m 15s,80.5,      301,118,  5.08
72,U,10m 20s,80.5,      301,118,  5.13
73,V,10m 25s,80.6,      301,119,  5.09
74,W,10m 30s,80.6,      301,118,  5.43
75,X,10m 35s,80.5,      301,118,  5.43
76,Y,10m 40s,80.6,      301,118,  5.50
77,Z,10m 50s,80.7,      302,115,  4.61
78,a,11m 00s,80.6,      302,117,  5.38
79,b,11m 05s,80.5,      302,115,  4.79
80,c,11m 10s,80.5,      302,121,  4.76
81,d,11m 15s,80.6,      302,121,  5.12
82,e,11m 20s,80.6,      302,118,  5.17
83,f,11m 25s,80.5,      302,118,  5.10
84,g,11m 40s,80.6,      302,115,  5.66
85,h,11m 45s,80.6,      301,116,  5.82
86,i,11m 50s,80.6,      301,118,  5.77
87,j,11m 55s,80.5,      301,117,  5.22
88,k,12m 00s,80.5,      302,117,  4.89
89,l,12m 05s,80.4,      302,111,  5.05
90,m,12m 10s,80.6,      302,112,  5.43
91,n,12m 30s,80.5,      311,117,  4.73
92,o,12m 35s,80.5,      311,118,  4.68
93,p,12m 40s,80.5,      311,123,  4.45
94,q,12m 45s,80.5,      311,118,  4.74
95,r,12m 50s,80.6,      311,123,  4.48
96,s,12m 55s,80.6,      311,126,  4.61
97,t,13m 00s,80.6,      311,121,  5.50
98,u,13m 15s,80.5,      303,117,  5.15
99,v,13m 30s,80.3,      302,113,  4.61
100,w,13m 40s,80.6,      301,113,  4.83
101,x,13m 45s,80.5,      301,110,  5.29
102,y,13m 50s,80.4,      300,116,  5.47
103,z,13m 55s,80.5,      300,131,  3.40
104,A,14m 00s,80.5,      300,118,  3.99
105,B,14m 05s,80.5,      300,111,  4.85
106,C,14m 10s,80.5,      300,108,  5.46
107,D,14m 15s,80.6,      300,120,  4.84
108,E,14m 20s,80.5,      300,110,  5.41
109,F,14m 25s,80.6,      300,108,  5.11
110,G,14m 30s,80.6,      300,115,  4.91
111,H,14m 45s,80.6,      298,107,  5.42
112,I,14m 50s,80.6,      298,108,  5.21
113,J,15m 10s,80.5,      308,107,  4.76
114,K,15m 15s,80.5,      309,100,  4.49
115,L,15m 20s,80.5,      309,94,  2.11
116,M,15m 25s,80.5,      310,101,  4.12
117,N,15m 35s,80.4,      314,110,  4.60
118,O,15m 50s,80.5,      318,104,  3.72
119,P,16m 00s,80.5,      319,109,  4.06
120,Q,16m 05s,80.5,      319,112,  4.73
121,R,16m 10s,80.6,      319,118,  4.68
122,S,16m 15s,80.6,      321,103,  4.18
123,T,16m 20s,80.7,      321,113,  4.68
124,U,16m 25s,80.4,      321,114,  4.38
125,V,16m 45s,80.5,      327,110,  4.02
126,W,16m 50s,80.5,      327,126,  2.72
127,X,16m 55s,80.5,      327,130,  3.06
128,Y,17m 00s,80.5,      327,133,  3.58
129,Z,17m 05s,80.4,      327,122,  4.57
130,a,17m 10s,80.6,      327,134,  3.22
