,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,19.7,      0,37,  6.14
1,B,00m 15s,32.3,      0,45,  7.36
2,C,00m 20s,43.7,      0,41,  7.01
3,D,00m 25s,55.0,      0,43,  6.88
4,E,00m 30s,66.6,      1,65,  6.87
5,F,00m 35s,77.9,      1,68,  8.02
6,G,00m 40s,85.4,      1,71,  7.47
7,H,01m 00s,85.7,      158,69,  5.33
8,I,01m 05s,85.6,      214,71,  7.42
9,J,01m 35s,85.3,      308,82,  4.66
10,K,03m 15s,85.3,      526,76,  4.75
11,L,03m 35s,85.6,      562,73,  7.29
12,M,03m 40s,85.5,      562,69,  6.76
13,N,03m 45s,85.6,      562,69,  6.66
14,O,03m 50s,85.6,      562,67,  7.03
15,P,03m 55s,85.6,      563,66,  6.96
16,Q,04m 00s,85.5,      563,63,  6.78
17,R,04m 25s,85.6,      603,59,  6.53
18,S,04m 30s,85.5,      603,72,  6.73
19,T,04m 45s,85.5,      629,83,  7.09
20,U,04m 50s,85.5,      629,89,  6.65
21,V,04m 55s,85.4,      629,87,  6.57
22,W,05m 15s,85.4,      669,89,  4.38
23,X,05m 20s,85.5,      669,83,  4.39
24,Y,05m 35s,85.5,      712,76,  5.81
25,Z,05m 40s,85.5,      712,75,  5.37
26,a,05m 45s,85.5,      712,75,  5.44
27,b,05m 50s,85.5,      712,71,  5.67
28,c,05m 55s,85.5,      712,72,  5.57
29,d,06m 00s,85.5,      709,40,  5.40
30,e,06m 10s,85.4,      697,58,  5.29
31,f,06m 20s,85.5,      692,74,  5.99
32,g,06m 30s,85.3,      691,63,  5.52
33,h,06m 35s,85.3,      691,64,  5.23
34,i,06m 40s,84.5,      691,65,  5.36
35,j,07m 10s,79.5,      696,78,  5.10
36,k,07m 25s,75.5,      696,73,  4.01
37,l,07m 30s,75.5,      696,68,  3.76
38,m,07m 35s,75.4,      696,63,  3.73
39,n,07m 40s,75.4,      696,64,  3.95
40,o,07m 45s,75.5,      696,63,  4.47
41,p,08m 00s,70.6,      696,64,  4.51
42,q,08m 05s,70.5,      696,71,  4.33
43,r,08m 10s,70.5,      696,69,  4.49
44,s,08m 25s,65.4,      696,78,  4.13
