,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,42.9,      5,160,  15.09
1,B,00m 25s,67.1,      4,165,  14.63
2,C,00m 30s,88.8,      5,161,  15.36
3,D,00m 45s,86.5,      7,166,  14.48
4,E,01m 20s,86.3,      95,162,  12.66
5,F,01m 30s,86.9,      144,154,  11.89
6,G,01m 35s,86.6,      161,158,  13.21
7,H,01m 40s,86.5,      174,158,  14.20
8,I,01m 45s,86.4,      185,163,  14.32
9,J,01m 55s,86.7,      206,160,  14.10
10,K,02m 05s,86.7,      232,161,  13.71
11,L,02m 10s,86.8,      246,159,  13.72
12,M,02m 15s,86.6,      263,173,  13.22
13,N,02m 35s,86.2,      280,165,  10.87
14,O,02m 40s,86.5,      280,166,  11.14
15,P,02m 45s,86.7,      280,163,  12.47
16,Q,02m 50s,86.3,      281,163,  9.76
17,R,02m 55s,86.5,      280,157,  10.60
18,S,03m 00s,86.5,      281,162,  10.13
19,T,03m 05s,86.4,      281,160,  7.91
20,U,03m 10s,86.6,      280,154,  9.12
21,V,03m 15s,86.8,      280,157,  11.94
22,W,03m 20s,86.7,      281,156,  12.07
23,X,03m 25s,86.8,      281,154,  12.30
24,Y,03m 30s,86.6,      281,154,  11.97
25,Z,03m 35s,86.6,      281,155,  11.94
26,a,03m 40s,86.8,      281,155,  12.83
27,b,03m 45s,86.6,      281,156,  12.20
28,c,03m 50s,86.5,      281,159,  11.38
29,d,03m 55s,86.5,      281,157,  11.12
30,e,04m 00s,86.6,      281,156,  11.69
31,f,04m 05s,86.6,      281,158,  11.76
32,g,04m 10s,86.7,      281,159,  12.50
33,h,04m 15s,86.7,      281,153,  13.34
34,i,04m 20s,86.7,      281,150,  14.28
35,j,04m 40s,87.0,      259,158,  14.41
36,k,04m 50s,87.0,      273,159,  13.91
37,l,05m 00s,86.8,      292,162,  14.52
38,m,05m 40s,86.5,      301,163,  12.52
39,n,06m 00s,86.6,      293,180,  13.29
40,o,06m 05s,86.4,      293,172,  12.09
41,p,06m 10s,86.5,      293,172,  13.01
42,q,06m 15s,86.5,      293,171,  12.81
43,r,06m 20s,86.7,      293,170,  12.28
44,s,06m 45s,78.5,      273,177,  12.10
45,t,07m 15s,78.8,      308,167,  12.78
46,u,07m 20s,78.7,      322,170,  12.88
47,v,07m 25s,78.6,      338,173,  12.83
48,w,07m 30s,78.5,      357,175,  12.60
49,x,07m 40s,78.2,      364,170,  12.10
50,y,07m 45s,78.5,      364,166,  13.05
51,z,07m 50s,78.3,      364,163,  12.12
52,A,07m 55s,78.1,      364,164,  10.11
53,B,08m 00s,78.3,      364,166,  9.17
54,C,08m 05s,78.6,      364,170,  11.34
55,D,08m 10s,78.5,      365,168,  9.65
56,E,08m 15s,78.7,      364,168,  9.04
57,F,08m 20s,78.7,      364,175,  10.99
58,G,08m 45s,78.4,      363,173,  12.26
59,H,08m 50s,78.7,      363,176,  12.56
60,I,08m 55s,78.7,      364,175,  12.57
61,J,09m 00s,78.7,      364,176,  12.09
62,K,09m 05s,78.8,      364,177,  12.89
63,L,09m 10s,78.9,      364,176,  13.58
64,M,09m 15s,78.7,      364,175,  13.06
65,N,09m 20s,78.6,      364,176,  13.10
66,O,09m 25s,78.5,      364,170,  11.01
67,P,09m 30s,78.5,      364,177,  10.57
68,Q,09m 35s,78.6,      364,175,  11.50
69,R,09m 40s,78.7,      364,181,  11.75
70,S,09m 45s,78.7,      364,173,  12.09
71,T,09m 50s,78.7,      364,173,  12.22
72,U,09m 55s,78.6,      364,171,  11.01
73,V,10m 00s,78.5,      364,173,  10.55
74,W,10m 05s,78.4,      364,174,  9.28
75,X,10m 10s,78.6,      364,174,  9.16
76,Y,10m 15s,78.6,      364,163,  9.39
77,Z,10m 20s,78.7,      364,162,  8.30
78,a,10m 25s,78.7,      364,157,  10.05
79,b,10m 30s,78.6,      364,158,  10.55
80,c,10m 35s,78.6,      364,154,  10.58
81,d,10m 40s,78.5,      364,158,  9.09
82,e,10m 45s,78.4,      364,170,  9.21
83,f,10m 55s,78.4,      364,155,  7.73
84,g,11m 00s,78.8,      364,155,  9.67
85,h,11m 05s,78.6,      364,162,  9.50
86,i,11m 25s,78.4,      383,167,  10.61
87,j,11m 30s,78.3,      383,168,  9.94
88,k,11m 35s,78.5,      383,160,  9.98
89,l,11m 40s,78.4,      383,159,  8.84
90,m,11m 45s,78.5,      383,159,  8.75
91,n,11m 50s,78.5,      383,155,  8.99
92,o,11m 55s,78.7,      383,160,  9.48
93,p,12m 00s,78.8,      383,153,  9.82
94,q,12m 05s,78.5,      383,146,  9.50
95,r,12m 10s,78.7,      383,155,  11.00
96,s,12m 15s,78.7,      383,156,  10.29
97,t,12m 20s,78.7,      383,157,  11.20
98,u,12m 30s,78.8,      383,155,  11.75
99,v,12m 35s,78.6,      383,153,  11.90
100,w,12m 40s,78.7,      383,156,  12.27
101,x,12m 45s,78.4,      383,153,  10.30
102,y,12m 50s,78.2,      383,148,  7.99
103,z,12m 55s,78.6,      383,159,  9.58
104,A,13m 00s,78.4,      383,164,  10.09
105,B,13m 30s,78.7,      383,164,  11.76
106,C,13m 35s,78.7,      383,157,  12.81
107,D,13m 40s,78.6,      383,169,  11.62
108,E,13m 45s,78.6,      383,162,  11.58
109,F,13m 55s,78.6,      382,165,  12.84
