,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,26.5,      1,124,  4.63
1,B,00m 15s,52.6,      0,123,  4.19
2,C,00m 20s,72.9,      0,119,  4.05
3,D,00m 25s,75.7,      1,121,  4.00
4,E,00m 45s,75.7,      42,125,  4.30
5,F,01m 20s,75.6,      179,103,  3.39
6,G,01m 50s,75.2,      311,118,  2.77
7,H,01m 55s,75.1,      311,112,  2.98
8,I,02m 05s,75.0,      311,120,  2.46
9,J,02m 10s,75.1,      311,115,  2.75
10,K,02m 15s,75.1,      311,108,  2.35
11,L,02m 20s,75.1,      311,111,  1.94
12,M,02m 25s,75.0,      312,98,  1.97
13,N,02m 30s,75.0,      312,67,  2.03
14,O,02m 35s,75.0,      311,124,  1.61
15,P,02m 40s,75.0,      311,109,  1.10
16,Q,02m 45s,75.1,      311,116,  1.12
17,R,02m 50s,75.1,      312,60,  1.33
18,S,02m 55s,75.1,      311,52,  1.79
19,T,03m 00s,75.0,      311,78,  1.29
20,U,03m 05s,75.0,      311,89,  1.62
21,V,03m 10s,75.0,      311,98,  1.16
22,W,03m 15s,75.0,      311,90,  0.81
23,X,03m 20s,75.1,      312,63,  1.44
24,Y,03m 25s,75.0,      311,50,  1.11
25,Z,03m 30s,75.1,      312,72,  1.35
26,a,03m 35s,75.0,      312,57,  0.99
27,b,03m 45s,75.1,      313,106,  1.25
28,c,03m 50s,75.1,      313,59,  1.89
29,d,04m 00s,75.1,      313,39,  1.70
30,e,04m 05s,75.1,      313,5,  2.70
31,f,04m 10s,75.1,      313,12,  3.09
32,g,04m 15s,75.2,      313,31,  3.37
33,h,04m 20s,75.1,      313,65,  2.00
34,i,04m 25s,75.1,      313,18,  3.56
35,j,04m 30s,75.1,      313,31,  2.81
36,k,04m 35s,75.0,      313,14,  3.28
37,l,04m 40s,75.0,      312,354,  3.10
38,m,04m 45s,75.1,      313,2,  3.11
39,n,04m 50s,75.1,      313,7,  3.01
40,o,04m 55s,75.1,      313,11,  2.96
41,p,05m 00s,75.1,      313,22,  3.19
42,q,05m 05s,75.1,      313,46,  2.20
43,r,05m 10s,75.0,      313,66,  2.08
44,s,05m 15s,75.0,      313,51,  1.95
45,t,05m 20s,75.1,      313,21,  3.13
46,u,05m 25s,75.1,      312,29,  2.51
47,v,05m 30s,75.1,      313,36,  2.49
48,w,05m 35s,75.0,      312,27,  3.00
49,x,05m 40s,75.0,      312,6,  2.89
50,y,05m 45s,75.0,      312,1,  2.49
51,z,05m 50s,75.0,      312,18,  1.95
52,A,05m 55s,75.0,      312,10,  2.14
53,B,06m 00s,75.0,      312,1,  2.11
54,C,06m 05s,75.0,      312,348,  2.22
55,D,06m 10s,75.1,      312,353,  2.10
56,E,06m 15s,75.0,      312,350,  2.38
57,F,06m 20s,75.0,      312,349,  2.24
58,G,06m 25s,75.1,      312,339,  2.49
59,H,06m 30s,75.1,      313,336,  2.45
60,I,06m 35s,75.0,      313,330,  2.14
61,J,06m 40s,75.1,      313,334,  1.70
62,K,06m 45s,75.0,      313,339,  1.49
63,L,06m 50s,75.1,      313,344,  1.69
64,M,06m 55s,75.0,      313,335,  1.25
65,N,07m 00s,75.1,      313,329,  1.72
66,O,07m 05s,75.0,      313,321,  1.30
67,P,07m 10s,75.0,      313,334,  1.79
68,Q,07m 15s,75.1,      313,318,  1.89
69,R,07m 20s,75.1,      313,327,  1.58
70,S,07m 25s,75.1,      313,342,  1.48
71,T,07m 30s,75.1,      313,338,  2.45
72,U,07m 35s,75.1,      313,334,  2.17
73,V,07m 40s,75.1,      312,82,  1.35
74,W,07m 45s,75.1,      313,84,  1.72
75,X,07m 50s,75.0,      313,75,  2.06
76,Y,07m 55s,75.0,      313,98,  2.53
77,Z,08m 00s,75.1,      313,96,  2.39
78,a,08m 05s,75.0,      313,58,  1.84
79,b,08m 10s,74.9,      313,89,  2.02
80,c,08m 15s,75.0,      312,111,  3.00
81,d,08m 20s,75.0,      312,93,  0.53
