,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,7.4,      1,16,  1.74
1,B,00m 20s,15.7,      1,29,  2.74
2,C,00m 25s,24.6,      1,39,  1.69
3,D,00m 30s,34.6,      1,4,  1.17
4,E,00m 35s,47.3,      1,358,  1.72
5,F,00m 40s,62.9,      2,354,  2.32
6,G,00m 45s,81.0,      2,356,  2.97
7,H,01m 45s,80.5,      186,33,  3.84
8,I,02m 10s,80.4,      286,22,  2.49
9,J,02m 20s,80.6,      322,9,  1.58
10,K,02m 35s,80.6,      398,25,  2.89
11,L,03m 20s,80.6,      500,50,  2.65
12,M,05m 20s,80.4,      753,65,  6.11
13,N,05m 25s,80.6,      753,66,  5.77
14,O,05m 40s,80.7,      654,46,  2.75
15,P,05m 45s,80.6,      605,11,  2.73
16,Q,05m 50s,80.7,      556,26,  2.65
17,R,05m 55s,80.6,      507,350,  3.46
18,S,06m 00s,80.7,      458,346,  3.46
19,T,06m 05s,80.8,      409,8,  2.10
20,U,06m 10s,80.7,      360,28,  2.57
21,V,06m 15s,80.7,      311,1,  2.83
22,W,06m 20s,80.7,      261,7,  3.47
23,X,06m 25s,80.6,      213,13,  2.68
24,Y,06m 30s,80.7,      164,39,  1.78
25,Z,06m 35s,80.7,      115,42,  1.69
26,a,07m 00s,80.8,      1,72,  2.61
27,b,07m 05s,80.8,      1,72,  2.44
28,c,08m 00s,1.7,      0,68,  0.62
