,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,01m 30s,43.6,      3,180,  7.91
1,B,01m 50s,75.0,      108,163,  8.40
2,C,01m 55s,75.0,      175,159,  8.23
3,D,02m 00s,75.0,      241,167,  8.41
4,E,02m 30s,74.9,      341,182,  7.28
5,F,02m 35s,74.8,      341,182,  6.44
6,G,02m 40s,75.0,      341,182,  6.90
7,H,02m 50s,74.9,      345,182,  6.81
8,I,02m 55s,74.9,      345,180,  7.14
9,J,03m 00s,74.9,      345,180,  7.24
10,K,03m 05s,75.0,      346,180,  7.50
11,L,03m 10s,75.0,      346,177,  7.67
12,M,03m 15s,75.0,      346,180,  7.18
13,N,03m 20s,75.0,      345,181,  6.72
14,O,03m 25s,75.0,      345,183,  6.94
15,P,03m 30s,75.0,      346,181,  7.72
16,Q,03m 35s,74.9,      345,181,  7.45
17,R,03m 40s,74.9,      346,190,  7.43
18,S,03m 45s,75.0,      346,181,  7.57
19,T,03m 50s,75.1,      346,183,  8.03
20,U,03m 55s,75.1,      345,184,  7.75
21,V,04m 00s,75.0,      345,186,  7.58
22,W,04m 05s,74.9,      345,185,  6.00
23,X,04m 10s,75.0,      345,192,  5.28
24,Y,04m 15s,75.0,      345,184,  6.06
25,Z,04m 20s,75.0,      345,180,  6.43
26,a,04m 25s,75.0,      345,185,  6.07
27,b,04m 30s,75.0,      345,183,  6.19
28,c,04m 35s,74.9,      345,181,  5.97
29,d,04m 40s,74.9,      345,187,  5.19
30,e,04m 45s,75.0,      346,177,  5.93
31,f,04m 50s,75.0,      346,176,  6.07
32,g,04m 55s,75.0,      345,182,  7.22
33,h,05m 05s,75.1,      342,182,  6.47
34,i,05m 10s,75.1,      342,179,  6.41
35,j,05m 15s,75.1,      342,176,  6.73
36,k,05m 20s,75.0,      342,177,  6.05
37,l,05m 25s,74.9,      342,179,  6.33
38,m,05m 30s,75.0,      342,182,  6.69
39,n,05m 35s,75.0,      342,178,  7.27
40,o,05m 40s,75.1,      342,178,  7.70
41,p,05m 45s,75.1,      342,181,  8.10
42,q,05m 50s,74.9,      342,182,  6.79
43,r,05m 55s,75.1,      342,175,  8.12
44,s,06m 00s,75.0,      342,173,  7.13
45,t,06m 05s,74.8,      342,178,  7.16
46,u,06m 10s,74.9,      342,177,  6.68
47,v,06m 15s,75.0,      342,181,  7.01
48,w,06m 20s,74.9,      342,183,  6.30
49,x,06m 25s,75.0,      342,186,  5.96
50,y,06m 30s,75.0,      342,182,  5.86
51,z,06m 35s,74.9,      342,184,  5.87
52,A,06m 40s,75.0,      342,183,  5.89
53,B,06m 45s,74.9,      342,182,  6.63
54,C,06m 50s,75.0,      342,181,  6.77
55,D,06m 55s,75.0,      342,180,  7.39
56,E,07m 00s,75.0,      342,176,  7.33
57,F,07m 05s,74.9,      342,177,  7.58
58,G,07m 10s,75.0,      342,180,  7.28
