,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,33.8,      1,16,  6.49
1,B,00m 20s,59.1,      1,22,  6.94
2,C,00m 25s,84.3,      1,31,  7.50
3,D,00m 30s,107.2,      1,27,  9.09
4,E,00m 50s,105.4,      96,31,  8.52
5,F,00m 55s,105.4,      133,27,  9.84
6,G,01m 00s,105.3,      169,27,  10.09
7,H,01m 05s,105.3,      211,26,  8.06
8,I,01m 30s,105.4,      236,39,  9.08
9,J,01m 35s,105.4,      236,36,  8.92
10,K,01m 40s,105.4,      236,37,  9.30
11,L,01m 45s,104.6,      236,35,  8.48
12,M,02m 05s,95.9,      236,42,  6.65
13,N,02m 10s,95.9,      236,43,  7.07
14,O,02m 15s,95.9,      236,42,  7.48
15,P,02m 20s,95.9,      236,41,  6.10
16,Q,02m 25s,95.9,      236,39,  6.91
17,R,02m 30s,95.9,      236,39,  5.97
18,S,02m 35s,95.9,      236,39,  6.52
19,T,02m 40s,96.0,      236,35,  6.28
20,U,02m 45s,96.0,      236,39,  6.90
21,V,02m 50s,96.1,      236,39,  7.98
22,W,02m 55s,96.0,      236,39,  8.41
23,X,03m 00s,95.9,      236,37,  7.30
24,Y,03m 05s,95.9,      236,42,  7.22
25,Z,03m 10s,95.9,      236,39,  7.61
26,a,03m 15s,96.0,      236,39,  7.56
27,b,03m 20s,96.0,      236,44,  7.67
28,c,03m 25s,95.9,      236,44,  7.07
29,d,03m 30s,96.0,      236,44,  7.57
30,e,03m 35s,96.0,      236,44,  7.18
31,f,03m 40s,96.1,      236,50,  7.53
32,g,03m 45s,96.1,      236,52,  6.98
33,h,03m 50s,96.1,      237,58,  5.93
34,i,04m 10s,95.9,      248,57,  6.85
35,j,04m 15s,95.9,      248,53,  7.40
36,k,04m 20s,95.9,      248,53,  7.40
37,l,04m 25s,95.8,      248,53,  7.27
38,m,04m 35s,95.9,      253,49,  6.73
39,n,04m 40s,95.9,      253,49,  6.80
40,o,04m 45s,95.9,      253,51,  6.71
41,p,04m 50s,96.0,      253,53,  7.27
42,q,04m 55s,96.1,      253,54,  7.32
43,r,05m 00s,96.1,      253,54,  7.45
44,s,05m 05s,95.9,      253,50,  6.21
45,t,05m 10s,95.9,      253,45,  6.64
46,u,05m 15s,95.9,      253,42,  6.17
47,v,05m 20s,96.0,      253,52,  6.42
48,w,05m 25s,95.9,      253,48,  6.49
49,x,05m 30s,96.0,      253,49,  7.02
50,y,05m 35s,96.0,      253,49,  6.92
51,z,05m 40s,95.9,      253,49,  6.48
52,A,05m 45s,96.0,      253,50,  6.73
53,B,05m 50s,95.9,      253,43,  6.45
54,C,05m 55s,95.9,      253,51,  5.33
55,D,06m 00s,95.9,      253,47,  5.69
56,E,06m 05s,95.9,      253,40,  6.25
57,F,06m 10s,95.9,      253,47,  6.11
58,G,06m 15s,96.0,      253,44,  6.20
59,H,06m 20s,96.0,      253,39,  6.13
60,I,06m 25s,96.0,      253,40,  6.33
61,J,06m 30s,96.0,      253,40,  6.20
62,K,06m 35s,96.0,      253,38,  6.47
63,L,06m 40s,96.0,      253,38,  6.47
64,M,06m 45s,96.0,      253,41,  6.10
65,N,06m 50s,96.0,      253,38,  6.26
66,O,06m 55s,96.0,      253,41,  6.06
67,P,07m 00s,96.0,      253,36,  6.07
68,Q,07m 05s,96.0,      253,32,  6.43
69,R,07m 10s,95.9,      253,29,  6.31
70,S,07m 15s,96.0,      253,30,  6.40
71,T,07m 20s,96.0,      253,34,  5.51
72,U,07m 25s,95.9,      253,41,  5.86
73,V,07m 30s,96.0,      253,39,  5.83
74,W,07m 35s,96.0,      253,44,  5.98
75,X,07m 40s,96.0,      253,48,  6.04
76,Y,07m 45s,96.0,      253,39,  5.71
77,Z,07m 55s,96.0,      253,45,  5.78
78,a,08m 00s,96.0,      253,41,  6.81
79,b,08m 05s,96.0,      253,39,  7.16
80,c,08m 10s,96.0,      253,36,  6.87
81,d,08m 15s,96.0,      253,35,  6.50
82,e,08m 20s,95.9,      253,30,  5.26
83,f,08m 25s,95.9,      253,36,  4.89
84,g,08m 30s,95.9,      253,36,  5.10
85,h,08m 35s,95.8,      253,37,  5.11
86,i,08m 40s,95.9,      253,41,  6.25
87,j,08m 45s,96.0,      253,44,  6.36
88,k,08m 50s,96.1,      253,43,  6.50
89,l,08m 55s,96.1,      254,42,  5.47
90,m,09m 05s,95.9,      259,44,  6.02
91,n,09m 10s,95.9,      259,48,  5.48
92,o,09m 15s,95.9,      259,43,  5.21
93,p,09m 20s,96.0,      259,49,  6.03
94,q,09m 25s,96.0,      259,45,  7.48
95,r,09m 30s,96.0,      259,45,  7.65
96,s,09m 35s,96.0,      259,44,  7.95
97,t,09m 40s,95.9,      259,42,  7.78
98,u,09m 45s,95.9,      259,42,  7.70
99,v,09m 50s,96.0,      259,43,  7.66
100,w,09m 55s,96.1,      259,42,  8.06
101,x,10m 00s,96.0,      259,41,  7.57
102,y,10m 05s,95.9,      259,45,  7.44
103,z,10m 10s,95.8,      259,40,  7.96
104,A,10m 15s,96.0,      259,46,  7.99
105,B,10m 20s,96.0,      259,43,  7.11
106,C,10m 25s,96.0,      259,40,  7.67
107,D,10m 30s,96.1,      259,46,  7.59
108,E,10m 35s,96.1,      259,52,  7.05
109,F,10m 40s,96.1,      259,60,  7.30
110,G,10m 45s,96.1,      259,46,  9.04
111,H,10m 50s,96.1,      259,52,  8.12
112,I,10m 55s,96.1,      259,61,  7.42
113,J,11m 00s,95.9,      259,51,  7.32
114,K,11m 05s,95.9,      259,46,  6.80
115,L,11m 10s,96.0,      259,48,  6.18
116,M,11m 15s,96.1,      259,54,  6.17
117,N,11m 20s,95.9,      259,46,  7.01
118,O,11m 25s,96.0,      259,46,  7.67
119,P,11m 30s,95.9,      259,55,  6.56
120,Q,11m 35s,96.0,      259,51,  6.42
121,R,11m 40s,96.0,      259,46,  7.44
122,S,11m 45s,95.9,      259,49,  6.78
123,T,11m 50s,96.0,      259,45,  7.45
124,U,11m 55s,96.0,      259,41,  7.95
125,V,12m 00s,96.0,      259,42,  8.01
126,W,12m 05s,95.9,      259,40,  7.97
127,X,12m 10s,96.0,      259,40,  8.09
128,Y,12m 15s,95.9,      259,38,  7.88
129,Z,12m 20s,95.9,      259,40,  7.81
130,a,13m 05s,96.0,      351,43,  8.06
131,b,13m 10s,96.0,      351,45,  8.09
132,c,13m 15s,96.0,      351,41,  7.74
133,d,13m 20s,95.8,      351,40,  6.75
134,e,13m 25s,95.9,      351,44,  6.47
135,f,13m 30s,96.0,      351,39,  7.17
136,g,13m 50s,95.8,      388,44,  6.33
137,h,14m 05s,95.9,      387,41,  5.64
138,i,14m 10s,95.9,      387,45,  5.56
139,j,14m 50s,95.9,      478,34,  7.26
140,k,14m 55s,95.9,      496,28,  7.36
141,l,15m 05s,96.1,      514,41,  7.22
142,m,15m 10s,96.0,      514,40,  6.79
143,n,15m 25s,96.2,      517,38,  6.63
144,o,15m 30s,96.2,      517,40,  7.70
145,p,15m 35s,96.0,      517,44,  7.09
146,q,15m 55s,96.0,      548,29,  6.72
147,r,16m 00s,96.1,      548,32,  7.08
148,s,16m 05s,96.0,      548,42,  6.90
149,t,16m 20s,96.1,      565,35,  7.38
150,u,16m 25s,96.1,      564,25,  7.39
151,v,16m 30s,96.0,      564,36,  7.17
152,w,16m 35s,96.0,      564,28,  6.99
153,x,16m 40s,96.1,      564,31,  7.18
154,y,16m 45s,96.0,      564,34,  7.02
155,z,16m 50s,96.0,      564,38,  7.57
156,A,17m 10s,96.3,      460,60,  6.31
157,B,17m 15s,96.2,      410,60,  6.63
158,C,17m 20s,95.9,      360,72,  6.47
159,D,17m 25s,95.8,      310,71,  4.65
160,E,17m 30s,95.9,      260,75,  5.05
161,F,17m 40s,96.3,      162,54,  7.31
162,G,17m 45s,96.1,      114,41,  6.53
163,H,18m 10s,95.7,      1,35,  5.46
164,I,18m 20s,95.1,      1,29,  7.05
165,J,19m 10s,3.4,      1,33,  3.71
166,K,19m 15s,3.3,      1,359,  2.47
