,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,46.2,      0,74,  8.14
1,B,00m 20s,71.4,      0,61,  6.73
2,C,00m 25s,76.1,      0,62,  8.15
3,D,01m 25s,75.4,      309,64,  7.70
4,E,01m 30s,75.5,      309,67,  6.84
5,F,01m 35s,75.3,      309,69,  6.83
6,G,01m 40s,75.4,      309,71,  6.34
7,H,01m 45s,75.6,      309,69,  7.26
8,I,01m 50s,75.6,      309,64,  6.76
9,J,01m 55s,75.5,      310,65,  7.23
10,K,02m 00s,75.7,      310,73,  8.22
11,L,02m 05s,75.6,      309,71,  8.18
12,M,02m 10s,75.4,      309,72,  7.68
13,N,02m 15s,75.3,      309,76,  6.98
14,O,02m 20s,75.4,      309,75,  7.20
15,P,02m 45s,65.7,      309,70,  7.49
16,Q,02m 50s,65.7,      309,67,  6.71
17,R,02m 55s,65.8,      309,71,  8.56
18,S,03m 00s,65.7,      309,74,  7.23
19,T,03m 05s,65.8,      309,70,  7.54
20,U,03m 10s,65.6,      309,67,  6.80
21,V,03m 15s,65.6,      309,71,  7.96
22,W,03m 20s,65.6,      309,71,  6.57
23,X,03m 25s,65.6,      309,70,  7.84
24,Y,03m 30s,65.6,      309,66,  8.46
25,Z,03m 35s,65.6,      309,66,  7.95
26,a,03m 40s,65.5,      309,69,  7.71
27,b,03m 45s,65.6,      309,66,  8.12
28,c,03m 50s,65.5,      309,69,  8.35
29,d,04m 15s,65.5,      309,73,  7.64
30,e,04m 20s,65.4,      309,76,  7.39
31,f,04m 25s,65.5,      309,70,  7.42
32,g,04m 30s,65.5,      309,72,  7.08
33,h,04m 35s,65.6,      308,70,  8.20
34,i,04m 40s,65.6,      308,65,  7.28
35,j,04m 45s,65.6,      308,68,  7.16
36,k,04m 50s,65.7,      308,67,  7.25
37,l,05m 00s,65.7,      307,68,  7.25
38,m,05m 05s,65.6,      307,68,  7.13
39,n,05m 10s,65.6,      307,67,  6.89
40,o,05m 15s,65.6,      307,69,  6.71
41,p,05m 20s,65.6,      307,73,  6.39
42,q,05m 25s,65.6,      307,71,  6.44
43,r,05m 30s,65.6,      307,75,  6.28
44,s,05m 35s,65.5,      307,74,  6.30
45,t,05m 40s,65.5,      307,74,  6.25
46,u,05m 45s,65.6,      307,80,  6.49
47,v,06m 00s,65.6,      311,81,  5.86
48,w,06m 10s,65.5,      313,75,  6.81
49,x,06m 15s,65.5,      313,73,  7.00
50,y,06m 25s,65.6,      311,77,  7.02
51,z,06m 30s,65.5,      311,77,  6.73
52,A,06m 35s,65.6,      311,78,  7.18
53,B,06m 40s,65.6,      311,72,  8.08
54,C,06m 45s,65.5,      311,75,  7.99
55,D,06m 55s,65.7,      307,85,  7.27
56,E,07m 00s,65.6,      307,82,  7.95
57,F,07m 05s,65.6,      307,82,  8.10
58,G,07m 10s,65.6,      307,83,  8.03
59,H,07m 15s,65.6,      307,82,  8.01
60,I,07m 25s,65.5,      307,80,  7.49
61,J,07m 30s,65.6,      307,76,  7.34
62,K,07m 35s,65.6,      307,81,  7.41
63,L,07m 40s,65.6,      307,83,  7.59
64,M,07m 50s,65.6,      308,85,  7.45
65,N,07m 55s,65.6,      308,89,  7.33
66,O,08m 00s,65.6,      308,86,  7.67
67,P,08m 05s,65.5,      308,84,  7.51
68,Q,08m 10s,65.5,      308,85,  7.63
69,R,08m 15s,65.6,      308,82,  7.44
70,S,08m 20s,65.6,      308,82,  6.67
71,T,08m 30s,65.6,      310,94,  6.27
72,U,08m 35s,65.5,      310,89,  6.26
73,V,08m 40s,65.6,      310,81,  6.38
74,W,08m 45s,65.7,      310,82,  6.81
75,X,08m 50s,65.7,      310,84,  6.61
76,Y,08m 55s,65.5,      310,87,  6.44
77,Z,09m 00s,65.6,      310,87,  7.80
78,a,09m 05s,65.7,      310,90,  7.53
79,b,09m 10s,65.7,      310,90,  7.15
80,c,09m 15s,65.6,      310,86,  7.05
81,d,09m 20s,65.5,      310,89,  6.67
82,e,09m 25s,65.4,      310,93,  5.29
83,f,09m 55s,66.0,      342,83,  10.92
84,g,11m 20s,65.4,      269,80,  8.09
85,h,11m 35s,65.6,      268,81,  7.86
86,i,11m 40s,65.6,      268,83,  7.82
87,j,11m 45s,65.6,      268,79,  7.26
88,k,11m 55s,65.6,      267,93,  7.10
89,l,12m 00s,65.6,      267,90,  7.84
90,m,12m 05s,65.6,      267,88,  9.19
91,n,12m 20s,65.5,      265,91,  9.15
92,o,12m 25s,65.5,      266,85,  9.09
93,p,12m 30s,65.6,      266,69,  9.49
94,q,12m 35s,65.6,      266,60,  9.35
95,r,12m 40s,65.5,      266,60,  8.68
96,s,14m 05s,65.5,      367,53,  7.17
97,t,14m 25s,65.6,      374,48,  5.73
98,u,14m 40s,65.6,      373,59,  5.73
99,v,14m 50s,65.5,      371,72,  5.87
100,w,14m 55s,65.5,      371,80,  5.30
101,x,15m 00s,65.4,      371,87,  4.86
102,y,15m 05s,65.6,      371,69,  5.83
103,z,15m 20s,65.3,      373,123,  5.33
104,A,15m 25s,65.6,      373,111,  4.15
105,B,15m 35s,65.6,      374,110,  5.91
106,C,15m 45s,65.6,      380,113,  6.48
107,D,15m 50s,65.9,      380,108,  8.42
108,E,16m 10s,65.4,      386,106,  6.19
109,F,16m 25s,65.5,      392,90,  5.25
110,G,16m 40s,65.6,      397,109,  5.33
111,H,16m 45s,65.6,      397,93,  5.08
112,I,16m 50s,65.5,      398,82,  4.04
113,J,16m 55s,65.7,      397,94,  4.41
114,K,17m 00s,65.6,      397,108,  5.57
115,L,17m 05s,65.5,      398,106,  4.97
116,M,17m 15s,65.5,      398,85,  5.77
117,N,17m 35s,65.6,      397,83,  8.44
118,O,17m 45s,65.6,      397,65,  6.69
119,P,18m 00s,65.4,      397,73,  6.95
120,Q,18m 05s,65.5,      397,79,  7.25
121,R,18m 15s,65.6,      395,69,  8.05
