,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,63.6,      1,40,  3.88
1,B,00m 25s,82.3,      1,32,  4.69
2,C,00m 30s,91.3,      1,28,  4.21
3,D,00m 35s,90.6,      2,32,  4.39
4,E,02m 35s,90.7,      514,9,  4.88
5,F,02m 50s,90.5,      514,8,  4.46
6,G,02m 55s,90.6,      514,3,  4.99
7,H,03m 05s,90.6,      513,0,  5.30
8,I,03m 15s,90.5,      509,25,  5.09
9,J,05m 05s,88.6,      480,32,  4.29
10,K,05m 20s,80.7,      479,32,  4.64
11,L,05m 25s,80.8,      479,31,  4.46
12,M,05m 30s,80.7,      479,33,  4.54
13,N,05m 35s,80.8,      479,34,  4.60
14,O,05m 40s,80.7,      479,31,  4.58
15,P,05m 45s,80.7,      479,32,  4.53
16,Q,05m 50s,80.8,      479,24,  4.06
17,R,05m 55s,80.8,      479,19,  4.32
18,S,06m 00s,80.8,      479,19,  4.24
19,T,06m 05s,80.7,      479,20,  4.29
20,U,06m 10s,80.8,      479,24,  4.06
21,V,06m 15s,80.8,      479,16,  4.19
22,W,06m 20s,80.7,      479,23,  4.19
23,X,06m 25s,80.8,      479,22,  3.96
24,Y,06m 30s,80.8,      479,19,  4.02
25,Z,06m 35s,80.8,      479,21,  3.85
26,a,06m 40s,80.7,      479,24,  4.07
27,b,06m 45s,80.7,      479,21,  3.79
28,c,06m 50s,80.7,      479,23,  3.84
29,d,06m 55s,80.8,      479,28,  3.98
30,e,07m 00s,80.8,      479,27,  3.73
31,f,07m 05s,80.8,      479,26,  3.40
32,g,07m 10s,80.7,      479,23,  3.40
33,h,07m 15s,80.8,      479,33,  3.57
34,i,07m 20s,80.9,      479,29,  4.26
35,j,07m 25s,80.8,      479,34,  3.85
36,k,07m 30s,80.8,      479,34,  3.70
37,l,07m 35s,80.8,      479,39,  3.99
38,m,07m 40s,80.8,      479,35,  4.11
39,n,07m 45s,80.8,      479,35,  4.40
40,o,07m 50s,80.7,      479,31,  3.92
41,p,07m 55s,80.7,      479,31,  3.52
42,q,08m 00s,80.9,      479,30,  3.57
43,r,08m 05s,80.9,      479,21,  3.95
44,s,08m 10s,81.0,      479,27,  3.82
45,t,08m 15s,80.9,      479,41,  4.04
46,u,08m 20s,80.9,      479,39,  3.80
47,v,08m 25s,80.9,      479,31,  3.64
48,w,08m 30s,80.9,      479,20,  3.14
49,x,08m 35s,80.9,      479,21,  3.22
50,y,08m 40s,80.8,      479,20,  3.57
51,z,08m 45s,80.9,      479,21,  3.59
52,A,08m 50s,80.8,      479,15,  3.46
53,B,08m 55s,80.8,      479,15,  3.79
54,C,09m 00s,80.8,      479,17,  3.45
55,D,09m 05s,80.8,      479,8,  3.74
56,E,09m 10s,80.8,      479,13,  3.59
57,F,09m 15s,80.8,      479,21,  3.99
58,G,09m 20s,80.8,      479,30,  4.42
59,H,09m 25s,80.8,      479,34,  3.76
60,I,09m 30s,80.9,      479,21,  3.29
61,J,09m 35s,80.8,      479,11,  3.50
62,K,09m 40s,80.8,      479,37,  4.13
63,L,09m 45s,80.8,      479,41,  3.39
64,M,09m 50s,80.8,      479,45,  3.68
65,N,09m 55s,80.8,      479,43,  3.60
66,O,10m 00s,80.8,      479,50,  4.39
67,P,10m 05s,80.7,      474,49,  3.96
68,Q,10m 10s,80.8,      474,46,  4.04
69,R,10m 15s,80.8,      474,49,  4.62
70,S,10m 20s,80.8,      474,44,  4.53
71,T,10m 25s,80.8,      474,53,  3.51
72,U,10m 40s,80.7,      466,29,  2.36
73,V,10m 45s,80.8,      466,35,  2.04
74,W,10m 50s,80.8,      464,47,  2.73
75,X,10m 55s,80.9,      462,3,  2.44
76,Y,11m 00s,80.8,      462,38,  2.80
77,Z,11m 05s,80.8,      462,40,  2.59
78,a,11m 10s,80.8,      462,35,  2.77
79,b,11m 15s,80.9,      462,28,  2.89
80,c,11m 20s,80.8,      462,43,  3.53
81,d,11m 25s,80.8,      459,23,  2.82
82,e,11m 30s,80.8,      459,44,  3.51
83,f,11m 40s,80.8,      453,47,  3.64
