,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,11.6,      0,173,  3.72
1,B,00m 20s,18.2,      0,164,  4.69
2,C,00m 25s,27.2,      0,171,  4.51
3,D,00m 30s,37.6,      0,167,  4.65
4,E,00m 35s,49.4,      0,166,  5.43
5,F,00m 40s,62.5,      0,166,  5.22
6,G,00m 45s,75.0,      0,163,  5.62
7,H,00m 50s,74.9,      1,167,  5.07
8,I,01m 35s,75.0,      102,185,  5.26
9,J,02m 35s,74.8,      271,178,  6.01
10,K,03m 00s,75.0,      316,180,  2.77
11,L,03m 05s,75.1,      323,171,  4.82
12,M,03m 15s,75.0,      326,195,  6.44
13,N,03m 20s,74.9,      326,191,  6.25
14,O,03m 25s,75.0,      327,192,  6.34
15,P,03m 30s,74.9,      327,194,  6.38
16,Q,03m 35s,75.0,      327,195,  6.00
17,R,03m 40s,75.0,      327,189,  5.58
18,S,03m 45s,74.9,      327,190,  5.15
19,T,03m 50s,74.9,      327,188,  5.73
20,U,03m 55s,74.8,      327,194,  6.20
21,V,04m 00s,74.9,      327,191,  6.34
22,W,04m 05s,75.0,      327,190,  6.08
23,X,04m 10s,75.0,      327,191,  5.93
24,Y,04m 15s,75.0,      327,194,  5.51
25,Z,04m 20s,75.0,      327,197,  6.14
26,a,04m 25s,75.0,      327,199,  5.43
27,b,04m 30s,75.0,      327,190,  6.09
28,c,04m 35s,74.9,      327,192,  6.27
29,d,04m 40s,74.9,      327,191,  5.94
30,e,04m 45s,74.9,      327,195,  5.56
31,f,04m 50s,74.9,      327,196,  5.76
32,g,04m 55s,74.9,      327,198,  6.00
33,h,05m 00s,75.0,      327,195,  5.78
34,i,05m 05s,75.0,      328,190,  6.29
35,j,05m 10s,75.1,      328,191,  6.22
36,k,05m 15s,75.0,      327,190,  6.01
37,l,05m 20s,75.0,      327,194,  5.83
38,m,05m 25s,75.0,      327,192,  5.83
39,n,05m 30s,75.1,      327,192,  5.82
40,o,05m 35s,75.1,      327,193,  5.99
41,p,05m 40s,75.0,      328,193,  5.86
42,q,05m 45s,75.0,      327,198,  5.67
43,r,05m 50s,75.0,      328,195,  5.32
44,s,05m 55s,75.0,      328,190,  5.52
45,t,06m 00s,75.0,      327,194,  5.86
46,u,06m 05s,75.0,      327,192,  5.94
47,v,06m 10s,74.9,      327,191,  6.03
48,w,06m 15s,74.9,      327,191,  6.34
49,x,06m 20s,75.0,      327,195,  6.14
50,y,06m 25s,75.0,      328,193,  6.18
51,z,06m 30s,74.9,      328,177,  5.49
52,A,06m 35s,75.0,      328,186,  5.96
53,B,06m 40s,75.0,      328,185,  5.33
54,C,06m 45s,74.9,      328,172,  5.31
55,D,06m 50s,74.9,      328,187,  5.43
56,E,06m 55s,74.8,      328,174,  4.78
57,F,07m 00s,74.8,      328,187,  5.75
58,G,07m 05s,74.9,      328,191,  5.71
59,H,07m 10s,74.9,      328,187,  5.63
60,I,07m 15s,75.0,      328,194,  5.44
61,J,07m 20s,75.0,      328,188,  5.48
62,K,07m 25s,75.0,      328,193,  5.17
63,L,07m 30s,74.9,      328,191,  5.59
64,M,07m 35s,75.1,      328,185,  5.56
65,N,07m 40s,75.0,      328,186,  5.29
66,O,07m 45s,75.0,      328,192,  5.68
67,P,07m 50s,74.8,      328,187,  5.84
68,Q,07m 55s,74.9,      328,189,  6.00
69,R,08m 00s,74.9,      328,192,  5.94
70,S,08m 05s,75.0,      328,186,  6.44
71,T,08m 10s,75.1,      328,182,  6.30
72,U,08m 15s,74.9,      328,186,  6.01
73,V,08m 20s,74.9,      328,193,  5.87
74,W,08m 25s,74.9,      328,191,  5.32
75,X,08m 30s,74.9,      328,187,  5.69
76,Y,08m 35s,75.0,      328,182,  5.92
77,Z,08m 40s,75.0,      328,184,  6.02
78,a,08m 45s,75.0,      328,185,  6.34
79,b,08m 50s,75.0,      328,186,  5.59
80,c,08m 55s,75.0,      328,183,  5.48
81,d,09m 00s,74.9,      328,188,  5.97
82,e,09m 05s,74.9,      328,185,  5.99
83,f,09m 10s,74.9,      328,186,  6.24
84,g,09m 15s,75.0,      328,186,  6.15
85,h,09m 20s,75.0,      328,185,  6.63
86,i,09m 25s,75.0,      328,180,  5.75
87,j,09m 30s,75.0,      328,183,  4.99
88,k,09m 35s,75.0,      328,179,  5.85
89,l,09m 40s,74.9,      328,187,  6.40
90,m,09m 45s,75.1,      328,178,  5.89
91,n,09m 50s,75.0,      328,167,  5.22
92,o,09m 55s,74.9,      328,184,  5.06
93,p,10m 00s,74.8,      328,188,  5.60
94,q,10m 05s,74.9,      328,185,  6.21
95,r,10m 10s,75.0,      328,184,  5.95
96,s,10m 15s,75.0,      328,180,  5.88
97,t,10m 20s,74.9,      328,182,  5.72
98,u,10m 25s,74.8,      328,183,  5.34
99,v,10m 30s,75.0,      328,186,  5.70
100,w,10m 35s,75.1,      328,187,  6.01
101,x,10m 40s,75.2,      328,182,  6.21
102,y,10m 45s,75.1,      328,182,  5.86
103,z,10m 50s,75.0,      328,186,  5.68
104,A,10m 55s,75.0,      328,184,  5.57
105,B,11m 00s,75.0,      327,182,  5.26
106,C,11m 05s,75.0,      327,185,  6.02
107,D,11m 10s,75.0,      327,182,  4.84
108,E,11m 15s,75.0,      327,192,  5.53
109,F,11m 20s,75.0,      327,187,  5.81
110,G,11m 25s,75.0,      327,188,  5.84
111,H,11m 30s,75.0,      327,190,  5.97
112,I,11m 35s,75.0,      327,191,  5.94
113,J,11m 40s,75.1,      326,193,  5.70
114,K,11m 45s,75.0,      326,192,  6.06
115,L,11m 50s,74.9,      326,189,  5.89
116,M,11m 55s,75.0,      326,190,  5.98
117,N,12m 00s,74.9,      326,194,  5.90
118,O,12m 05s,74.9,      326,190,  6.14
119,P,12m 10s,74.9,      326,186,  5.78
120,Q,12m 15s,74.9,      326,187,  5.72
121,R,12m 20s,74.8,      325,185,  5.14
122,S,12m 25s,75.0,      324,191,  5.97
123,T,12m 30s,74.9,      324,191,  5.75
124,U,12m 35s,75.0,      324,194,  6.47
125,V,12m 40s,75.0,      325,191,  6.73
126,W,12m 45s,75.0,      325,191,  6.13
127,X,12m 50s,74.9,      325,193,  5.71
128,Y,12m 55s,74.9,      325,192,  5.50
129,Z,13m 00s,74.9,      325,183,  4.88
130,a,13m 05s,74.9,      325,188,  4.84
131,b,13m 10s,75.0,      325,188,  4.98
132,c,13m 15s,74.9,      325,186,  5.16
133,d,13m 20s,74.9,      325,192,  5.65
134,e,13m 25s,75.0,      325,198,  5.83
135,f,13m 30s,74.9,      325,198,  5.93
136,g,13m 35s,74.9,      325,195,  5.86
137,h,13m 40s,75.0,      325,197,  5.69
138,i,13m 45s,74.9,      325,197,  5.49
139,j,13m 50s,74.9,      325,195,  5.35
140,k,13m 55s,74.9,      325,197,  5.59
141,l,14m 00s,75.0,      325,194,  5.34
142,m,14m 05s,75.0,      325,198,  5.64
143,n,14m 10s,75.1,      325,199,  5.75
144,o,14m 15s,75.1,      325,200,  5.35
145,p,14m 20s,75.0,      325,192,  4.95
146,q,14m 25s,75.0,      325,194,  5.22
147,r,14m 30s,75.0,      325,183,  5.89
148,s,14m 35s,74.9,      325,193,  5.20
149,t,14m 40s,75.0,      325,194,  5.50
150,u,14m 45s,75.0,      325,196,  5.65
151,v,14m 50s,75.0,      325,192,  5.60
152,w,14m 55s,74.9,      325,198,  5.18
153,x,15m 00s,74.9,      325,197,  5.21
154,y,15m 05s,75.0,      325,199,  5.39
155,z,15m 10s,75.0,      325,199,  5.13
