,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,55.6,      0,167,  3.11
1,B,00m 25s,80.8,      0,177,  2.78
2,C,00m 30s,105.8,      0,172,  2.78
3,D,00m 35s,115.5,      0,178,  2.99
4,E,00m 45s,115.6,      11,161,  1.65
5,F,00m 55s,115.4,      29,235,  2.28
6,G,01m 05s,115.4,      49,202,  0.79
7,H,01m 15s,115.4,      75,183,  3.09
8,I,01m 35s,115.5,      106,87,  2.81
9,J,02m 20s,115.6,      123,91,  3.02
10,K,02m 30s,115.5,      126,87,  3.18
11,L,02m 45s,115.6,      137,94,  3.30
12,M,02m 55s,115.5,      143,88,  3.05
13,N,03m 10s,115.5,      150,85,  2.69
14,O,03m 35s,115.5,      158,92,  2.59
15,P,03m 50s,115.5,      166,90,  2.45
16,Q,04m 15s,115.5,      184,79,  2.35
17,R,04m 20s,115.5,      184,82,  2.19
18,S,04m 25s,115.5,      184,83,  2.01
19,T,04m 30s,115.5,      184,86,  1.67
20,U,04m 35s,115.6,      184,89,  1.59
21,V,04m 50s,115.6,      191,86,  1.32
22,W,04m 55s,115.6,      191,91,  2.03
23,X,05m 00s,115.5,      191,86,  2.25
24,Y,05m 15s,115.5,      210,99,  1.93
25,Z,05m 20s,115.5,      210,83,  2.15
26,a,05m 30s,115.6,      211,108,  2.24
27,b,05m 35s,115.6,      211,102,  2.50
28,c,05m 40s,115.6,      211,92,  2.69
29,d,05m 45s,115.6,      211,108,  2.78
30,e,06m 00s,115.5,      217,96,  3.06
31,f,06m 10s,115.6,      223,119,  2.89
32,g,06m 15s,115.6,      223,111,  2.98
33,h,06m 25s,115.6,      231,127,  3.53
34,i,06m 30s,115.6,      237,121,  3.22
35,j,06m 35s,115.6,      237,112,  3.09
36,k,06m 40s,115.5,      237,105,  3.07
37,l,06m 45s,115.5,      237,105,  2.96
38,m,06m 55s,115.5,      244,105,  2.16
39,n,07m 05s,115.5,      246,93,  1.65
40,o,07m 15s,115.5,      251,107,  2.12
41,p,07m 20s,115.5,      251,99,  2.24
42,q,07m 35s,115.6,      256,98,  2.34
43,r,07m 50s,115.7,      261,83,  2.33
44,s,07m 55s,115.8,      261,80,  2.19
45,t,08m 00s,115.8,      261,88,  2.17
46,u,08m 15s,115.7,      268,103,  2.43
47,v,08m 20s,115.7,      268,98,  2.52
48,w,08m 30s,115.7,      274,104,  2.61
49,x,08m 35s,115.7,      274,105,  3.41
50,y,08m 45s,115.7,      283,111,  2.52
51,z,08m 50s,115.7,      283,107,  2.72
52,A,08m 55s,115.7,      283,105,  2.74
53,B,09m 10s,115.8,      284,94,  2.96
54,C,09m 15s,115.8,      284,90,  3.59
55,D,09m 20s,115.8,      284,86,  3.43
56,E,09m 25s,115.6,      284,94,  2.87
57,F,09m 30s,115.6,      284,61,  2.42
58,G,09m 45s,115.7,      288,109,  2.31
59,H,09m 50s,115.7,      288,107,  1.66
60,I,10m 05s,115.7,      295,42,  2.14
61,J,10m 20s,115.6,      309,82,  1.93
62,K,10m 40s,115.7,      324,85,  2.83
63,L,10m 50s,115.7,      326,94,  2.81
64,M,11m 00s,115.7,      333,81,  2.50
65,N,11m 05s,115.7,      333,82,  2.52
66,O,11m 35s,115.8,      367,104,  2.71
67,P,11m 45s,115.5,      373,69,  2.43
68,Q,12m 35s,115.9,      411,103,  2.00
69,R,12m 40s,115.9,      411,102,  1.72
70,S,12m 45s,116.0,      411,113,  1.34
71,T,12m 50s,116.0,      411,90,  1.58
72,U,12m 55s,116.0,      411,97,  1.61
73,V,13m 00s,116.0,      411,110,  2.02
74,W,13m 15s,116.2,      307,81,  1.90
75,X,13m 20s,116.1,      257,64,  2.28
76,Y,13m 25s,116.0,      207,66,  2.33
77,Z,13m 30s,116.0,      156,60,  2.92
78,a,13m 35s,116.0,      106,49,  3.04
