,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,26.5,      7,176,  12.29
1,B,00m 25s,78.1,      7,175,  13.04
2,C,00m 30s,80.5,      7,175,  12.12
3,D,00m 50s,80.3,      111,183,  10.48
4,E,01m 05s,80.7,      253,188,  9.44
5,F,01m 10s,80.6,      307,191,  10.12
6,G,02m 30s,80.8,      482,185,  13.25
7,H,02m 35s,80.7,      482,187,  11.19
8,I,02m 40s,80.7,      482,188,  12.74
9,J,02m 45s,80.6,      482,189,  12.92
10,K,02m 50s,80.7,      482,188,  13.49
11,L,02m 55s,80.6,      482,191,  13.06
12,M,03m 05s,80.9,      482,191,  15.02
13,N,03m 10s,80.7,      482,193,  13.98
14,O,03m 15s,80.8,      482,191,  14.00
15,P,03m 20s,80.6,      482,192,  14.59
16,Q,03m 25s,80.6,      482,190,  14.39
17,R,03m 30s,80.3,      482,191,  13.09
18,S,04m 00s,80.8,      596,186,  12.87
19,T,04m 05s,80.9,      596,178,  12.55
20,U,04m 10s,80.6,      596,179,  11.92
21,V,04m 20s,80.8,      596,186,  15.06
22,W,04m 30s,80.7,      596,188,  15.07
23,X,04m 35s,80.6,      596,189,  15.00
24,Y,04m 40s,80.6,      596,186,  14.58
25,Z,04m 45s,80.5,      596,188,  13.77
26,a,04m 50s,80.5,      596,189,  14.04
27,b,04m 55s,80.5,      596,187,  13.78
28,c,05m 00s,80.4,      596,185,  13.57
29,d,05m 05s,80.6,      596,186,  13.82
30,e,05m 10s,80.7,      596,185,  14.35
31,f,05m 15s,80.5,      596,184,  14.32
32,g,05m 20s,80.5,      596,183,  14.03
33,h,05m 25s,80.5,      596,185,  13.22
34,i,05m 30s,80.6,      596,186,  14.22
35,j,05m 35s,80.6,      596,184,  14.06
36,k,06m 05s,80.6,      698,180,  13.65
37,l,06m 20s,80.6,      683,182,  12.92
38,m,06m 25s,80.7,      683,185,  13.68
39,n,06m 30s,80.6,      683,184,  13.60
40,o,06m 35s,80.7,      683,179,  13.49
41,p,06m 40s,80.6,      683,186,  12.71
42,q,06m 45s,80.7,      683,184,  14.72
43,r,06m 50s,80.6,      683,182,  12.92
44,s,06m 55s,80.6,      683,179,  14.05
45,t,07m 00s,80.3,      683,179,  12.39
46,u,07m 05s,80.5,      683,183,  13.84
47,v,07m 10s,80.6,      683,182,  13.64
48,w,07m 15s,80.3,      683,184,  13.46
49,x,07m 20s,80.5,      683,184,  13.73
50,y,07m 25s,80.5,      683,183,  13.78
51,z,07m 30s,80.5,      683,184,  13.17
52,A,07m 35s,80.4,      683,180,  13.37
53,B,07m 40s,80.5,      683,181,  13.24
54,C,07m 45s,80.4,      683,178,  11.99
55,D,07m 50s,80.4,      683,176,  10.28
56,E,07m 55s,80.5,      683,180,  11.26
57,F,08m 00s,80.6,      683,178,  11.37
