,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,30.1,      0,49,  3.18
1,B,00m 15s,55.9,      0,34,  2.39
2,C,00m 20s,70.0,      0,45,  3.42
3,D,00m 25s,70.2,      1,36,  3.64
4,E,00m 45s,64.8,      107,30,  4.30
5,F,00m 50s,65.3,      131,37,  4.58
6,G,00m 55s,65.2,      159,47,  3.73
7,H,01m 00s,65.2,      189,53,  3.12
8,I,01m 05s,65.1,      217,53,  4.06
9,J,01m 25s,65.1,      256,32,  4.68
10,K,01m 35s,65.1,      267,27,  5.44
11,L,01m 45s,65.1,      286,46,  4.65
12,M,01m 50s,65.1,      300,40,  4.09
13,N,01m 55s,65.2,      314,30,  4.16
14,O,02m 00s,65.2,      328,23,  3.42
15,P,02m 05s,65.1,      342,36,  3.75
16,Q,02m 30s,65.1,      334,13,  5.05
17,R,02m 35s,65.1,      334,13,  4.77
18,S,02m 40s,65.2,      334,19,  5.14
19,T,02m 45s,65.1,      335,18,  4.62
20,U,02m 50s,65.1,      335,22,  4.41
21,V,02m 55s,65.0,      334,18,  4.67
22,W,03m 00s,65.0,      334,31,  3.63
23,X,03m 05s,65.1,      334,31,  3.81
24,Y,03m 10s,65.1,      334,34,  3.82
25,Z,03m 15s,65.2,      334,35,  4.88
26,a,03m 20s,65.2,      334,44,  6.68
27,b,03m 30s,65.1,      336,30,  4.21
28,c,03m 45s,65.0,      335,38,  4.04
29,d,03m 50s,65.1,      335,33,  4.09
30,e,03m 55s,65.1,      335,43,  4.47
31,f,04m 00s,65.3,      335,49,  6.81
32,g,04m 05s,65.4,      335,52,  7.08
33,h,04m 10s,65.2,      335,49,  7.40
34,i,04m 15s,65.2,      336,45,  6.84
35,j,04m 20s,65.0,      336,46,  6.10
36,k,04m 25s,65.0,      336,41,  5.94
37,l,04m 30s,65.1,      336,43,  5.42
38,m,04m 35s,65.2,      336,58,  6.51
39,n,04m 40s,65.1,      336,51,  6.00
40,o,04m 55s,65.0,      338,51,  6.19
41,p,05m 00s,65.1,      338,44,  4.55
42,q,05m 05s,65.0,      338,38,  3.98
43,r,05m 10s,65.0,      338,28,  4.73
44,s,05m 15s,65.0,      338,44,  2.91
45,t,05m 20s,65.3,      338,73,  3.03
46,u,05m 25s,65.2,      338,69,  4.12
47,v,05m 30s,65.3,      338,66,  4.36
48,w,05m 35s,65.2,      338,54,  4.68
49,x,05m 40s,65.1,      338,56,  4.56
50,y,05m 45s,65.2,      338,67,  3.89
51,z,05m 50s,65.1,      340,68,  5.25
52,A,06m 00s,65.2,      343,51,  5.16
53,B,06m 05s,65.1,      344,48,  5.19
54,C,06m 10s,65.1,      344,48,  4.30
55,D,06m 35s,65.2,      353,56,  4.87
56,E,06m 40s,65.3,      353,58,  4.14
57,F,06m 45s,65.1,      353,52,  4.71
58,G,06m 50s,65.0,      353,54,  4.60
59,H,06m 55s,65.1,      353,65,  3.30
60,I,07m 05s,65.3,      352,51,  5.09
61,J,07m 10s,65.1,      352,48,  4.52
62,K,07m 15s,65.1,      352,46,  4.23
63,L,07m 20s,65.1,      352,44,  3.57
64,M,07m 25s,65.0,      352,35,  3.50
65,N,07m 30s,65.2,      352,41,  3.55
66,O,07m 35s,65.2,      352,45,  3.65
67,P,07m 45s,65.1,      351,43,  4.61
68,Q,07m 50s,65.0,      351,38,  4.66
69,R,07m 55s,65.2,      350,30,  4.90
70,S,08m 00s,65.2,      349,37,  6.94
71,T,08m 05s,65.0,      349,40,  3.82
72,U,08m 10s,65.3,      349,48,  6.69
73,V,08m 15s,65.1,      349,42,  5.97
74,W,08m 20s,65.2,      349,48,  6.46
75,X,08m 25s,65.2,      349,43,  6.72
76,Y,08m 55s,64.9,      410,36,  5.31
77,Z,09m 00s,65.0,      410,22,  4.94
78,a,09m 10s,65.1,      416,21,  5.35
79,b,09m 15s,65.1,      416,21,  5.48
80,c,09m 20s,65.2,      416,35,  4.99
81,d,09m 45s,65.2,      434,53,  5.29
82,e,09m 50s,65.1,      434,57,  5.85
83,f,10m 05s,65.0,      440,34,  2.93
84,g,10m 10s,65.1,      440,46,  3.17
85,h,10m 15s,65.2,      440,52,  3.21
86,i,10m 20s,65.1,      440,58,  5.00
87,j,10m 25s,65.1,      440,40,  4.34
88,k,10m 35s,65.1,      440,44,  5.22
