,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,42.0,      0,34,  3.53
1,B,00m 20s,67.4,      0,28,  4.50
2,C,00m 25s,77.9,      1,31,  4.34
3,D,00m 30s,76.5,      1,36,  3.56
4,E,00m 35s,76.5,      1,39,  4.40
5,F,00m 50s,75.8,      62,40,  2.83
6,G,01m 25s,75.9,      300,96,  3.97
7,H,01m 40s,75.9,      346,52,  3.31
8,I,01m 50s,75.8,      384,50,  3.00
9,J,01m 55s,75.8,      409,61,  3.90
10,K,02m 00s,75.8,      434,85,  2.86
11,L,02m 15s,75.9,      475,74,  5.56
12,M,02m 30s,75.7,      451,80,  2.71
13,N,02m 50s,75.7,      447,53,  4.40
14,O,03m 05s,75.8,      450,56,  4.24
15,P,03m 10s,75.8,      450,57,  4.49
16,Q,03m 15s,75.8,      450,60,  5.07
17,R,03m 20s,75.8,      450,66,  5.15
18,S,03m 25s,75.9,      450,68,  5.08
19,T,03m 30s,75.8,      450,68,  5.24
20,U,03m 45s,75.8,      442,70,  5.04
21,V,03m 50s,75.8,      442,69,  5.09
22,W,03m 55s,75.8,      442,72,  5.14
23,X,04m 00s,75.8,      442,74,  5.58
24,Y,04m 05s,75.8,      442,75,  5.80
25,Z,04m 10s,75.7,      442,75,  5.91
26,a,04m 15s,75.7,      442,69,  4.47
27,b,04m 20s,75.8,      442,65,  4.37
28,c,04m 25s,75.7,      442,67,  4.44
29,d,04m 30s,75.7,      442,63,  4.35
30,e,04m 35s,75.8,      442,65,  4.50
31,f,04m 40s,75.9,      442,58,  4.03
32,g,04m 45s,75.8,      442,60,  4.27
33,h,05m 00s,75.8,      445,52,  4.60
34,i,05m 05s,75.8,      445,48,  4.86
35,j,05m 20s,75.9,      445,49,  3.66
36,k,05m 40s,76.0,      443,55,  4.01
37,l,05m 45s,75.9,      443,49,  4.20
38,m,05m 50s,76.0,      443,49,  4.83
39,n,05m 55s,76.0,      443,47,  4.75
40,o,06m 00s,76.0,      443,57,  4.86
41,p,06m 05s,75.9,      443,53,  4.58
42,q,06m 10s,75.9,      443,56,  4.93
43,r,06m 25s,75.8,      440,56,  4.75
44,s,06m 30s,75.8,      440,61,  4.62
45,t,06m 40s,75.7,      440,68,  4.51
46,u,06m 55s,75.9,      441,65,  4.66
