,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 35s,54.9,      4,177,  12.60
1,B,01m 50s,87.1,      331,178,  16.56
2,C,02m 15s,86.9,      331,158,  15.86
3,D,02m 45s,86.8,      415,190,  12.29
4,E,02m 50s,86.8,      457,190,  11.99
5,F,02m 55s,86.8,      497,182,  12.79
6,G,03m 10s,87.0,      510,179,  15.39
7,H,03m 20s,87.1,      549,192,  12.52
8,I,03m 25s,87.1,      576,201,  11.43
9,J,03m 30s,87.1,      606,196,  11.53
10,K,03m 40s,86.5,      629,180,  13.35
11,L,03m 50s,86.7,      640,178,  13.21
12,M,03m 55s,86.8,      640,174,  12.88
13,N,04m 00s,86.8,      640,171,  12.19
14,O,04m 10s,86.7,      640,172,  10.15
15,P,04m 15s,86.5,      640,176,  8.14
16,Q,04m 20s,86.9,      641,168,  12.06
17,R,04m 25s,86.9,      640,176,  10.83
18,S,04m 30s,87.0,      641,170,  13.22
19,T,04m 35s,87.0,      640,170,  12.82
20,U,04m 40s,86.8,      641,169,  12.51
21,V,04m 45s,87.0,      640,171,  13.28
22,W,05m 10s,86.8,      640,168,  12.74
23,X,05m 20s,87.2,      605,170,  12.41
24,Y,05m 35s,87.0,      519,172,  13.45
25,Z,05m 40s,86.9,      485,171,  13.21
26,a,05m 45s,86.9,      447,172,  12.95
27,b,05m 50s,87.0,      415,165,  13.06
28,c,05m 55s,86.9,      383,161,  12.37
29,d,06m 00s,86.8,      352,158,  11.91
30,e,06m 05s,86.6,      317,165,  11.89
31,f,06m 15s,86.7,      301,158,  10.86
32,g,06m 40s,84.5,      154,169,  12.60
33,h,06m 55s,84.3,      112,160,  14.01
34,i,07m 20s,84.6,      69,173,  12.99
35,j,07m 30s,84.6,      103,163,  13.18
36,k,07m 35s,84.7,      128,152,  12.58
37,l,07m 50s,84.7,      204,186,  10.83
38,m,08m 30s,84.3,      261,163,  11.08
39,n,08m 35s,84.3,      261,170,  11.02
40,o,08m 40s,84.4,      261,170,  10.24
41,p,08m 45s,84.5,      261,175,  11.01
42,q,08m 50s,84.6,      260,175,  12.52
43,r,09m 10s,74.8,      261,167,  13.20
44,s,09m 20s,74.8,      261,171,  12.76
45,t,09m 25s,74.7,      261,170,  12.37
46,u,09m 30s,74.8,      261,175,  12.85
47,v,09m 35s,74.8,      261,176,  12.92
48,w,09m 40s,74.7,      261,173,  11.84
49,x,09m 45s,74.8,      261,161,  12.24
50,y,09m 50s,74.7,      261,165,  12.19
51,z,09m 55s,74.5,      261,167,  9.81
52,A,10m 00s,74.6,      261,170,  10.48
53,B,10m 05s,74.7,      261,172,  8.84
54,C,10m 10s,74.8,      261,173,  10.75
55,D,10m 15s,74.8,      261,173,  11.22
56,E,10m 25s,74.9,      261,167,  12.48
57,F,10m 35s,74.6,      261,170,  9.68
58,G,10m 40s,74.9,      261,179,  11.54
59,H,10m 45s,74.6,      261,177,  9.50
60,I,10m 50s,74.7,      261,177,  9.33
61,J,11m 00s,74.7,      261,180,  9.53
62,K,11m 05s,74.9,      261,159,  12.22
63,L,11m 10s,74.9,      261,165,  13.18
64,M,11m 15s,74.6,      261,167,  11.73
65,N,11m 25s,74.6,      261,175,  10.62
66,O,11m 30s,74.6,      261,172,  10.44
67,P,11m 35s,75.0,      261,167,  14.61
68,Q,11m 40s,74.9,      261,168,  13.45
69,R,11m 45s,74.8,      261,167,  14.30
70,S,11m 50s,74.7,      261,165,  13.32
71,T,11m 55s,74.7,      261,168,  13.69
72,U,12m 00s,74.8,      261,169,  14.15
73,V,12m 05s,74.8,      261,168,  14.05
74,W,12m 10s,74.8,      261,168,  14.14
75,X,12m 15s,74.9,      261,164,  14.52
76,Y,12m 20s,74.8,      261,162,  13.63
77,Z,12m 25s,74.9,      261,164,  13.46
78,a,12m 30s,74.9,      261,164,  13.72
79,b,12m 35s,74.8,      261,162,  12.51
80,c,12m 40s,74.9,      261,160,  13.18
81,d,12m 45s,74.8,      261,159,  12.56
82,e,12m 50s,74.8,      261,157,  12.69
83,f,13m 00s,74.9,      285,163,  12.52
84,g,13m 05s,75.1,      302,166,  13.87
85,h,13m 15s,74.6,      306,178,  14.06
86,i,13m 20s,74.7,      306,177,  13.98
87,j,13m 25s,74.6,      306,169,  12.81
88,k,13m 30s,74.6,      306,171,  12.23
89,l,13m 35s,74.8,      306,167,  13.34
90,m,13m 40s,74.6,      306,179,  11.24
91,n,13m 50s,74.6,      289,185,  13.84
92,o,14m 00s,74.9,      281,180,  13.20
93,p,14m 05s,74.9,      281,181,  13.03
94,q,14m 10s,74.7,      281,183,  12.48
95,r,14m 15s,74.7,      281,183,  12.67
96,s,14m 20s,74.7,      281,184,  12.20
97,t,14m 25s,74.6,      281,183,  12.29
98,u,14m 30s,74.6,      281,180,  12.04
99,v,14m 35s,74.6,      281,184,  11.85
100,w,14m 40s,74.9,      281,184,  12.07
101,x,14m 45s,74.9,      281,182,  13.35
102,y,14m 50s,74.7,      281,180,  11.75
103,z,14m 55s,74.7,      281,179,  11.25
104,A,15m 00s,74.7,      281,174,  11.44
105,B,15m 10s,74.8,      281,178,  11.91
106,C,15m 15s,74.8,      281,177,  11.87
107,D,15m 20s,74.7,      281,176,  12.32
108,E,15m 25s,74.9,      281,176,  13.45
109,F,15m 30s,74.8,      281,173,  12.99
110,G,15m 35s,74.7,      281,176,  11.85
111,H,15m 40s,74.9,      281,177,  13.09
112,I,15m 45s,74.7,      281,177,  11.94
113,J,15m 50s,74.6,      281,176,  11.71
114,K,15m 55s,74.6,      281,177,  11.69
115,L,16m 00s,74.5,      281,179,  10.76
116,M,16m 05s,74.7,      281,179,  11.45
117,N,16m 10s,74.7,      281,177,  11.72
118,O,16m 15s,74.8,      281,178,  12.59
119,P,16m 20s,74.9,      281,178,  13.12
120,Q,16m 30s,74.6,      281,181,  12.17
121,R,16m 35s,74.9,      281,180,  13.31
122,S,16m 40s,74.7,      281,183,  12.70
123,T,16m 45s,74.7,      281,181,  11.81
124,U,16m 55s,74.8,      281,178,  13.24
125,V,17m 00s,74.8,      281,181,  12.77
126,W,17m 05s,74.7,      281,180,  12.57
127,X,17m 10s,74.7,      281,182,  12.58
128,Y,17m 15s,74.8,      281,180,  13.16
129,Z,17m 20s,75.0,      281,181,  14.09
130,a,17m 25s,74.7,      281,181,  12.93
131,b,17m 30s,74.7,      281,184,  12.88
132,c,17m 35s,74.8,      281,181,  12.74
133,d,17m 40s,74.6,      281,185,  11.94
134,e,17m 45s,74.4,      282,176,  9.16
135,f,17m 55s,74.8,      281,180,  12.07
136,g,18m 00s,74.6,      281,174,  9.56
137,h,18m 05s,74.9,      281,176,  12.83
138,i,18m 10s,75.0,      281,175,  13.27
139,j,18m 15s,74.7,      281,183,  12.85
140,k,18m 20s,74.6,      281,175,  10.98
141,l,18m 25s,74.7,      281,173,  12.12
142,m,18m 30s,74.8,      281,173,  13.22
143,n,18m 35s,74.9,      281,175,  13.87
144,o,18m 40s,74.9,      281,179,  13.31
145,p,18m 45s,74.8,      281,178,  12.62
146,q,18m 50s,74.6,      281,176,  12.59
147,r,18m 55s,74.8,      281,174,  14.08
148,s,19m 00s,74.8,      281,174,  13.40
149,t,19m 05s,74.7,      281,171,  12.50
150,u,19m 10s,74.8,      281,175,  13.81
151,v,19m 15s,74.8,      281,179,  13.55
152,w,19m 20s,74.8,      281,181,  13.36
153,x,19m 25s,74.8,      281,179,  13.78
154,y,19m 30s,74.8,      281,181,  14.52
155,z,19m 45s,74.6,      207,168,  11.79
156,A,19m 50s,74.7,      157,174,  12.59
157,B,19m 55s,74.5,      107,184,  12.17
158,C,20m 00s,74.7,      58,178,  11.11
