,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 25s,39.0,      0,170,  2.98
1,B,00m 30s,64.9,      0,149,  3.28
2,C,00m 35s,86.8,      1,156,  4.75
3,D,00m 40s,86.8,      1,166,  5.79
4,E,00m 45s,85.7,      1,167,  5.70
5,F,01m 10s,85.3,      153,143,  2.43
6,G,01m 15s,85.2,      217,136,  2.14
7,H,01m 20s,85.2,      279,137,  2.69
8,I,01m 25s,85.2,      341,139,  2.74
9,J,01m 55s,85.4,      417,141,  3.88
10,K,02m 00s,85.3,      418,149,  4.46
11,L,02m 05s,85.4,      419,142,  3.57
12,M,02m 10s,85.2,      419,148,  3.99
13,N,02m 25s,85.3,      421,127,  6.24
14,O,02m 45s,85.3,      421,123,  6.31
15,P,03m 00s,85.2,      421,109,  4.55
16,Q,03m 20s,85.3,      421,119,  4.30
17,R,04m 10s,85.2,      418,141,  3.67
18,S,04m 15s,85.2,      418,137,  3.54
19,T,04m 25s,85.4,      418,141,  3.88
20,U,04m 35s,85.4,      419,121,  4.78
21,V,04m 40s,85.4,      419,117,  5.19
22,W,04m 50s,85.3,      420,116,  7.00
23,X,05m 10s,85.4,      484,133,  4.89
24,Y,05m 20s,85.4,      527,182,  2.47
25,Z,05m 25s,85.3,      553,162,  2.99
26,a,05m 40s,85.3,      619,159,  3.13
27,b,05m 45s,85.4,      658,142,  3.39
28,c,05m 50s,85.3,      694,141,  3.28
29,d,06m 45s,85.3,      809,157,  5.26
30,e,06m 50s,85.3,      809,158,  5.49
31,f,06m 55s,85.4,      809,156,  5.24
32,g,07m 00s,85.3,      809,158,  5.23
33,h,07m 05s,85.3,      809,156,  5.37
34,i,07m 10s,85.3,      809,157,  5.32
35,j,07m 15s,85.3,      809,157,  5.43
36,k,07m 20s,85.3,      809,156,  5.32
37,l,07m 25s,85.3,      809,152,  5.60
38,m,07m 40s,85.3,      803,160,  4.47
39,n,07m 45s,85.3,      803,153,  5.35
40,o,07m 50s,85.3,      803,149,  5.27
41,p,07m 55s,85.3,      803,148,  5.55
42,q,08m 00s,85.3,      803,151,  5.46
43,r,08m 05s,85.3,      803,153,  5.43
44,s,08m 10s,85.3,      803,153,  5.06
45,t,08m 15s,85.3,      803,153,  4.96
46,u,08m 20s,85.3,      803,148,  5.01
47,v,08m 25s,85.2,      803,149,  4.92
48,w,08m 30s,85.3,      803,147,  4.92
49,x,08m 35s,85.3,      803,148,  4.93
50,y,08m 40s,85.3,      804,148,  4.93
51,z,08m 45s,85.4,      803,146,  4.90
52,A,08m 50s,85.4,      804,145,  4.77
53,B,08m 55s,85.3,      804,149,  4.87
