,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 55s,19.3,      0,13,  0.63
1,B,01m 00s,46.0,      0,8,  0.70
2,C,01m 30s,101.9,      204,189,  2.04
3,D,01m 35s,101.8,      269,89,  1.35
4,E,01m 40s,101.8,      334,112,  0.68
5,F,01m 45s,101.6,      401,265,  0.79
6,G,02m 40s,101.4,      677,114,  2.34
7,H,02m 45s,101.5,      677,136,  2.14
8,I,02m 50s,100.7,      677,125,  2.18
9,J,02m 55s,99.4,      677,113,  2.36
10,K,03m 25s,90.3,      687,139,  2.20
11,L,03m 30s,90.3,      687,150,  2.00
12,M,03m 35s,90.3,      687,201,  2.49
13,N,03m 40s,90.4,      687,169,  2.09
14,O,03m 45s,90.3,      687,180,  2.34
15,P,03m 50s,90.3,      687,159,  2.12
16,Q,03m 55s,90.4,      687,150,  2.32
17,R,04m 00s,90.4,      687,135,  2.17
18,S,04m 05s,90.4,      687,143,  2.03
19,T,04m 10s,90.4,      687,153,  1.95
20,U,04m 15s,90.4,      687,150,  2.20
21,V,04m 20s,90.3,      687,156,  2.11
22,W,04m 25s,90.3,      688,160,  2.52
23,X,04m 30s,90.3,      691,183,  1.90
24,Y,04m 45s,90.3,      697,178,  2.99
25,Z,04m 50s,90.3,      700,194,  2.59
26,a,04m 55s,90.4,      702,189,  2.74
27,b,05m 00s,90.3,      705,198,  2.52
28,c,05m 05s,90.3,      705,186,  2.30
29,d,05m 10s,90.3,      705,177,  2.30
30,e,05m 15s,90.3,      709,171,  3.38
31,f,05m 25s,90.3,      711,176,  2.13
32,g,05m 30s,90.3,      711,176,  2.21
33,h,05m 35s,90.3,      711,182,  2.21
34,i,05m 40s,90.3,      711,185,  2.22
35,j,05m 45s,90.4,      711,185,  2.03
36,k,06m 00s,90.3,      703,161,  1.95
37,l,06m 05s,90.3,      703,159,  1.97
38,m,06m 10s,90.3,      704,162,  1.97
39,n,06m 15s,90.3,      704,159,  1.95
40,o,06m 20s,90.4,      704,163,  1.98
41,p,06m 25s,90.4,      703,162,  2.43
42,q,06m 30s,90.4,      703,161,  3.15
43,r,06m 35s,90.4,      703,158,  2.93
44,s,06m 40s,90.3,      703,160,  2.65
45,t,06m 45s,90.3,      704,152,  2.74
46,u,06m 50s,90.3,      704,155,  2.60
47,v,06m 55s,90.4,      704,152,  2.79
