,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,29.0,      1,240,  2.64
1,B,00m 15s,54.1,      1,221,  2.63
2,C,00m 20s,79.5,      1,229,  2.33
3,D,00m 25s,81.2,      1,226,  2.66
4,E,01m 20s,81.1,      278,206,  2.79
5,F,01m 25s,81.1,      278,206,  2.21
6,G,01m 30s,81.0,      278,233,  3.36
7,H,01m 35s,81.1,      278,241,  3.07
8,I,01m 40s,81.1,      278,255,  2.13
9,J,02m 05s,70.4,      278,233,  1.55
10,K,02m 10s,70.4,      278,247,  1.45
11,L,02m 35s,70.3,      278,219,  2.30
12,M,02m 40s,70.4,      278,214,  2.80
13,N,02m 45s,70.5,      278,206,  3.01
14,O,02m 50s,70.4,      278,211,  3.20
15,P,02m 55s,70.5,      278,234,  2.31
16,Q,03m 00s,70.4,      278,229,  3.46
17,R,03m 05s,70.5,      278,222,  2.72
18,S,03m 10s,70.5,      278,203,  2.35
19,T,03m 15s,70.5,      281,207,  4.22
20,U,03m 25s,70.4,      284,197,  2.56
21,V,03m 30s,70.4,      284,194,  2.70
22,W,03m 35s,70.5,      284,199,  3.14
23,X,03m 40s,70.4,      284,197,  3.44
24,Y,03m 45s,70.4,      284,197,  3.31
25,Z,03m 50s,70.4,      284,202,  2.65
26,a,03m 55s,70.4,      284,201,  2.80
27,b,04m 00s,70.4,      284,199,  2.90
28,c,04m 05s,70.5,      284,196,  2.91
29,d,04m 10s,70.4,      284,197,  2.71
30,e,04m 15s,70.4,      284,188,  2.77
31,f,04m 20s,70.5,      284,183,  2.74
32,g,04m 25s,70.4,      284,187,  2.79
33,h,04m 30s,70.4,      284,185,  2.29
34,i,04m 35s,70.4,      284,185,  2.74
35,j,04m 40s,70.5,      284,184,  2.35
36,k,04m 45s,70.4,      284,185,  2.05
37,l,04m 50s,70.5,      284,184,  1.87
38,m,04m 55s,70.4,      284,184,  2.26
39,n,05m 00s,70.4,      284,172,  2.08
40,o,05m 05s,70.4,      284,178,  1.92
41,p,05m 10s,70.5,      284,177,  1.85
42,q,05m 15s,70.5,      284,181,  1.48
43,r,05m 20s,70.5,      283,190,  2.89
44,s,05m 25s,70.5,      284,181,  2.03
45,t,05m 30s,70.4,      284,180,  2.93
46,u,05m 35s,70.5,      284,186,  2.37
47,v,05m 40s,70.4,      284,203,  2.67
48,w,05m 45s,70.4,      284,200,  2.46
49,x,05m 50s,70.4,      284,190,  1.95
50,y,05m 55s,70.4,      284,202,  2.09
51,z,06m 00s,70.5,      284,196,  2.35
52,A,06m 05s,70.5,      284,188,  2.70
53,B,06m 10s,70.6,      284,173,  3.85
54,C,06m 15s,70.5,      284,167,  4.38
55,D,06m 20s,70.4,      284,152,  3.93
56,E,06m 25s,70.4,      284,171,  4.13
57,F,06m 30s,70.5,      284,172,  4.38
58,G,06m 35s,70.5,      284,167,  4.04
59,H,06m 40s,70.5,      284,171,  4.57
60,I,06m 45s,70.4,      284,175,  4.37
61,J,06m 50s,70.4,      284,168,  3.76
62,K,06m 55s,70.4,      284,148,  3.76
63,L,07m 00s,70.4,      284,156,  3.19
64,M,07m 05s,70.4,      284,155,  3.23
65,N,07m 10s,70.4,      284,156,  3.45
66,O,07m 15s,70.4,      283,157,  3.67
67,P,07m 20s,70.4,      283,156,  3.87
68,Q,07m 25s,70.4,      283,170,  4.18
69,R,07m 30s,70.3,      283,171,  3.55
70,S,07m 35s,70.4,      283,177,  3.72
71,T,07m 40s,70.5,      283,172,  3.97
72,U,07m 55s,70.5,      279,176,  2.97
73,V,08m 00s,70.5,      279,183,  3.28
74,W,08m 05s,70.5,      279,184,  3.60
75,X,08m 10s,70.4,      279,171,  2.73
76,Y,08m 15s,70.4,      279,146,  2.64
77,Z,08m 20s,70.4,      279,149,  2.23
78,a,08m 25s,70.4,      279,134,  2.16
79,b,08m 30s,70.4,      279,145,  2.88
80,c,08m 35s,70.4,      279,158,  2.48
81,d,08m 40s,70.4,      279,154,  1.94
82,e,08m 45s,70.4,      279,178,  2.16
83,f,08m 50s,70.4,      279,174,  2.21
84,g,08m 55s,70.4,      279,159,  1.98
85,h,09m 00s,70.4,      279,144,  2.15
86,i,09m 05s,70.4,      279,154,  2.23
87,j,09m 10s,70.5,      279,149,  2.06
88,k,09m 15s,70.5,      279,152,  2.06
89,l,09m 20s,70.5,      279,152,  2.27
90,m,09m 25s,70.5,      279,163,  2.71
91,n,09m 30s,70.5,      279,185,  2.20
92,o,09m 35s,70.5,      279,190,  2.75
93,p,09m 40s,70.5,      279,191,  2.28
94,q,09m 45s,70.5,      279,194,  2.45
95,r,09m 50s,70.4,      279,193,  1.84
96,s,09m 55s,70.4,      279,183,  1.84
97,t,10m 10s,70.4,      288,189,  3.63
98,u,10m 15s,70.5,      288,178,  3.86
99,v,10m 20s,70.5,      288,170,  3.22
100,w,10m 25s,70.5,      288,175,  3.52
101,x,10m 30s,70.5,      288,168,  3.47
102,y,10m 35s,70.4,      288,161,  3.10
103,z,10m 40s,70.4,      288,168,  3.10
104,A,10m 45s,70.4,      288,154,  3.13
105,B,10m 50s,70.4,      288,163,  2.85
106,C,10m 55s,70.4,      288,159,  2.58
107,D,11m 00s,70.5,      288,167,  2.52
108,E,11m 05s,70.4,      288,176,  2.80
109,F,11m 10s,70.4,      288,177,  3.03
110,G,11m 15s,70.5,      288,175,  3.17
111,H,11m 20s,70.4,      288,184,  2.59
112,I,11m 25s,70.5,      288,178,  3.29
113,J,11m 30s,70.4,      288,187,  3.11
114,K,11m 35s,70.5,      288,194,  4.35
115,L,11m 40s,70.4,      288,184,  4.27
116,M,11m 45s,70.4,      288,185,  4.61
