,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,11.5,      1,210,  4.10
1,B,00m 20s,36.8,      1,205,  5.16
2,C,00m 25s,62.0,      1,205,  5.57
3,D,00m 30s,86.8,      1,205,  6.40
4,E,00m 50s,70.0,      2,209,  7.23
5,F,01m 35s,70.1,      142,234,  6.53
6,G,02m 05s,70.1,      230,230,  7.03
7,H,02m 10s,70.1,      230,234,  6.89
8,I,02m 20s,70.0,      233,226,  5.88
9,J,02m 50s,70.0,      243,224,  7.45
10,K,03m 00s,70.0,      239,211,  7.24
11,L,03m 15s,70.0,      234,228,  7.81
12,M,03m 20s,70.0,      234,223,  7.82
13,N,03m 30s,69.9,      231,229,  7.82
14,O,03m 35s,69.9,      231,227,  7.46
15,P,03m 40s,70.0,      231,231,  7.66
16,Q,03m 45s,70.0,      231,232,  7.93
17,R,03m 50s,69.9,      231,231,  7.39
18,S,03m 55s,69.9,      231,225,  7.84
19,T,04m 00s,70.0,      231,226,  7.53
20,U,04m 05s,69.9,      231,228,  7.39
21,V,04m 10s,69.9,      231,225,  7.94
22,W,04m 15s,70.0,      231,226,  7.84
23,X,04m 20s,70.0,      232,228,  8.32
24,Y,04m 25s,70.0,      232,223,  8.04
25,Z,04m 30s,70.0,      232,222,  7.88
26,a,04m 35s,70.0,      231,221,  7.39
27,b,04m 40s,70.0,      231,231,  7.72
28,c,04m 45s,70.1,      231,232,  7.86
29,d,04m 50s,70.1,      231,232,  8.34
30,e,04m 55s,70.0,      232,228,  8.03
31,f,05m 00s,70.0,      232,221,  7.65
32,g,05m 05s,70.0,      232,226,  7.52
33,h,05m 10s,70.0,      232,224,  7.00
34,i,05m 15s,70.0,      232,228,  7.84
35,j,05m 20s,70.0,      232,220,  7.36
36,k,05m 25s,70.0,      232,222,  7.54
37,l,05m 30s,70.0,      232,223,  7.41
38,m,05m 35s,69.9,      232,220,  7.24
39,n,05m 40s,70.0,      232,219,  7.59
40,o,05m 45s,70.0,      232,216,  6.90
41,p,05m 50s,70.0,      232,218,  6.79
42,q,05m 55s,70.0,      232,219,  6.67
43,r,06m 00s,70.1,      232,220,  7.06
44,s,06m 05s,70.0,      232,226,  7.45
45,t,06m 10s,70.0,      232,227,  7.26
46,u,06m 15s,70.0,      232,227,  7.07
47,v,06m 20s,70.0,      232,227,  7.45
48,w,06m 25s,70.0,      232,224,  6.82
49,x,06m 30s,69.9,      232,218,  5.92
50,y,06m 35s,70.0,      232,206,  5.82
51,z,06m 40s,69.9,      232,220,  5.33
52,A,06m 45s,70.0,      232,219,  5.68
53,B,06m 50s,70.1,      232,217,  5.67
54,C,06m 55s,70.1,      232,213,  5.83
55,D,07m 00s,70.0,      232,219,  5.71
56,E,07m 05s,69.9,      232,211,  5.76
57,F,07m 10s,69.9,      232,203,  4.59
58,G,07m 15s,69.9,      232,219,  4.53
59,H,07m 20s,70.0,      232,217,  4.41
60,I,07m 25s,70.0,      232,216,  5.44
61,J,07m 30s,70.0,      232,214,  5.52
62,K,07m 35s,70.0,      232,209,  5.41
63,L,07m 40s,70.0,      232,188,  5.16
64,M,07m 45s,69.9,      232,192,  5.16
65,N,07m 50s,70.1,      232,197,  5.05
66,O,07m 55s,70.1,      232,212,  5.93
67,P,08m 00s,70.1,      232,215,  5.90
68,Q,08m 05s,70.1,      232,226,  6.06
69,R,08m 10s,70.0,      232,223,  6.48
