,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,32.4,      0,49,  2.89
1,B,00m 15s,59.1,      0,17,  3.30
2,C,00m 20s,76.8,      0,28,  3.12
3,D,00m 25s,75.7,      0,35,  3.57
4,E,00m 30s,75.7,      1,37,  3.41
5,F,01m 10s,75.8,      190,18,  1.98
6,G,01m 25s,75.8,      223,67,  6.13
7,H,01m 35s,75.8,      222,65,  6.49
8,I,01m 55s,75.8,      224,71,  3.71
9,J,02m 05s,75.8,      226,74,  3.68
10,K,02m 10s,75.7,      226,75,  3.36
11,L,02m 15s,75.7,      226,62,  3.49
12,M,02m 20s,75.8,      226,49,  3.60
13,N,02m 25s,75.8,      225,50,  4.71
14,O,02m 40s,75.8,      221,52,  4.71
15,P,02m 45s,75.8,      221,51,  4.20
16,Q,02m 50s,75.8,      221,53,  3.88
17,R,02m 55s,75.8,      221,49,  3.86
18,S,03m 00s,75.8,      221,47,  5.06
19,T,03m 15s,75.7,      218,51,  4.02
20,U,03m 20s,75.7,      218,53,  4.62
21,V,03m 25s,75.7,      218,57,  4.09
22,W,03m 30s,75.7,      218,54,  4.18
23,X,03m 35s,75.6,      218,66,  3.97
24,Y,03m 40s,75.7,      218,64,  4.04
25,Z,03m 45s,75.6,      218,60,  4.42
26,a,03m 50s,75.6,      217,64,  4.26
27,b,03m 55s,75.7,      217,63,  4.39
28,c,04m 10s,75.7,      218,57,  4.41
29,d,04m 15s,75.7,      218,60,  4.14
30,e,04m 20s,75.7,      218,51,  4.17
31,f,04m 25s,75.7,      218,49,  4.11
32,g,04m 30s,75.8,      218,46,  4.02
33,h,04m 35s,75.8,      218,55,  4.57
34,i,04m 55s,75.8,      215,42,  6.28
35,j,05m 00s,75.7,      216,51,  4.25
36,k,05m 05s,75.7,      216,45,  5.13
37,l,05m 10s,75.8,      216,46,  5.60
38,m,05m 15s,75.8,      216,48,  5.60
39,n,05m 25s,75.8,      218,47,  5.05
40,o,05m 30s,75.8,      218,49,  4.67
41,p,05m 35s,75.8,      218,48,  4.71
42,q,05m 40s,75.8,      218,48,  4.48
43,r,05m 45s,75.7,      218,46,  4.23
44,s,05m 50s,75.7,      218,48,  4.11
45,t,05m 55s,75.7,      218,51,  4.19
46,u,06m 00s,75.7,      218,52,  3.93
47,v,06m 05s,75.8,      218,54,  4.06
48,w,06m 10s,75.8,      218,54,  4.14
49,x,06m 15s,75.7,      218,52,  4.04
50,y,06m 30s,75.8,      213,54,  4.64
51,z,06m 35s,75.8,      213,52,  4.91
52,A,06m 40s,75.7,      213,55,  5.08
53,B,06m 45s,75.7,      213,56,  4.74
54,C,06m 50s,75.8,      213,54,  4.86
55,D,06m 55s,75.7,      213,53,  4.56
56,E,07m 00s,75.7,      213,53,  5.08
57,F,07m 15s,75.7,      206,47,  4.34
58,G,07m 20s,75.7,      206,48,  4.40
59,H,07m 45s,75.7,      203,50,  4.51
60,I,07m 50s,75.7,      203,48,  4.66
61,J,07m 55s,75.8,      203,51,  4.76
62,K,08m 10s,75.8,      203,53,  5.05
63,L,08m 15s,75.8,      204,53,  5.06
64,M,08m 20s,75.8,      204,50,  4.84
65,N,08m 25s,75.8,      204,54,  4.89
66,O,08m 30s,75.7,      203,52,  4.69
67,P,08m 35s,75.8,      203,51,  4.73
68,Q,08m 40s,75.8,      203,52,  4.97
69,R,08m 45s,75.7,      203,56,  4.29
70,S,08m 50s,75.7,      203,54,  4.18
71,T,09m 00s,75.7,      207,60,  4.20
72,U,09m 05s,75.7,      207,59,  4.63
73,V,09m 10s,75.7,      207,60,  4.72
74,W,09m 15s,75.8,      207,64,  4.99
75,X,09m 20s,75.7,      207,65,  4.57
76,Y,09m 25s,75.7,      207,69,  4.59
77,Z,09m 30s,75.9,      207,72,  5.20
78,a,09m 45s,75.8,      209,72,  4.61
79,b,09m 50s,75.9,      209,68,  4.78
80,c,09m 55s,75.8,      209,75,  4.20
81,d,10m 00s,75.8,      209,66,  5.36
82,e,10m 05s,75.8,      209,55,  5.50
83,f,10m 10s,75.8,      209,59,  4.79
84,g,10m 15s,75.8,      209,61,  5.10
85,h,10m 20s,75.8,      209,68,  5.26
86,i,10m 25s,75.8,      209,68,  4.63
87,j,10m 35s,75.8,      208,57,  5.14
88,k,10m 40s,75.8,      208,54,  4.63
89,l,10m 45s,75.8,      208,53,  4.35
90,m,11m 00s,75.7,      206,64,  3.12
91,n,11m 05s,75.8,      206,54,  3.43
92,o,11m 10s,75.7,      206,53,  3.29
93,p,11m 20s,75.7,      204,48,  4.46
94,q,11m 25s,75.8,      204,50,  6.09
95,r,11m 35s,75.8,      205,47,  5.65
96,s,11m 40s,75.8,      205,37,  6.08
97,t,11m 45s,75.8,      205,38,  6.29
98,u,11m 50s,75.8,      205,40,  6.69
99,v,11m 55s,75.7,      205,35,  5.74
100,w,12m 00s,75.7,      205,31,  5.60
101,x,12m 05s,75.7,      205,36,  5.29
102,y,12m 10s,75.7,      205,42,  4.81
103,z,12m 20s,75.8,      205,44,  5.96
104,A,12m 30s,75.7,      206,33,  5.52
105,B,12m 35s,75.7,      206,29,  5.48
106,C,12m 40s,75.8,      206,19,  4.85
107,D,12m 45s,75.7,      206,16,  4.17
108,E,12m 50s,75.8,      206,21,  4.63
109,F,12m 55s,75.7,      206,39,  4.47
110,G,13m 00s,75.8,      206,41,  4.62
111,H,13m 05s,75.8,      206,46,  4.09
112,I,13m 10s,75.7,      206,58,  4.56
113,J,13m 15s,75.8,      206,61,  4.78
114,K,13m 20s,75.8,      206,59,  4.98
115,L,13m 25s,75.7,      206,51,  5.40
116,M,13m 30s,75.7,      206,55,  5.92
117,N,13m 35s,75.7,      206,48,  5.35
118,O,13m 40s,75.7,      206,46,  5.49
119,P,13m 45s,75.8,      205,58,  4.97
120,Q,13m 50s,75.7,      205,49,  5.81
121,R,13m 55s,75.8,      205,59,  5.62
122,S,14m 00s,75.8,      204,56,  5.78
123,T,14m 05s,75.8,      204,53,  6.50
124,U,14m 10s,75.8,      204,53,  6.66
125,V,14m 15s,75.7,      205,56,  6.47
126,W,14m 20s,75.7,      204,52,  6.31
127,X,14m 25s,75.8,      204,53,  6.00
128,Y,14m 30s,75.8,      204,53,  6.66
129,Z,14m 35s,75.7,      204,56,  6.37
130,a,14m 40s,75.7,      204,55,  6.96
131,b,14m 45s,75.8,      204,54,  6.80
132,c,14m 50s,75.7,      204,56,  6.86
133,d,14m 55s,75.7,      204,59,  7.08
134,e,15m 00s,75.7,      204,56,  6.75
135,f,15m 05s,75.8,      204,57,  6.70
136,g,15m 10s,75.8,      204,56,  6.78
137,h,15m 15s,75.7,      204,49,  6.57
138,i,15m 20s,75.7,      205,52,  6.99
139,j,15m 25s,75.7,      204,58,  7.02
140,k,15m 40s,75.7,      201,55,  6.88
141,l,15m 45s,75.7,      201,57,  7.29
142,m,15m 50s,75.8,      201,57,  7.27
143,n,16m 00s,75.7,      202,54,  6.93
144,o,16m 05s,75.7,      202,53,  7.10
145,p,16m 10s,75.7,      202,56,  7.38
146,q,16m 15s,75.7,      202,57,  7.06
147,r,16m 20s,75.7,      202,60,  6.87
148,s,16m 25s,75.7,      202,61,  6.24
149,t,16m 30s,75.7,      202,55,  5.70
150,u,16m 35s,75.8,      202,60,  5.04
151,v,16m 40s,75.8,      202,69,  6.06
152,w,16m 45s,75.7,      202,70,  6.75
153,x,16m 50s,75.7,      202,72,  4.95
154,y,16m 55s,75.7,      202,76,  5.13
155,z,17m 00s,75.8,      202,74,  5.26
156,A,17m 05s,75.8,      202,79,  5.85
157,B,17m 10s,75.8,      202,78,  5.86
158,C,17m 15s,75.7,      202,78,  5.65
159,D,17m 20s,75.7,      202,79,  5.60
160,E,17m 25s,75.7,      202,79,  5.55
161,F,17m 35s,75.7,      201,82,  5.20
162,G,17m 40s,75.7,      201,78,  5.47
163,H,17m 45s,75.8,      201,76,  5.35
164,I,17m 50s,75.7,      201,78,  5.39
165,J,17m 55s,75.8,      201,90,  5.32
166,K,18m 00s,75.8,      201,89,  5.11
167,L,18m 05s,75.8,      201,78,  5.08
168,M,18m 10s,75.8,      201,81,  4.94
169,N,18m 15s,75.8,      201,75,  5.47
170,O,18m 20s,75.8,      201,70,  5.95
171,P,18m 35s,75.8,      128,77,  3.33
172,Q,19m 00s,75.7,      0,62,  5.52
173,R,19m 50s,2.5,      2,5,  2.35
