,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 25s,67.3,      1,47,  3.54
1,B,00m 30s,88.4,      1,42,  3.50
2,C,00m 55s,75.9,      39,81,  2.17
3,D,01m 10s,75.6,      154,21,  2.45
4,E,01m 15s,75.8,      195,49,  1.54
5,F,01m 20s,75.6,      238,26,  1.77
6,G,02m 30s,75.7,      241,30,  8.47
7,H,02m 35s,75.7,      241,31,  7.90
8,I,02m 40s,75.8,      240,35,  8.09
9,J,02m 45s,75.8,      240,44,  8.18
10,K,02m 50s,75.8,      240,46,  7.82
11,L,02m 55s,75.6,      240,42,  7.36
12,M,03m 00s,75.7,      240,44,  6.99
13,N,03m 05s,75.7,      240,43,  7.21
14,O,03m 10s,75.8,      240,46,  6.27
15,P,03m 15s,75.9,      239,50,  6.70
16,Q,03m 20s,75.9,      239,50,  6.56
17,R,03m 25s,75.9,      240,46,  7.37
18,S,03m 30s,75.8,      239,44,  6.89
19,T,03m 35s,75.7,      239,54,  5.59
20,U,03m 40s,75.6,      239,51,  5.03
21,V,03m 45s,75.8,      239,53,  5.75
22,W,03m 50s,75.8,      239,49,  5.50
23,X,03m 55s,75.8,      239,45,  5.57
24,Y,04m 00s,75.8,      239,49,  5.13
25,Z,04m 05s,75.6,      239,39,  4.39
26,a,04m 10s,75.7,      239,38,  4.58
27,b,04m 15s,75.7,      239,30,  5.33
28,c,04m 20s,75.8,      239,38,  6.25
29,d,04m 25s,75.8,      239,47,  6.36
30,e,04m 30s,75.9,      239,44,  6.24
31,f,04m 35s,75.7,      239,40,  6.48
32,g,04m 40s,75.8,      239,37,  5.88
33,h,04m 45s,75.7,      239,33,  6.28
34,i,04m 50s,75.7,      239,36,  5.62
35,j,04m 55s,75.5,      239,30,  6.26
36,k,05m 00s,75.7,      238,34,  6.04
37,l,05m 05s,75.7,      238,26,  6.29
38,m,05m 10s,75.8,      238,29,  6.47
39,n,05m 15s,75.8,      238,29,  6.88
40,o,05m 20s,75.8,      238,24,  6.53
41,p,05m 25s,75.8,      238,20,  6.26
42,q,05m 30s,75.9,      238,35,  6.07
43,r,05m 35s,75.9,      238,20,  5.91
44,s,05m 40s,76.0,      238,24,  7.19
45,t,05m 45s,75.8,      238,29,  6.85
46,u,05m 50s,75.8,      238,33,  6.56
47,v,05m 55s,75.7,      238,29,  6.36
48,w,06m 00s,75.7,      238,24,  6.86
49,x,06m 05s,75.7,      238,27,  7.25
50,y,06m 10s,75.7,      238,27,  6.69
51,z,06m 15s,75.7,      238,25,  6.95
52,A,06m 20s,75.7,      238,25,  7.16
53,B,06m 25s,75.8,      238,29,  6.96
54,C,06m 30s,75.9,      238,37,  7.55
55,D,06m 35s,75.7,      238,37,  7.42
56,E,06m 40s,75.8,      238,42,  8.35
57,F,06m 45s,75.8,      238,43,  8.12
58,G,06m 50s,75.7,      238,43,  7.80
59,H,06m 55s,75.7,      238,47,  6.61
60,I,07m 00s,75.7,      238,45,  7.23
61,J,07m 05s,75.7,      238,44,  7.22
62,K,07m 10s,75.7,      238,46,  6.88
63,L,07m 15s,75.8,      238,44,  6.90
64,M,07m 20s,75.7,      238,46,  6.56
65,N,07m 25s,75.6,      238,50,  5.63
66,O,07m 30s,75.7,      238,53,  6.07
67,P,07m 35s,75.8,      238,53,  5.88
68,Q,07m 40s,75.9,      238,55,  6.51
69,R,07m 45s,75.7,      238,55,  6.58
70,S,07m 50s,75.6,      238,50,  6.16
71,T,07m 55s,75.7,      238,54,  6.27
72,U,08m 00s,75.7,      238,52,  5.65
73,V,08m 05s,75.7,      237,53,  5.07
74,W,08m 10s,75.7,      238,39,  6.39
75,X,08m 15s,75.8,      238,37,  6.82
76,Y,08m 20s,75.8,      238,32,  6.36
77,Z,08m 25s,75.7,      238,33,  6.42
78,a,08m 30s,75.9,      238,23,  6.62
79,b,08m 35s,75.7,      238,26,  6.08
80,c,08m 40s,75.8,      238,41,  5.73
81,d,08m 45s,75.9,      238,37,  6.34
82,e,08m 50s,75.8,      238,30,  6.59
83,f,08m 55s,75.7,      238,39,  6.20
84,g,09m 00s,75.8,      238,37,  6.86
85,h,09m 05s,75.8,      238,31,  6.13
86,i,09m 10s,75.8,      237,26,  5.97
87,j,09m 15s,75.8,      237,30,  5.99
88,k,09m 20s,75.7,      237,24,  6.12
89,l,09m 25s,75.8,      237,36,  5.96
90,m,09m 30s,75.7,      237,32,  6.03
91,n,09m 35s,75.6,      237,33,  5.73
92,o,09m 40s,75.8,      238,37,  7.10
93,p,09m 45s,75.8,      238,35,  6.68
94,q,09m 50s,75.8,      238,36,  6.88
95,r,09m 55s,75.8,      238,36,  6.86
96,s,10m 00s,75.8,      238,38,  7.07
97,t,10m 05s,75.7,      238,33,  6.72
98,u,10m 10s,75.7,      238,37,  6.83
99,v,10m 15s,75.7,      237,36,  6.51
100,w,10m 20s,75.9,      238,37,  7.17
101,x,10m 25s,75.9,      238,37,  7.25
102,y,10m 30s,75.7,      237,38,  7.06
103,z,10m 35s,75.6,      237,38,  6.45
104,A,10m 40s,75.7,      238,39,  6.56
105,B,10m 45s,75.8,      238,38,  6.98
106,C,10m 50s,75.8,      238,41,  7.08
107,D,10m 55s,75.7,      238,41,  6.66
108,E,11m 00s,75.7,      238,40,  6.78
109,F,11m 05s,75.6,      238,35,  6.64
110,G,11m 10s,75.7,      238,32,  6.23
111,H,11m 15s,75.8,      237,33,  6.13
112,I,11m 20s,75.8,      237,32,  6.52
113,J,11m 25s,75.9,      237,34,  6.41
114,K,11m 30s,75.9,      237,36,  6.80
115,L,11m 35s,75.9,      238,38,  7.02
116,M,11m 40s,75.9,      237,40,  6.59
