,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,13.3,      0,233,  1.17
1,B,00m 15s,40.2,      1,200,  1.50
2,C,00m 20s,66.1,      1,207,  1.68
3,D,00m 25s,90.8,      1,184,  1.31
4,E,00m 30s,90.6,      1,148,  1.39
5,F,00m 40s,90.8,      106,171,  5.03
6,G,00m 55s,90.4,      302,223,  3.68
7,H,01m 00s,90.5,      366,202,  4.24
8,I,01m 05s,90.6,      431,205,  4.55
9,J,01m 25s,90.6,      527,208,  2.93
10,K,01m 40s,90.7,      530,229,  2.06
11,L,01m 45s,90.7,      530,262,  0.90
12,M,01m 50s,90.7,      530,288,  0.81
13,N,02m 00s,90.7,      530,317,  0.24
14,O,02m 05s,90.7,      530,86,  0.61
15,P,02m 15s,90.7,      530,71,  0.91
16,Q,02m 20s,90.7,      530,219,  0.33
17,R,02m 25s,90.6,      530,260,  0.68
18,S,02m 30s,90.6,      530,244,  0.67
19,T,02m 35s,90.0,      530,215,  0.78
20,U,02m 55s,80.2,      527,131,  0.32
21,V,03m 05s,80.3,      522,134,  2.00
22,W,03m 15s,80.2,      521,164,  1.25
23,X,03m 20s,80.2,      521,155,  0.33
24,Y,03m 25s,80.3,      521,99,  1.52
25,Z,03m 30s,80.3,      521,105,  2.07
26,a,03m 35s,80.3,      521,109,  1.62
27,b,03m 40s,80.3,      521,106,  1.51
28,c,03m 45s,80.3,      521,122,  1.23
29,d,03m 50s,80.3,      521,138,  0.67
30,e,03m 55s,80.2,      521,74,  1.10
31,f,04m 00s,80.2,      521,70,  1.29
32,g,04m 05s,80.2,      521,65,  0.73
33,h,04m 10s,80.3,      521,237,  0.06
34,i,04m 15s,80.3,      521,125,  1.31
35,j,04m 20s,80.4,      521,141,  1.04
36,k,04m 25s,80.4,      521,143,  0.78
37,l,04m 30s,80.3,      521,66,  0.88
38,m,04m 35s,80.3,      521,123,  1.18
39,n,04m 40s,80.4,      521,114,  1.74
40,o,04m 45s,80.2,      521,83,  1.35
41,p,04m 50s,80.2,      521,115,  0.96
42,q,04m 55s,80.3,      521,142,  1.59
43,r,05m 00s,80.3,      521,152,  1.70
44,s,05m 05s,80.3,      521,139,  2.38
45,t,05m 10s,80.3,      521,116,  3.24
46,u,05m 15s,80.2,      521,121,  2.84
47,v,05m 20s,80.2,      521,113,  3.59
48,w,05m 25s,80.2,      521,103,  3.23
49,x,05m 30s,80.3,      521,102,  3.25
50,y,05m 35s,80.4,      521,103,  3.37
51,z,05m 40s,80.5,      521,106,  3.33
52,A,05m 45s,80.4,      521,108,  2.95
53,B,05m 50s,80.4,      521,103,  2.77
54,C,05m 55s,80.4,      521,93,  2.34
55,D,06m 00s,80.3,      521,98,  1.85
56,E,06m 05s,80.3,      521,90,  2.65
57,F,06m 10s,80.4,      521,101,  2.97
58,G,06m 15s,80.3,      521,102,  3.03
59,H,06m 20s,80.3,      521,100,  2.93
60,I,06m 25s,80.3,      521,97,  2.31
61,J,06m 30s,80.3,      521,101,  2.98
62,K,06m 35s,80.3,      521,98,  2.89
63,L,06m 40s,80.4,      521,99,  2.93
64,M,06m 45s,80.4,      521,98,  2.60
65,N,06m 50s,80.3,      521,95,  3.02
66,O,06m 55s,80.2,      521,88,  3.03
67,P,07m 00s,80.2,      521,99,  2.74
68,Q,07m 05s,80.3,      521,101,  3.05
69,R,07m 10s,80.4,      521,116,  3.36
70,S,07m 15s,80.3,      521,109,  3.05
71,T,07m 20s,80.3,      521,109,  2.92
72,U,07m 25s,80.4,      521,111,  2.94
73,V,07m 30s,80.3,      521,112,  2.96
74,W,07m 35s,80.3,      521,111,  2.94
75,X,07m 40s,80.3,      521,106,  2.82
76,Y,07m 50s,80.4,      514,97,  3.53
77,Z,08m 00s,80.2,      514,101,  2.97
78,a,08m 05s,80.3,      514,103,  2.69
79,b,08m 10s,80.3,      514,104,  3.04
80,c,08m 15s,80.3,      514,95,  3.09
