,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,11.9,      0,45,  5.01
1,B,00m 15s,34.4,      1,39,  4.63
2,C,00m 20s,59.8,      0,36,  4.96
3,D,01m 30s,71.4,      380,34,  5.07
4,E,01m 35s,71.2,      434,44,  5.76
5,F,02m 00s,71.2,      433,51,  7.90
6,G,02m 20s,71.0,      434,37,  6.18
7,H,02m 25s,71.2,      434,40,  7.21
8,I,04m 15s,71.2,      464,31,  5.16
9,J,04m 30s,69.8,      468,36,  4.00
10,K,04m 50s,59.7,      468,33,  3.68
11,L,04m 55s,59.7,      468,30,  4.01
12,M,05m 10s,59.7,      463,38,  4.58
13,N,05m 15s,59.7,      463,37,  5.27
14,O,05m 30s,59.6,      476,40,  3.52
15,P,05m 35s,59.6,      476,36,  4.57
16,Q,05m 40s,59.6,      476,37,  4.62
17,R,05m 45s,59.7,      476,35,  4.86
18,S,05m 50s,59.7,      476,35,  5.13
19,T,05m 55s,59.7,      476,38,  5.81
20,U,06m 00s,59.7,      476,38,  5.66
21,V,06m 05s,59.7,      476,38,  5.32
22,W,06m 10s,59.7,      476,39,  5.81
23,X,06m 20s,59.7,      484,39,  5.46
24,Y,06m 25s,59.7,      484,39,  5.33
25,Z,06m 30s,59.8,      484,40,  5.41
26,a,06m 35s,59.7,      484,38,  5.59
27,b,06m 40s,59.7,      484,42,  6.25
28,c,06m 45s,59.7,      484,41,  6.34
29,d,06m 50s,59.8,      484,42,  6.35
30,e,06m 55s,59.7,      484,40,  5.99
31,f,07m 10s,59.6,      488,38,  5.05
32,g,07m 15s,59.7,      488,39,  5.20
33,h,07m 20s,59.5,      488,38,  5.04
34,i,07m 25s,59.6,      488,38,  4.99
35,j,07m 30s,59.7,      488,42,  4.78
36,k,07m 35s,59.7,      488,37,  4.71
37,l,07m 40s,59.7,      488,39,  4.91
38,m,07m 45s,59.7,      488,40,  5.33
39,n,07m 50s,59.7,      488,40,  5.15
40,o,07m 55s,59.7,      488,37,  4.83
41,p,08m 00s,59.7,      488,44,  5.06
42,q,08m 05s,59.5,      488,42,  4.96
43,r,08m 10s,59.7,      488,42,  4.60
44,s,08m 15s,59.6,      488,40,  4.88
45,t,08m 20s,59.6,      488,36,  4.97
46,u,08m 25s,59.6,      488,40,  4.94
47,v,08m 30s,59.6,      488,35,  4.69
48,w,08m 35s,59.6,      488,34,  4.45
49,x,08m 40s,59.7,      488,37,  4.85
50,y,08m 45s,59.7,      488,36,  5.11
51,z,08m 50s,59.6,      488,37,  4.54
52,A,08m 55s,59.7,      488,40,  4.79
53,B,09m 00s,59.7,      488,45,  5.45
54,C,09m 05s,59.6,      488,40,  5.60
55,D,09m 10s,59.7,      488,42,  6.15
56,E,09m 15s,59.7,      488,41,  5.90
57,F,09m 20s,59.7,      488,40,  5.49
58,G,09m 25s,59.6,      488,38,  5.52
59,H,09m 30s,59.7,      488,42,  5.74
60,I,09m 35s,59.7,      488,42,  6.23
61,J,09m 40s,59.7,      488,41,  6.00
62,K,09m 45s,59.6,      488,41,  5.84
63,L,09m 50s,59.7,      488,40,  5.60
64,M,09m 55s,59.6,      488,41,  5.49
65,N,10m 00s,59.7,      488,45,  5.53
66,O,10m 05s,59.6,      488,40,  4.56
67,P,10m 10s,59.6,      488,40,  5.01
68,Q,10m 15s,59.7,      488,37,  5.15
69,R,10m 20s,59.7,      488,42,  5.05
70,S,10m 25s,59.7,      488,46,  5.23
71,T,10m 30s,59.7,      488,41,  5.44
72,U,10m 35s,59.7,      488,45,  5.26
73,V,10m 40s,59.7,      488,43,  5.58
74,W,10m 45s,59.7,      488,42,  5.16
75,X,10m 50s,59.7,      488,40,  5.38
76,Y,10m 55s,59.6,      488,42,  5.75
77,Z,11m 00s,59.6,      488,38,  4.94
78,a,11m 05s,59.5,      488,38,  4.57
79,b,11m 10s,59.7,      488,36,  4.21
80,c,11m 15s,59.7,      488,34,  3.45
81,d,11m 20s,59.6,      488,39,  3.93
82,e,11m 25s,59.7,      488,36,  3.89
83,f,11m 30s,59.7,      488,38,  4.46
84,g,11m 35s,59.7,      488,37,  4.01
85,h,11m 40s,59.6,      488,34,  3.95
86,i,11m 45s,59.7,      488,40,  4.37
87,j,12m 00s,59.6,      491,37,  5.04
88,k,12m 05s,59.6,      491,39,  5.66
89,l,12m 10s,59.7,      491,37,  5.30
90,m,12m 15s,59.7,      491,32,  5.29
91,n,12m 20s,59.6,      491,29,  4.75
92,o,12m 25s,59.7,      491,31,  5.02
93,p,12m 30s,59.6,      491,29,  4.93
94,q,12m 35s,59.7,      491,40,  5.27
95,r,12m 40s,59.7,      491,36,  4.97
96,s,12m 45s,59.7,      491,24,  4.78
97,t,12m 50s,59.6,      491,30,  4.79
98,u,12m 55s,59.6,      491,37,  5.21
99,v,13m 00s,59.7,      491,33,  5.01
100,w,13m 05s,59.6,      491,33,  4.94
101,x,13m 10s,59.6,      491,34,  4.64
102,y,13m 15s,59.7,      491,32,  4.51
