,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,19.9,      0,109,  1.36
1,B,00m 15s,43.9,      0,100,  2.08
2,C,00m 20s,67.3,      0,90,  1.66
3,D,00m 25s,76.8,      0,66,  2.35
4,E,00m 45s,75.5,      65,19,  1.69
5,F,00m 50s,75.5,      92,26,  2.88
6,G,01m 00s,75.7,      203,42,  2.93
7,H,01m 25s,75.5,      333,83,  2.53
8,I,01m 40s,75.4,      327,99,  3.15
9,J,01m 45s,75.4,      327,91,  3.11
10,K,01m 50s,75.4,      327,81,  3.09
11,L,01m 55s,75.4,      327,97,  2.75
12,M,02m 00s,75.3,      327,101,  2.87
13,N,02m 05s,75.4,      327,86,  3.13
14,O,02m 10s,75.3,      327,82,  2.87
15,P,02m 15s,75.5,      327,84,  3.15
16,Q,02m 20s,75.5,      327,92,  3.20
17,R,02m 25s,75.5,      327,103,  3.35
18,S,02m 30s,75.4,      327,110,  3.08
19,T,02m 35s,75.4,      327,112,  2.97
20,U,02m 40s,75.4,      327,120,  2.61
21,V,02m 45s,75.4,      327,142,  1.95
22,W,02m 50s,75.4,      327,146,  1.71
23,X,02m 55s,75.5,      328,135,  1.75
24,Y,03m 00s,75.4,      328,126,  1.71
25,Z,03m 05s,75.5,      328,116,  1.79
26,a,03m 10s,75.4,      328,106,  2.08
27,b,03m 15s,75.5,      328,82,  2.50
28,c,03m 20s,75.5,      328,68,  2.99
29,d,03m 25s,75.4,      328,73,  2.55
30,e,03m 30s,75.5,      328,74,  2.65
31,f,03m 35s,75.4,      328,73,  2.80
32,g,03m 40s,75.4,      328,76,  2.47
33,h,03m 45s,75.4,      328,78,  2.11
34,i,03m 50s,75.3,      328,69,  1.69
35,j,03m 55s,75.3,      328,73,  1.92
36,k,04m 00s,75.3,      328,83,  1.87
37,l,04m 05s,75.4,      328,85,  1.93
38,m,04m 10s,75.4,      328,59,  2.68
39,n,04m 15s,75.4,      328,54,  2.87
40,o,04m 20s,75.4,      328,83,  2.61
41,p,04m 25s,75.4,      328,40,  2.69
42,q,04m 30s,75.3,      328,48,  2.13
43,r,04m 35s,75.4,      328,57,  2.79
44,s,04m 40s,75.4,      328,54,  3.54
45,t,04m 45s,75.3,      328,42,  3.47
46,u,04m 50s,75.5,      328,53,  3.41
47,v,04m 55s,75.4,      328,58,  2.84
48,w,05m 00s,75.5,      328,60,  2.68
49,x,05m 05s,75.4,      328,50,  2.69
50,y,05m 10s,75.4,      328,53,  2.86
51,z,05m 15s,75.4,      328,50,  2.59
52,A,05m 20s,75.4,      328,57,  2.82
53,B,05m 25s,75.4,      328,73,  3.01
54,C,05m 30s,75.4,      328,64,  2.27
55,D,05m 35s,75.5,      328,67,  2.62
56,E,05m 40s,75.4,      328,65,  2.34
57,F,05m 45s,75.3,      328,62,  1.77
58,G,05m 50s,75.4,      328,80,  1.20
59,H,05m 55s,75.5,      328,67,  1.82
60,I,06m 00s,75.5,      328,77,  2.48
61,J,06m 05s,75.5,      328,99,  2.77
62,K,06m 20s,75.5,      324,107,  2.24
63,L,06m 25s,75.5,      324,141,  2.38
64,M,06m 30s,75.5,      324,130,  2.44
65,N,06m 35s,75.5,      324,103,  1.92
66,O,06m 40s,75.4,      325,76,  2.31
67,P,06m 45s,75.3,      325,68,  2.56
68,Q,06m 50s,75.3,      325,69,  2.37
69,R,06m 55s,75.3,      325,66,  2.28
70,S,07m 00s,75.4,      325,78,  2.56
71,T,07m 05s,75.4,      325,84,  2.18
72,U,07m 10s,75.5,      325,82,  3.17
73,V,07m 15s,75.3,      325,82,  3.26
74,W,07m 20s,75.4,      324,90,  3.26
75,X,07m 25s,75.3,      324,89,  3.39
76,Y,07m 30s,75.6,      324,77,  3.92
77,Z,07m 35s,75.5,      324,65,  3.75
78,a,07m 40s,75.3,      325,62,  2.88
79,b,07m 45s,75.3,      325,77,  2.74
80,c,07m 50s,75.4,      324,73,  2.29
81,d,08m 00s,75.5,      334,61,  2.94
82,e,08m 05s,75.5,      334,65,  2.72
83,f,08m 10s,75.5,      334,72,  2.98
84,g,08m 15s,75.4,      334,88,  2.37
85,h,08m 20s,75.4,      334,92,  2.12
86,i,08m 25s,75.5,      334,97,  2.48
87,j,08m 30s,75.6,      334,98,  2.77
88,k,08m 35s,75.4,      334,106,  3.11
89,l,08m 40s,75.5,      334,106,  3.41
90,m,08m 45s,75.4,      334,89,  3.94
91,n,08m 50s,75.4,      334,76,  4.32
92,o,08m 55s,75.5,      334,81,  4.12
93,p,09m 00s,75.4,      334,79,  4.90
94,q,09m 05s,75.5,      334,81,  4.73
95,r,09m 10s,75.5,      334,78,  4.81
96,s,09m 15s,75.4,      334,81,  4.39
97,t,09m 20s,75.4,      334,75,  4.49
98,u,09m 25s,75.5,      334,79,  4.49
99,v,09m 30s,75.5,      334,75,  4.71
100,w,09m 35s,75.5,      334,78,  4.60
101,x,09m 40s,75.4,      334,81,  4.08
102,y,09m 45s,75.4,      334,76,  4.96
103,z,09m 50s,75.4,      334,78,  4.89
104,A,09m 55s,75.4,      334,79,  4.99
105,B,10m 00s,75.5,      334,76,  5.36
106,C,10m 05s,75.5,      334,68,  5.71
107,D,10m 10s,75.4,      334,72,  5.57
108,E,10m 15s,75.4,      334,77,  5.76
109,F,10m 20s,75.5,      334,70,  5.78
110,G,10m 25s,75.4,      334,65,  5.52
111,H,10m 30s,75.5,      334,64,  5.49
112,I,10m 35s,75.5,      334,64,  5.37
113,J,10m 40s,75.3,      334,65,  5.41
114,K,10m 45s,75.4,      334,61,  5.06
115,L,10m 50s,75.5,      334,64,  5.35
116,M,10m 55s,75.4,      334,67,  5.26
117,N,11m 00s,75.4,      334,66,  4.76
118,O,11m 05s,75.4,      334,69,  4.62
119,P,11m 10s,75.4,      334,71,  4.45
120,Q,11m 15s,75.5,      334,69,  4.69
121,R,11m 20s,75.5,      334,78,  4.27
122,S,11m 25s,75.5,      334,76,  4.44
123,T,11m 30s,75.5,      334,82,  4.39
124,U,11m 35s,75.5,      334,70,  4.28
125,V,11m 40s,75.5,      334,72,  4.73
126,W,11m 45s,75.5,      334,79,  5.12
127,X,11m 50s,75.5,      334,74,  5.20
128,Y,11m 55s,75.4,      334,77,  4.97
129,Z,12m 00s,75.5,      334,77,  5.16
130,a,12m 05s,75.5,      334,82,  5.37
131,b,12m 10s,75.5,      334,71,  5.67
132,c,12m 15s,75.4,      334,69,  5.66
133,d,12m 20s,75.5,      334,67,  5.71
134,e,12m 25s,75.4,      334,78,  5.17
135,f,12m 30s,75.5,      334,72,  4.91
136,g,12m 35s,75.5,      334,84,  4.87
137,h,12m 40s,75.4,      334,65,  4.96
138,i,12m 45s,75.4,      334,61,  4.18
139,j,12m 50s,75.2,      334,65,  3.90
140,k,12m 55s,75.3,      334,57,  4.28
141,l,13m 00s,75.4,      334,57,  4.97
142,m,13m 05s,75.4,      334,61,  4.53
143,n,13m 10s,75.3,      334,59,  4.14
144,o,13m 15s,75.4,      334,36,  4.32
145,p,13m 20s,75.4,      334,44,  4.94
146,q,13m 25s,75.5,      334,44,  4.90
147,r,13m 30s,75.5,      334,45,  5.17
148,s,13m 35s,75.3,      334,28,  4.65
149,t,13m 40s,75.4,      334,36,  4.73
150,u,13m 45s,75.4,      334,43,  5.12
151,v,13m 50s,75.4,      334,37,  5.32
152,w,13m 55s,75.4,      334,36,  5.25
153,x,14m 00s,75.4,      334,36,  5.22
154,y,14m 05s,75.5,      334,39,  5.36
155,z,14m 10s,75.5,      334,45,  5.40
156,A,14m 15s,75.4,      334,38,  5.46
157,B,14m 20s,75.3,      334,42,  4.35
158,C,14m 25s,75.2,      334,57,  4.16
159,D,14m 30s,75.4,      334,57,  4.53
160,E,14m 35s,75.5,      334,57,  4.94
161,F,14m 40s,75.4,      334,51,  4.82
162,G,14m 45s,75.4,      334,35,  4.74
163,H,14m 50s,75.4,      334,40,  4.53
164,I,14m 55s,75.5,      334,44,  4.90
165,J,15m 00s,75.4,      334,43,  4.79
166,K,15m 05s,75.5,      334,55,  4.66
167,L,15m 10s,75.4,      334,55,  4.88
168,M,15m 15s,75.4,      334,59,  4.49
169,N,15m 20s,75.4,      334,59,  4.72
170,O,15m 25s,75.3,      334,59,  4.11
171,P,15m 30s,75.5,      334,67,  4.36
172,Q,15m 35s,75.5,      334,62,  4.53
173,R,15m 40s,75.4,      334,73,  3.67
174,S,15m 45s,75.4,      334,72,  3.79
175,T,15m 50s,75.4,      334,59,  3.79
176,U,15m 55s,75.6,      334,67,  3.16
177,V,16m 00s,75.4,      334,83,  2.57
178,W,16m 05s,75.4,      334,52,  3.46
179,X,16m 15s,75.4,      334,64,  4.42
180,Y,16m 20s,75.5,      334,70,  5.18
181,Z,16m 25s,75.4,      334,59,  4.45
182,a,16m 30s,75.4,      334,68,  4.32
183,b,16m 35s,75.5,      334,67,  5.66
184,c,16m 40s,75.5,      334,58,  6.22
185,d,16m 45s,75.6,      334,60,  5.92
186,e,16m 50s,75.6,      334,62,  6.46
