,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,24.3,      1,90,  0.27
1,B,00m 15s,50.0,      1,281,  0.29
2,C,00m 20s,75.4,      1,309,  0.20
3,D,00m 25s,95.1,      1,294,  0.60
4,E,01m 45s,89.6,      343,300,  2.37
5,F,01m 50s,89.7,      343,310,  1.43
6,G,02m 35s,89.7,      443,43,  2.07
7,H,02m 40s,89.7,      466,68,  1.16
8,I,03m 05s,89.7,      509,260,  0.22
9,J,03m 10s,89.7,      509,237,  0.31
10,K,03m 20s,89.7,      511,338,  0.69
11,L,03m 25s,89.6,      511,221,  0.33
12,M,03m 30s,89.7,      511,250,  0.24
13,N,03m 35s,89.7,      511,201,  0.21
14,O,03m 40s,89.6,      511,352,  0.46
15,P,03m 50s,89.7,      516,176,  0.32
16,Q,03m 55s,89.7,      516,131,  0.29
17,R,04m 10s,89.6,      522,50,  0.71
18,S,04m 25s,89.6,      530,49,  0.60
19,T,04m 30s,89.6,      530,42,  1.20
20,U,04m 35s,89.6,      530,28,  1.04
21,V,04m 40s,89.7,      530,46,  0.96
22,W,04m 45s,89.6,      530,25,  1.30
23,X,04m 50s,89.7,      530,19,  1.15
24,Y,04m 55s,89.6,      529,22,  1.20
25,Z,05m 00s,89.6,      530,41,  1.13
26,a,05m 05s,89.6,      529,36,  1.43
27,b,05m 10s,89.6,      529,48,  1.22
28,c,05m 15s,89.6,      530,37,  1.54
29,d,05m 20s,89.6,      530,53,  1.17
30,e,05m 25s,89.7,      530,80,  0.62
31,f,05m 30s,89.7,      530,86,  0.61
32,g,05m 35s,89.7,      530,197,  0.44
33,h,05m 50s,89.7,      541,99,  0.79
34,i,05m 55s,89.7,      541,209,  0.10
35,j,06m 00s,89.7,      541,117,  0.07
36,k,06m 05s,89.7,      541,84,  0.73
37,l,06m 10s,89.7,      541,166,  0.31
38,m,06m 15s,89.7,      540,346,  0.68
39,n,06m 20s,89.7,      541,335,  0.85
40,o,06m 25s,89.6,      541,352,  0.73
41,p,06m 30s,89.7,      541,92,  0.50
42,q,07m 50s,89.8,      626,173,  0.65
43,r,07m 55s,89.7,      626,182,  0.68
44,s,08m 05s,89.8,      636,156,  0.61
45,t,08m 30s,89.8,      658,87,  0.35
46,u,08m 45s,90.1,      670,92,  0.56
47,v,08m 55s,90.1,      674,154,  1.23
48,w,09m 00s,90.1,      674,189,  0.60
49,x,09m 05s,90.1,      674,194,  0.36
50,y,09m 10s,90.1,      674,274,  0.56
51,z,09m 15s,90.1,      674,274,  0.46
52,A,09m 20s,90.1,      674,344,  0.34
53,B,09m 25s,90.1,      674,349,  0.64
54,C,09m 50s,90.1,      700,14,  1.07
55,D,10m 10s,90.1,      725,86,  0.44
56,E,10m 15s,90.1,      725,184,  0.24
57,F,10m 20s,90.1,      725,103,  0.26
58,G,10m 25s,90.1,      725,133,  0.39
59,H,10m 30s,90.1,      725,53,  0.14
60,I,10m 35s,90.2,      725,189,  0.09
61,J,10m 40s,90.2,      725,194,  0.40
62,K,10m 45s,90.2,      725,158,  0.64
63,L,10m 50s,90.1,      725,125,  0.59
64,M,10m 55s,90.2,      725,148,  0.72
65,N,11m 00s,90.2,      725,128,  0.67
66,O,11m 25s,90.1,      752,165,  1.11
67,P,11m 30s,90.1,      752,171,  0.84
68,Q,11m 45s,90.2,      775,174,  0.72
69,R,11m 50s,90.2,      775,78,  0.64
70,S,11m 55s,90.2,      775,140,  0.53
71,T,12m 05s,90.1,      787,178,  1.21
72,U,12m 10s,90.1,      795,21,  1.73
73,V,12m 25s,90.1,      800,168,  1.09
74,W,12m 30s,90.1,      800,180,  1.50
75,X,12m 50s,90.1,      823,209,  0.51
76,Y,12m 55s,90.1,      823,222,  0.47
77,Z,13m 00s,90.1,      823,167,  0.50
78,a,13m 10s,90.1,      818,242,  0.43
79,b,14m 25s,90.1,      826,230,  1.05
80,c,14m 55s,90.1,      851,190,  0.84
81,d,15m 00s,90.1,      851,203,  0.48
82,e,15m 20s,90.1,      855,227,  1.68
83,f,15m 25s,90.0,      855,208,  1.07
84,g,16m 00s,90.1,      861,0,  2.12
85,h,16m 05s,90.1,      861,343,  2.09
86,i,16m 10s,90.2,      861,339,  3.07
87,j,16m 25s,90.1,      864,292,  2.58
88,k,16m 30s,90.2,      864,271,  2.91
89,l,16m 35s,90.2,      864,284,  4.06
90,m,16m 40s,90.2,      864,291,  4.56
91,n,16m 45s,90.2,      864,292,  4.04
92,o,17m 15s,90.0,      859,298,  2.16
93,p,17m 35s,90.1,      768,279,  4.94
94,q,17m 40s,90.1,      718,260,  3.66
95,r,17m 45s,90.1,      668,295,  3.35
96,s,17m 50s,90.2,      617,284,  2.98
97,t,17m 55s,90.2,      567,278,  2.83
98,u,18m 00s,90.2,      518,271,  2.53
99,v,18m 05s,90.2,      468,262,  2.75
100,w,18m 10s,90.1,      418,254,  2.51
101,x,18m 15s,90.0,      367,302,  2.13
102,y,18m 20s,90.1,      317,303,  2.72
103,z,18m 25s,90.2,      267,278,  2.92
104,A,18m 30s,90.3,      218,245,  2.57
105,B,18m 35s,90.1,      168,242,  3.53
106,C,18m 40s,90.0,      118,267,  3.03
107,D,19m 05s,90.2,      0,224,  0.85
108,E,20m 00s,1.9,      1,285,  1.23
