,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,20.2,      0,69,  4.21
1,B,00m 20s,35.6,      0,88,  5.46
2,C,00m 25s,55.8,      0,70,  5.15
3,D,00m 30s,80.7,      0,74,  5.33
4,E,00m 35s,103.8,      0,86,  5.96
5,F,02m 10s,100.4,      359,99,  5.51
6,G,02m 15s,100.4,      359,95,  5.03
7,H,02m 25s,99.3,      358,94,  4.69
8,I,02m 45s,90.2,      358,97,  5.15
9,J,02m 50s,90.3,      358,96,  5.15
10,K,02m 55s,90.3,      358,97,  5.20
11,L,03m 00s,90.2,      358,97,  5.03
12,M,03m 05s,90.2,      358,98,  5.32
13,N,03m 10s,90.3,      359,96,  5.19
14,O,03m 15s,90.3,      359,93,  5.12
15,P,03m 20s,90.2,      359,93,  5.02
16,Q,03m 25s,90.3,      359,95,  4.97
17,R,03m 30s,90.2,      359,97,  5.17
18,S,03m 35s,90.2,      359,101,  4.90
19,T,03m 40s,90.2,      359,102,  4.75
20,U,03m 45s,90.2,      359,102,  4.66
21,V,03m 50s,90.2,      359,101,  4.52
22,W,03m 55s,90.2,      359,103,  4.29
23,X,04m 00s,90.2,      359,100,  4.46
24,Y,04m 05s,90.2,      359,105,  4.49
25,Z,04m 10s,90.3,      359,104,  4.51
26,a,04m 15s,90.3,      359,106,  4.45
27,b,04m 20s,90.2,      359,104,  4.45
28,c,04m 25s,90.2,      359,107,  4.38
29,d,04m 30s,90.3,      359,100,  3.97
30,e,04m 35s,90.3,      359,97,  4.40
31,f,04m 40s,90.3,      359,92,  4.39
32,g,04m 45s,90.2,      359,93,  4.07
33,h,04m 50s,90.2,      359,99,  3.57
34,i,04m 55s,90.1,      359,104,  3.57
35,j,05m 00s,90.2,      359,111,  3.02
36,k,05m 05s,90.2,      359,118,  2.77
37,l,05m 10s,90.2,      359,119,  2.90
38,m,05m 15s,90.3,      359,115,  3.19
39,n,05m 20s,90.2,      359,114,  3.08
40,o,05m 25s,90.3,      359,109,  3.38
41,p,05m 30s,90.3,      359,120,  2.78
42,q,05m 35s,90.2,      359,135,  3.35
43,r,05m 40s,90.2,      359,114,  3.57
44,s,05m 45s,90.3,      359,131,  3.21
45,t,05m 50s,90.2,      359,106,  3.48
46,u,05m 55s,90.2,      359,133,  2.87
47,v,06m 00s,90.3,      359,146,  3.15
48,w,06m 05s,90.3,      359,145,  3.39
49,x,06m 10s,90.2,      359,142,  3.73
50,y,06m 15s,90.3,      359,148,  3.85
51,z,06m 20s,90.3,      359,140,  3.35
52,A,06m 25s,90.3,      359,136,  2.63
53,B,06m 30s,90.2,      359,156,  3.41
54,C,06m 35s,90.4,      359,171,  3.30
55,D,06m 40s,90.3,      359,171,  2.91
56,E,06m 45s,90.3,      359,169,  2.02
57,F,06m 50s,90.3,      359,156,  2.89
58,G,06m 55s,90.3,      359,180,  2.54
59,H,07m 00s,90.3,      359,173,  3.30
60,I,07m 05s,90.2,      359,174,  2.82
61,J,07m 10s,90.2,      359,170,  4.51
62,K,07m 15s,90.2,      359,173,  4.13
63,L,07m 20s,90.2,      359,174,  4.86
64,M,07m 25s,90.1,      359,167,  4.22
65,N,07m 30s,90.2,      359,163,  4.29
66,O,07m 35s,90.3,      359,162,  4.73
67,P,07m 40s,90.4,      359,169,  5.31
68,Q,07m 45s,90.3,      359,167,  5.13
69,R,07m 50s,90.2,      359,165,  4.99
70,S,07m 55s,90.2,      359,166,  4.95
71,T,08m 00s,90.2,      359,164,  5.44
72,U,08m 05s,90.3,      359,167,  5.57
73,V,08m 10s,90.3,      359,167,  5.31
74,W,08m 15s,90.2,      359,165,  5.00
75,X,08m 20s,90.2,      359,156,  5.03
76,Y,08m 25s,90.2,      359,153,  4.97
77,Z,08m 30s,90.3,      359,154,  5.11
78,a,08m 35s,90.3,      359,151,  4.70
79,b,08m 40s,90.2,      359,154,  4.31
80,c,08m 45s,90.3,      359,151,  4.17
81,d,08m 50s,90.3,      359,155,  4.22
82,e,08m 55s,90.3,      359,143,  4.13
83,f,09m 00s,90.3,      359,146,  4.10
84,g,09m 05s,90.2,      359,150,  4.42
85,h,09m 10s,90.2,      359,150,  4.32
86,i,09m 15s,90.2,      359,159,  4.24
87,j,09m 20s,90.2,      359,166,  4.53
88,k,09m 25s,90.2,      359,166,  4.62
89,l,09m 30s,90.3,      359,160,  4.70
90,m,09m 35s,90.2,      359,154,  4.83
91,n,09m 40s,90.2,      359,157,  4.56
92,o,09m 45s,90.2,      359,157,  4.54
93,p,09m 50s,90.3,      359,155,  4.63
94,q,09m 55s,90.3,      359,150,  4.30
95,r,10m 00s,90.2,      359,148,  3.76
96,s,10m 05s,90.2,      359,146,  3.50
97,t,10m 10s,90.2,      359,155,  3.40
98,u,10m 15s,90.2,      359,150,  2.91
99,v,10m 20s,90.2,      359,151,  3.23
100,w,10m 25s,90.2,      359,154,  3.62
101,x,10m 30s,90.2,      359,154,  4.09
102,y,10m 35s,90.2,      359,151,  3.91
103,z,10m 40s,90.2,      359,152,  3.70
104,A,10m 45s,90.3,      359,165,  2.99
105,B,10m 50s,90.4,      359,162,  3.37
106,C,10m 55s,90.4,      359,158,  3.47
107,D,11m 00s,90.4,      359,154,  4.61
108,E,11m 05s,90.3,      359,162,  4.29
109,F,11m 10s,90.4,      359,160,  4.19
110,G,11m 15s,90.4,      359,161,  4.28
111,H,11m 20s,90.5,      359,154,  4.92
112,I,11m 25s,90.5,      359,158,  4.88
113,J,11m 30s,90.4,      359,165,  4.54
114,K,11m 35s,90.3,      359,163,  4.42
115,L,11m 40s,90.3,      359,159,  4.68
116,M,11m 45s,90.2,      359,160,  5.07
117,N,11m 50s,90.3,      359,157,  5.12
118,O,11m 55s,90.2,      359,157,  4.99
119,P,12m 00s,90.2,      359,153,  4.44
120,Q,12m 05s,90.3,      359,157,  4.35
121,R,12m 10s,90.3,      359,162,  4.66
122,S,12m 15s,90.3,      359,157,  4.46
123,T,12m 20s,90.3,      359,169,  4.62
124,U,12m 25s,90.4,      359,166,  5.03
125,V,12m 30s,90.3,      359,167,  5.15
126,W,12m 35s,90.2,      359,160,  4.76
127,X,12m 40s,90.2,      359,162,  4.52
128,Y,12m 45s,90.3,      359,165,  5.09
129,Z,12m 50s,90.2,      359,167,  4.95
130,a,12m 55s,90.3,      359,164,  5.05
131,b,13m 00s,90.3,      359,167,  5.09
132,c,13m 05s,90.2,      359,166,  5.21
133,d,13m 10s,90.1,      359,158,  4.27
134,e,13m 15s,90.2,      359,157,  5.39
135,f,13m 20s,90.3,      359,162,  5.99
136,g,13m 25s,90.2,      359,160,  5.09
137,h,13m 30s,90.2,      359,161,  4.82
138,i,13m 35s,90.3,      359,165,  4.63
139,j,13m 40s,90.2,      359,164,  4.27
140,k,13m 45s,90.3,      359,163,  4.95
141,l,13m 50s,90.2,      359,158,  5.47
142,m,13m 55s,90.2,      359,163,  4.94
143,n,14m 00s,90.2,      359,160,  5.01
144,o,14m 05s,90.2,      359,157,  5.91
145,p,14m 10s,90.3,      359,158,  5.94
146,q,14m 15s,90.2,      359,162,  4.69
147,r,14m 20s,90.3,      359,165,  4.84
148,s,14m 25s,90.2,      359,158,  5.21
149,t,14m 30s,90.2,      359,155,  5.60
150,u,14m 35s,90.3,      359,160,  5.80
151,v,14m 40s,90.4,      359,163,  6.49
152,w,14m 45s,90.3,      359,162,  5.26
153,x,14m 50s,90.2,      359,160,  5.05
154,y,14m 55s,90.3,      359,163,  5.21
155,z,15m 00s,90.1,      359,159,  5.36
156,A,15m 05s,90.2,      359,157,  5.39
157,B,15m 10s,90.2,      359,158,  5.83
158,C,15m 15s,90.2,      359,154,  5.14
159,D,15m 20s,90.3,      359,160,  5.80
160,E,15m 25s,90.3,      359,158,  5.77
161,F,15m 30s,90.3,      359,162,  5.98
162,G,15m 35s,90.3,      359,161,  5.50
163,H,15m 40s,90.3,      359,163,  5.06
164,I,15m 45s,90.2,      359,163,  5.47
165,J,15m 50s,90.3,      359,165,  5.42
166,K,15m 55s,90.4,      359,168,  5.91
167,L,16m 00s,90.3,      359,166,  5.95
168,M,16m 05s,90.2,      359,166,  5.17
169,N,16m 10s,90.3,      359,163,  5.34
170,O,16m 15s,90.3,      359,166,  5.99
171,P,16m 20s,90.3,      359,166,  5.98
172,Q,16m 25s,90.3,      359,165,  5.51
173,R,16m 30s,90.3,      359,165,  6.29
174,S,16m 35s,90.3,      359,165,  5.97
175,T,16m 40s,90.2,      359,164,  6.03
176,U,16m 45s,90.2,      359,163,  5.79
177,V,16m 50s,90.3,      359,173,  5.88
178,W,16m 55s,90.2,      359,175,  5.87
179,X,17m 00s,90.2,      359,177,  5.72
180,Y,17m 05s,90.2,      359,178,  5.73
181,Z,17m 10s,90.2,      359,172,  5.69
182,a,17m 15s,90.2,      359,167,  5.84
183,b,17m 20s,90.2,      359,166,  5.97
184,c,17m 25s,90.3,      359,164,  5.41
185,d,17m 30s,90.4,      359,181,  6.17
186,e,17m 35s,90.2,      359,181,  5.68
187,f,17m 40s,90.2,      359,169,  5.98
188,g,17m 45s,90.3,      359,170,  7.17
189,h,17m 50s,90.2,      359,168,  6.22
190,i,17m 55s,90.3,      359,169,  6.08
191,j,18m 00s,90.3,      359,170,  6.03
192,k,18m 05s,90.2,      359,169,  6.74
193,l,18m 10s,90.2,      359,174,  6.35
194,m,18m 15s,90.2,      359,182,  6.10
195,n,18m 20s,90.2,      359,183,  5.65
196,o,18m 25s,90.2,      359,184,  5.46
197,p,18m 30s,90.3,      359,182,  5.60
198,q,18m 35s,90.2,      359,183,  5.78
199,r,18m 40s,90.3,      359,179,  6.15
200,s,18m 45s,90.3,      359,173,  6.81
201,t,18m 50s,90.3,      359,180,  6.53
202,u,18m 55s,90.3,      359,171,  7.44
203,v,19m 00s,90.3,      359,177,  7.08
204,w,19m 05s,90.3,      359,182,  6.81
205,x,19m 10s,90.2,      359,183,  6.76
206,y,19m 25s,89.8,      287,179,  6.19
207,z,19m 30s,90.0,      237,183,  6.95
208,A,19m 35s,90.0,      187,184,  7.14
209,B,19m 40s,90.0,      137,188,  6.93
210,C,19m 45s,89.9,      87,186,  8.21
211,D,20m 05s,89.8,      1,190,  8.18
212,E,20m 10s,89.9,      1,197,  7.39
