,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,16.9,      0,76,  1.91
1,B,00m 20s,67.5,      1,107,  1.25
2,C,00m 25s,91.0,      2,142,  1.28
3,D,01m 30s,90.6,      250,205,  1.81
4,E,02m 20s,90.4,      460,216,  3.26
5,F,02m 25s,89.5,      460,214,  2.95
6,G,02m 30s,88.1,      460,215,  2.82
7,H,02m 35s,86.7,      460,209,  2.42
8,I,02m 40s,85.7,      460,214,  2.69
9,J,02m 45s,85.7,      460,212,  2.51
10,K,02m 50s,85.8,      460,210,  2.55
11,L,03m 05s,85.8,      463,204,  2.20
12,M,03m 10s,85.7,      463,203,  2.11
13,N,03m 15s,85.7,      463,206,  2.16
14,O,03m 20s,85.7,      463,200,  2.00
15,P,03m 25s,85.6,      463,186,  1.86
16,Q,03m 30s,85.6,      463,182,  1.86
17,R,03m 35s,85.7,      463,187,  1.84
18,S,03m 40s,85.7,      464,189,  1.89
19,T,04m 05s,85.6,      466,206,  2.07
20,U,04m 10s,85.5,      466,201,  2.25
21,V,04m 15s,85.6,      466,208,  2.35
22,W,04m 20s,85.5,      466,211,  2.54
23,X,04m 25s,85.5,      466,204,  2.50
24,Y,04m 30s,85.6,      466,204,  2.41
25,Z,04m 35s,85.7,      466,203,  2.24
26,a,04m 40s,85.7,      466,208,  2.13
27,b,04m 45s,85.7,      466,225,  1.99
28,c,04m 50s,85.7,      466,216,  2.08
29,d,04m 55s,85.6,      466,212,  2.05
30,e,05m 00s,85.8,      466,211,  1.93
31,f,05m 05s,85.8,      466,217,  1.86
32,g,05m 10s,85.7,      466,209,  2.09
33,h,05m 20s,85.7,      468,217,  1.72
34,i,05m 25s,85.8,      468,209,  1.78
35,j,05m 30s,85.7,      468,219,  1.77
36,k,05m 35s,85.7,      468,229,  1.83
37,l,05m 40s,85.6,      468,234,  1.86
38,m,05m 50s,85.8,      470,230,  2.03
39,n,05m 55s,85.7,      470,222,  1.96
40,o,06m 00s,85.8,      470,220,  2.14
41,p,06m 05s,85.8,      470,215,  1.99
42,q,06m 10s,85.7,      470,219,  1.91
43,r,06m 15s,85.8,      470,217,  1.96
44,s,06m 20s,85.8,      470,209,  2.09
45,t,06m 25s,85.8,      470,210,  2.13
46,u,06m 30s,85.6,      470,215,  2.11
47,v,06m 35s,85.7,      470,209,  2.18
48,w,06m 40s,85.6,      470,209,  2.34
49,x,06m 45s,85.8,      470,212,  2.48
50,y,06m 50s,85.8,      470,216,  2.28
51,z,06m 55s,85.7,      470,227,  1.81
52,A,07m 00s,85.5,      470,209,  1.87
53,B,07m 05s,84.6,      470,213,  1.73
54,C,07m 10s,83.7,      470,212,  1.93
55,D,07m 15s,82.5,      470,203,  1.94
56,E,07m 20s,81.3,      470,214,  1.99
57,F,07m 25s,80.8,      470,216,  2.12
58,G,07m 30s,80.8,      470,212,  1.96
59,H,07m 50s,80.7,      473,216,  1.87
60,I,07m 55s,80.7,      473,213,  1.90
61,J,08m 00s,80.7,      473,206,  1.95
62,K,08m 15s,80.8,      466,202,  1.93
63,L,08m 20s,80.6,      466,203,  2.00
64,M,08m 25s,80.7,      466,203,  2.21
65,N,08m 55s,80.7,      460,203,  1.74
66,O,09m 00s,80.8,      460,202,  1.80
67,P,09m 05s,80.9,      460,204,  1.79
68,Q,09m 10s,80.8,      460,211,  1.78
69,R,09m 15s,80.7,      460,211,  1.91
70,S,09m 20s,80.8,      460,224,  1.97
71,T,09m 25s,80.9,      460,210,  2.09
72,U,09m 30s,80.8,      460,209,  1.97
73,V,09m 35s,80.7,      460,214,  1.94
74,W,09m 40s,80.7,      460,207,  1.88
75,X,09m 45s,80.7,      460,209,  1.97
76,Y,09m 50s,80.7,      460,203,  1.87
77,Z,09m 55s,80.7,      460,202,  1.95
78,a,10m 00s,80.8,      460,211,  2.41
79,b,10m 20s,80.7,      459,222,  2.45
80,c,10m 25s,80.8,      459,218,  2.36
81,d,10m 30s,80.7,      459,218,  2.33
82,e,10m 35s,80.8,      459,220,  2.38
83,f,10m 40s,80.8,      459,209,  2.58
84,g,10m 45s,80.8,      459,217,  2.58
85,h,10m 50s,80.8,      459,219,  2.46
86,i,10m 55s,80.9,      459,221,  2.67
87,j,11m 00s,80.8,      459,220,  2.50
88,k,11m 05s,80.7,      459,220,  2.29
89,l,11m 10s,80.8,      459,219,  2.17
90,m,11m 15s,80.8,      458,214,  2.35
91,n,11m 20s,80.8,      459,213,  2.40
92,o,11m 30s,80.7,      465,265,  2.17
93,p,11m 35s,80.8,      465,218,  2.15
94,q,11m 40s,80.7,      465,219,  2.08
95,r,11m 45s,80.7,      465,220,  1.95
96,s,11m 50s,80.7,      465,204,  2.57
97,t,12m 05s,80.7,      475,210,  2.25
98,u,12m 10s,80.7,      475,213,  2.06
99,v,12m 15s,80.7,      475,224,  1.80
100,w,12m 20s,80.8,      475,219,  2.17
101,x,12m 25s,80.8,      475,213,  2.28
102,y,12m 30s,80.8,      475,229,  1.89
103,z,12m 35s,80.8,      475,235,  1.88
104,A,12m 40s,80.9,      475,228,  1.84
105,B,12m 45s,80.8,      475,228,  2.01
106,C,12m 50s,80.8,      474,277,  2.00
107,D,12m 55s,80.7,      474,222,  2.23
108,E,13m 00s,80.7,      474,230,  1.97
109,F,13m 05s,80.6,      474,227,  2.04
110,G,13m 10s,80.8,      474,229,  2.05
111,H,13m 15s,80.7,      474,233,  2.02
112,I,13m 20s,80.8,      474,229,  2.01
113,J,13m 25s,80.7,      474,234,  1.98
114,K,13m 30s,80.7,      474,235,  1.90
115,L,13m 35s,80.7,      474,232,  2.01
116,M,13m 40s,80.7,      474,230,  2.05
117,N,13m 45s,80.8,      474,228,  1.94
118,O,13m 50s,80.8,      474,225,  2.03
119,P,13m 55s,80.7,      474,239,  1.83
120,Q,14m 00s,80.7,      474,240,  1.81
