,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,8.2,      0,148,  2.88
1,B,00m 15s,24.5,      1,163,  3.18
2,C,00m 20s,49.1,      1,161,  2.39
3,D,00m 25s,73.7,      0,160,  3.16
4,E,00m 30s,88.7,      1,166,  4.09
5,F,00m 45s,91.1,      101,208,  3.22
6,G,02m 20s,90.0,      315,208,  6.66
7,H,02m 45s,80.5,      315,211,  5.98
8,I,02m 50s,80.4,      315,210,  5.83
9,J,02m 55s,80.4,      315,210,  6.34
10,K,03m 00s,80.4,      315,213,  6.07
11,L,03m 05s,80.4,      315,210,  6.17
12,M,03m 15s,80.5,      313,215,  7.29
13,N,03m 20s,80.5,      313,210,  5.55
14,O,03m 25s,80.4,      314,207,  5.38
15,P,03m 30s,80.5,      314,207,  5.50
16,Q,03m 35s,80.5,      314,208,  5.91
17,R,03m 40s,80.5,      314,210,  5.94
18,S,03m 45s,80.5,      314,209,  5.73
19,T,03m 50s,80.6,      314,207,  5.95
20,U,03m 55s,80.6,      314,209,  5.87
21,V,04m 00s,80.6,      314,208,  5.65
22,W,04m 05s,80.5,      314,210,  5.92
23,X,04m 10s,80.5,      314,211,  5.27
24,Y,04m 15s,80.5,      314,207,  5.55
25,Z,04m 25s,80.4,      317,213,  6.74
26,a,04m 30s,80.4,      317,205,  5.85
27,b,04m 35s,80.4,      317,202,  6.32
28,c,04m 40s,80.5,      317,201,  6.25
29,d,04m 45s,80.4,      317,195,  5.35
30,e,04m 50s,80.4,      317,202,  5.88
31,f,04m 55s,80.4,      317,200,  5.83
32,g,05m 00s,80.4,      317,202,  6.10
33,h,05m 05s,80.5,      317,194,  5.60
34,i,05m 10s,80.5,      317,192,  5.47
35,j,05m 15s,80.5,      317,199,  5.11
36,k,05m 20s,80.4,      317,198,  4.65
37,l,05m 25s,80.5,      317,195,  4.98
38,m,05m 30s,80.6,      317,195,  5.17
39,n,05m 50s,80.5,      326,196,  5.60
40,o,05m 55s,80.5,      326,196,  5.33
41,p,06m 00s,80.3,      326,201,  4.90
42,q,06m 05s,80.4,      326,199,  4.73
43,r,06m 10s,80.3,      326,200,  4.68
44,s,06m 15s,80.5,      326,201,  4.55
45,t,06m 20s,80.5,      326,199,  4.43
46,u,06m 25s,80.4,      326,202,  4.41
47,v,06m 30s,80.5,      326,202,  4.03
48,w,06m 35s,80.5,      326,202,  4.04
49,x,06m 40s,80.5,      326,201,  4.32
50,y,06m 45s,80.5,      326,204,  4.95
51,z,06m 50s,80.4,      326,199,  6.08
52,A,06m 55s,80.5,      326,198,  5.62
53,B,07m 00s,80.4,      326,204,  5.17
54,C,07m 05s,80.4,      326,205,  5.16
55,D,07m 20s,80.5,      333,203,  5.29
56,E,07m 25s,80.5,      332,201,  5.27
57,F,07m 30s,80.5,      333,204,  5.52
58,G,07m 35s,80.5,      333,198,  5.71
59,H,07m 55s,80.5,      349,196,  5.06
60,I,08m 00s,80.5,      349,189,  5.40
61,J,08m 05s,80.5,      349,190,  5.18
62,K,08m 10s,80.5,      349,185,  4.54
63,L,08m 15s,80.4,      349,179,  4.79
64,M,08m 20s,80.4,      349,189,  5.15
65,N,08m 25s,80.5,      349,195,  5.53
66,O,08m 55s,80.3,      366,191,  4.53
67,P,09m 00s,80.5,      366,198,  5.50
68,Q,09m 05s,80.4,      366,199,  5.15
69,R,09m 10s,80.6,      366,196,  4.66
70,S,09m 15s,80.4,      365,201,  5.49
71,T,09m 20s,80.3,      365,202,  5.35
72,U,09m 25s,80.4,      365,200,  5.30
73,V,09m 35s,80.5,      373,205,  5.20
74,W,09m 40s,80.4,      373,205,  5.40
75,X,09m 45s,80.4,      373,201,  4.89
76,Y,09m 50s,80.5,      373,198,  5.08
77,Z,09m 55s,80.5,      373,201,  5.96
78,a,10m 00s,80.4,      373,196,  5.42
79,b,10m 05s,80.5,      373,199,  5.33
80,c,10m 10s,80.5,      373,203,  5.29
81,d,10m 15s,80.5,      373,202,  6.10
82,e,10m 20s,80.5,      373,203,  6.29
83,f,10m 25s,80.5,      373,206,  6.11
84,g,10m 35s,80.5,      373,201,  5.12
85,h,10m 40s,80.6,      377,195,  6.25
86,i,10m 50s,80.4,      385,205,  4.91
87,j,10m 55s,80.3,      385,205,  5.03
88,k,11m 00s,80.4,      385,206,  4.78
89,l,11m 05s,80.4,      385,208,  5.27
90,m,11m 10s,80.5,      385,210,  5.22
91,n,11m 15s,80.4,      385,210,  5.00
92,o,11m 20s,80.5,      385,208,  4.64
93,p,11m 25s,80.4,      385,207,  4.98
94,q,11m 30s,80.6,      385,210,  5.32
95,r,11m 35s,80.5,      385,205,  5.28
96,s,11m 40s,80.4,      385,201,  4.69
97,t,11m 45s,80.5,      385,198,  4.57
98,u,11m 50s,80.5,      385,189,  4.48
99,v,11m 55s,80.4,      385,200,  4.73
100,w,12m 00s,80.5,      385,196,  4.97
101,x,12m 05s,80.5,      385,204,  4.79
102,y,12m 10s,80.5,      385,206,  5.16
103,z,12m 15s,80.5,      386,198,  5.07
104,A,12m 20s,80.3,      387,201,  3.45
105,B,12m 30s,80.4,      389,199,  3.85
106,C,12m 35s,80.4,      389,194,  3.84
107,D,12m 40s,80.4,      389,189,  3.57
108,E,13m 00s,80.5,      398,203,  2.97
109,F,13m 05s,80.5,      398,207,  2.92
