,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,29.5,      0,15,  3.50
1,B,00m 20s,55.5,      1,13,  3.35
2,C,00m 25s,80.9,      1,17,  3.30
3,D,00m 30s,84.5,      2,14,  4.80
4,E,00m 35s,85.3,      1,12,  4.11
5,F,00m 40s,85.3,      2,22,  4.53
6,G,00m 55s,85.4,      42,31,  2.65
7,H,01m 00s,85.5,      61,13,  3.14
8,I,01m 20s,85.3,      132,45,  3.02
9,J,01m 25s,85.2,      158,39,  2.46
10,K,01m 35s,85.3,      223,76,  1.82
11,L,01m 40s,85.3,      257,46,  1.71
12,M,01m 45s,85.5,      289,28,  2.97
13,N,01m 50s,85.4,      322,4,  2.06
14,O,02m 30s,83.9,      396,70,  2.60
15,P,02m 35s,84.0,      396,69,  2.76
16,Q,02m 40s,84.0,      396,71,  2.20
17,R,02m 45s,84.1,      396,64,  2.51
18,S,02m 55s,84.1,      411,48,  3.05
19,T,03m 10s,84.1,      423,55,  2.83
20,U,03m 25s,84.1,      426,36,  3.68
21,V,03m 30s,84.1,      426,38,  3.92
22,W,03m 35s,84.1,      426,35,  3.92
23,X,03m 40s,84.0,      426,31,  3.44
24,Y,03m 45s,84.1,      426,24,  3.86
25,Z,03m 50s,84.0,      426,39,  3.79
26,a,03m 55s,84.1,      426,38,  4.56
27,b,04m 10s,84.1,      444,36,  5.14
28,c,04m 15s,84.1,      444,32,  5.40
29,d,04m 20s,84.1,      444,30,  5.61
30,e,04m 35s,84.1,      446,42,  5.93
31,f,04m 40s,84.2,      446,40,  5.80
32,g,04m 45s,84.0,      446,48,  4.98
33,h,04m 50s,84.1,      446,29,  4.56
34,i,04m 55s,84.1,      446,44,  4.63
35,j,05m 00s,84.1,      446,46,  4.40
36,k,05m 05s,84.0,      446,51,  3.90
37,l,05m 10s,84.0,      446,60,  3.22
38,m,05m 25s,84.1,      448,12,  4.14
39,n,05m 30s,84.1,      448,30,  3.89
40,o,05m 35s,84.1,      448,35,  3.65
41,p,05m 40s,84.1,      448,50,  3.09
42,q,05m 55s,84.0,      463,42,  2.37
43,r,06m 00s,84.1,      463,4,  3.30
44,s,06m 05s,84.2,      463,1,  3.33
45,t,06m 10s,84.1,      463,14,  3.52
46,u,06m 15s,84.1,      463,10,  3.64
47,v,06m 20s,84.1,      463,12,  3.62
48,w,06m 30s,84.0,      482,27,  2.42
49,x,06m 40s,84.2,      500,28,  5.66
50,y,06m 45s,84.1,      501,34,  5.86
51,z,06m 50s,84.2,      501,27,  6.06
52,A,06m 55s,84.1,      501,41,  6.02
53,B,07m 00s,84.1,      501,36,  6.09
54,C,07m 05s,84.1,      501,35,  5.65
55,D,07m 20s,84.2,      537,47,  4.00
56,E,07m 30s,84.0,      545,33,  5.00
57,F,07m 35s,84.1,      545,44,  5.31
58,G,07m 40s,84.1,      545,29,  5.55
59,H,07m 45s,84.1,      545,44,  5.78
60,I,07m 50s,84.0,      545,54,  5.13
61,J,07m 55s,84.1,      545,53,  5.18
62,K,08m 00s,84.1,      545,35,  5.15
63,L,08m 05s,84.0,      544,28,  4.66
64,M,08m 10s,84.1,      544,31,  4.95
65,N,08m 15s,84.0,      544,37,  5.25
66,O,08m 20s,84.0,      545,39,  4.79
67,P,08m 25s,84.0,      545,54,  4.05
68,Q,08m 30s,84.1,      545,54,  4.31
69,R,08m 35s,84.1,      545,46,  4.22
70,S,08m 40s,84.1,      545,50,  4.50
71,T,08m 45s,84.1,      545,59,  4.37
72,U,08m 50s,84.1,      545,62,  3.80
73,V,08m 55s,84.1,      545,57,  3.86
74,W,09m 20s,84.0,      548,44,  5.39
75,X,09m 25s,84.1,      548,53,  4.86
76,Y,09m 30s,84.2,      548,51,  4.74
77,Z,09m 35s,84.1,      548,57,  5.56
78,a,09m 40s,84.2,      548,50,  5.69
79,b,09m 45s,84.2,      548,45,  6.11
80,c,09m 50s,84.1,      548,44,  6.12
81,d,09m 55s,84.1,      548,46,  5.93
82,e,10m 00s,84.1,      548,50,  5.78
83,f,10m 05s,84.1,      548,42,  5.43
84,g,10m 10s,84.1,      548,43,  5.78
85,h,10m 15s,84.0,      548,42,  5.69
86,i,10m 20s,84.0,      548,49,  5.49
87,j,10m 25s,84.0,      548,50,  5.32
88,k,10m 30s,84.0,      548,48,  5.40
89,l,10m 35s,84.0,      548,41,  6.07
90,m,10m 40s,84.6,      548,43,  5.51
91,n,10m 45s,85.3,      548,53,  5.43
92,o,10m 50s,85.4,      548,51,  5.61
93,p,10m 55s,85.4,      548,51,  6.11
94,q,11m 00s,85.3,      548,43,  6.51
95,r,11m 05s,85.3,      548,37,  6.60
96,s,11m 10s,85.3,      548,54,  6.00
97,t,11m 15s,85.3,      548,44,  6.42
98,u,11m 20s,85.3,      548,42,  6.32
99,v,11m 35s,85.4,      554,49,  5.76
100,w,11m 40s,85.3,      554,47,  6.06
101,x,11m 45s,85.3,      554,40,  5.90
102,y,11m 50s,85.2,      554,43,  5.71
103,z,11m 55s,85.4,      554,47,  6.02
104,A,12m 00s,85.3,      554,48,  6.33
105,B,12m 05s,85.2,      554,49,  6.05
106,C,12m 10s,85.2,      554,44,  5.40
107,D,12m 15s,85.2,      554,40,  5.69
108,E,12m 20s,85.3,      554,43,  6.19
109,F,12m 25s,85.2,      554,35,  6.34
110,G,12m 30s,85.3,      554,42,  5.59
111,H,12m 35s,85.3,      554,33,  5.75
112,I,12m 45s,85.4,      555,33,  5.41
113,J,12m 50s,85.4,      554,30,  5.73
114,K,12m 55s,85.3,      554,36,  5.29
115,L,13m 00s,85.2,      554,65,  4.68
116,M,13m 05s,85.3,      547,89,  3.70
117,N,13m 20s,85.3,      531,49,  3.90
118,O,13m 25s,85.4,      531,47,  4.11
119,P,13m 30s,85.4,      531,50,  3.90
120,Q,13m 35s,85.3,      531,46,  3.59
121,R,13m 40s,85.3,      531,55,  3.53
122,S,13m 45s,85.3,      531,64,  3.91
123,T,14m 00s,85.3,      522,29,  3.67
124,U,14m 05s,85.3,      522,43,  3.82
125,V,14m 10s,85.3,      522,45,  3.58
126,W,14m 15s,85.3,      522,41,  3.49
127,X,14m 20s,85.2,      522,30,  4.00
128,Y,14m 25s,85.2,      522,39,  3.60
129,Z,14m 30s,85.2,      522,36,  3.34
130,a,14m 35s,85.2,      522,52,  3.33
131,b,14m 40s,85.1,      522,37,  2.39
132,c,14m 45s,85.2,      522,37,  2.68
133,d,14m 50s,85.2,      522,42,  2.11
134,e,14m 55s,85.3,      522,29,  2.80
135,f,15m 00s,85.2,      522,20,  2.45
136,g,15m 05s,85.3,      522,13,  1.95
137,h,15m 10s,85.3,      522,26,  1.74
138,i,15m 15s,85.3,      522,18,  1.94
139,j,15m 20s,85.3,      522,43,  2.30
140,k,15m 25s,85.3,      522,49,  3.21
141,l,15m 30s,85.3,      522,53,  3.24
142,m,15m 35s,85.3,      522,58,  3.54
143,n,15m 40s,85.2,      522,57,  3.58
144,o,15m 45s,85.2,      522,37,  3.39
145,p,15m 50s,85.2,      522,31,  3.10
146,q,16m 10s,85.1,      583,49,  4.99
147,r,16m 30s,85.2,      611,28,  4.36
148,s,16m 35s,85.3,      610,43,  4.57
149,t,16m 50s,85.2,      617,30,  4.41
150,u,17m 10s,85.1,      655,354,  2.52
151,v,17m 25s,85.2,      674,60,  4.30
152,w,17m 35s,85.2,      674,28,  3.48
153,x,17m 55s,85.1,      573,27,  2.80
154,y,18m 00s,85.3,      524,12,  2.83
155,z,18m 05s,85.2,      474,10,  3.80
156,A,18m 10s,85.1,      422,25,  4.74
157,B,18m 15s,85.2,      373,11,  3.63
158,C,18m 20s,85.2,      323,23,  3.02
159,D,18m 25s,85.2,      274,12,  3.08
160,E,18m 30s,85.2,      222,15,  3.23
161,F,18m 35s,85.3,      173,37,  2.92
162,G,18m 40s,85.4,      124,37,  2.64
163,H,18m 45s,85.2,      75,24,  3.91
164,I,19m 10s,85.6,      6,36,  3.92
165,J,19m 25s,86.4,      1,43,  4.00
166,K,19m 30s,86.4,      1,39,  3.90
167,L,19m 35s,86.4,      1,45,  4.40
168,M,19m 40s,86.1,      1,47,  4.38
169,N,20m 25s,1.8,      2,66,  2.11
