,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,33.9,      2,42,  5.96
1,B,00m 15s,60.6,      2,46,  7.29
2,C,01m 10s,84.9,      240,58,  8.36
3,D,01m 15s,85.0,      287,60,  7.93
4,E,01m 20s,85.0,      337,57,  7.32
5,F,01m 25s,85.0,      387,57,  7.09
6,G,01m 30s,85.0,      440,58,  6.25
7,H,01m 35s,85.0,      495,60,  6.00
8,I,01m 40s,86.1,      548,58,  6.51
9,J,01m 45s,86.2,      601,75,  6.55
10,K,02m 00s,85.4,      617,52,  6.46
11,L,03m 40s,85.4,      603,58,  6.69
12,M,03m 45s,85.5,      603,57,  6.82
13,N,03m 50s,85.4,      603,57,  6.24
14,O,03m 55s,85.4,      603,58,  6.84
15,P,04m 00s,85.5,      603,59,  7.31
16,Q,04m 10s,85.8,      606,56,  7.36
17,R,04m 15s,85.7,      606,57,  7.72
18,S,04m 30s,75.4,      606,55,  8.18
19,T,04m 35s,75.3,      606,53,  7.51
20,U,04m 40s,75.3,      606,53,  7.19
21,V,04m 45s,75.3,      606,52,  6.84
22,W,04m 50s,75.4,      606,54,  6.91
23,X,04m 55s,75.4,      606,55,  6.95
24,Y,05m 00s,75.4,      606,54,  6.39
25,Z,05m 05s,75.3,      606,54,  6.33
26,a,05m 10s,75.3,      606,53,  6.17
27,b,05m 15s,75.3,      606,54,  6.30
28,c,05m 20s,75.4,      606,54,  6.52
29,d,05m 25s,75.4,      607,55,  6.36
30,e,05m 30s,75.4,      606,58,  5.90
31,f,05m 35s,75.5,      606,58,  6.52
32,g,05m 40s,75.5,      607,55,  6.43
33,h,05m 45s,75.5,      607,56,  6.24
34,i,05m 50s,75.6,      607,56,  5.87
35,j,06m 05s,75.5,      610,56,  6.89
36,k,06m 10s,75.5,      610,55,  6.22
37,l,06m 15s,75.4,      610,56,  5.76
38,m,06m 20s,75.4,      610,59,  5.51
39,n,06m 25s,75.4,      610,57,  6.18
40,o,06m 30s,75.5,      610,57,  6.53
41,p,06m 35s,75.4,      610,55,  5.96
42,q,06m 40s,75.4,      610,53,  5.46
43,r,06m 45s,75.4,      610,51,  4.85
44,s,06m 50s,75.5,      610,53,  5.25
45,t,06m 55s,75.5,      610,51,  5.63
46,u,07m 00s,75.4,      610,53,  5.34
47,v,07m 05s,75.3,      610,50,  4.97
48,w,07m 10s,75.4,      610,52,  5.19
49,x,07m 15s,75.4,      610,53,  5.43
50,y,07m 20s,75.4,      610,52,  5.46
51,z,07m 25s,75.4,      610,53,  5.51
52,A,07m 30s,75.4,      610,53,  5.58
53,B,07m 35s,75.4,      610,58,  5.28
54,C,07m 40s,75.4,      610,60,  5.10
55,D,07m 45s,75.2,      610,54,  4.77
56,E,07m 50s,75.4,      610,57,  6.12
57,F,07m 55s,75.4,      610,58,  5.95
58,G,08m 00s,75.4,      610,54,  5.50
59,H,08m 05s,75.4,      610,56,  5.56
60,I,08m 10s,75.4,      610,55,  5.51
61,J,08m 15s,75.4,      610,57,  5.17
62,K,08m 20s,75.4,      610,54,  5.98
63,L,08m 25s,75.4,      610,56,  5.96
64,M,08m 30s,75.5,      610,56,  6.15
65,N,08m 35s,75.5,      610,55,  6.29
66,O,08m 40s,75.4,      610,56,  6.37
67,P,08m 45s,75.3,      610,54,  5.93
68,Q,08m 50s,75.4,      610,54,  5.97
69,R,08m 55s,75.3,      610,53,  5.65
70,S,09m 00s,75.3,      610,52,  5.59
71,T,09m 05s,75.3,      610,45,  5.14
72,U,09m 10s,75.3,      610,47,  5.22
73,V,09m 15s,75.3,      610,48,  5.46
74,W,09m 20s,75.3,      610,48,  5.16
75,X,09m 25s,75.3,      610,51,  5.25
76,Y,09m 30s,75.5,      610,53,  5.69
77,Z,09m 35s,75.5,      610,55,  5.98
78,a,09m 40s,75.4,      610,55,  5.50
79,b,09m 45s,75.5,      610,58,  5.98
80,c,09m 50s,75.4,      610,60,  5.25
81,d,09m 55s,75.4,      610,55,  5.43
82,e,10m 00s,75.2,      610,50,  5.64
83,f,10m 05s,75.3,      610,52,  4.44
84,g,10m 10s,75.3,      610,54,  4.35
85,h,10m 15s,75.3,      610,48,  5.37
86,i,10m 20s,75.4,      610,49,  5.60
87,j,10m 25s,75.4,      610,53,  6.12
88,k,10m 30s,75.4,      610,51,  5.79
89,l,10m 35s,75.4,      610,53,  5.85
90,m,10m 40s,75.4,      610,53,  5.82
91,n,10m 45s,75.3,      610,54,  5.67
92,o,10m 50s,75.3,      610,58,  5.29
93,p,10m 55s,75.3,      610,55,  5.52
94,q,11m 00s,75.3,      610,53,  4.79
95,r,11m 05s,75.3,      610,49,  5.37
96,s,11m 10s,75.4,      610,47,  5.78
97,t,11m 20s,75.4,      612,46,  5.38
98,u,11m 25s,75.4,      612,46,  5.50
99,v,11m 30s,75.4,      612,47,  5.93
100,w,11m 35s,75.4,      612,50,  6.01
101,x,11m 40s,75.3,      612,52,  5.84
102,y,11m 45s,75.4,      612,50,  5.59
103,z,11m 50s,75.4,      612,55,  5.52
104,A,11m 55s,75.4,      612,56,  5.08
105,B,12m 00s,75.4,      612,55,  5.17
106,C,12m 05s,75.3,      612,59,  4.90
107,D,12m 10s,75.3,      612,57,  4.24
108,E,12m 25s,75.5,      615,56,  5.51
109,F,12m 30s,75.5,      615,54,  5.60
110,G,12m 45s,75.4,      618,47,  4.30
111,H,12m 55s,75.3,      616,29,  5.73
112,I,13m 00s,75.4,      616,33,  4.79
