,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,14.7,      0,28,  6.33
1,B,00m 25s,32.3,      1,33,  6.80
2,C,00m 30s,48.4,      1,34,  6.73
3,D,01m 00s,40.7,      51,37,  8.87
4,E,01m 25s,40.4,      190,52,  5.43
5,F,01m 35s,40.6,      263,45,  8.29
6,G,01m 40s,40.1,      300,60,  4.56
7,H,02m 40s,40.7,      635,78,  8.29
8,I,02m 45s,40.5,      663,69,  8.07
9,J,03m 00s,40.5,      680,55,  9.48
10,K,03m 05s,40.5,      680,48,  9.82
11,L,03m 10s,40.4,      680,48,  8.92
12,M,03m 15s,40.4,      680,53,  8.65
13,N,03m 25s,40.4,      682,54,  9.79
14,O,03m 30s,40.5,      682,58,  8.98
15,P,03m 35s,40.5,      682,62,  7.61
16,Q,03m 40s,40.6,      682,55,  9.57
17,R,03m 50s,40.5,      687,60,  11.31
18,S,04m 00s,40.7,      691,68,  9.87
19,T,04m 05s,40.6,      691,65,  9.51
20,U,04m 20s,40.5,      688,65,  8.95
21,V,04m 25s,40.6,      686,61,  8.69
22,W,04m 35s,40.4,      685,61,  8.18
23,X,04m 40s,40.5,      685,63,  7.83
24,Y,04m 45s,40.4,      685,62,  7.34
25,Z,04m 50s,40.4,      685,63,  7.43
26,a,04m 55s,40.5,      685,58,  7.29
27,b,05m 00s,40.5,      685,69,  7.74
28,c,05m 05s,40.5,      685,70,  7.37
29,d,05m 10s,40.5,      685,58,  6.52
30,e,05m 15s,40.5,      685,53,  6.49
31,f,05m 20s,40.5,      685,52,  7.21
32,g,05m 30s,40.5,      684,51,  6.70
33,h,05m 35s,40.5,      684,54,  6.54
34,i,05m 40s,40.5,      684,46,  6.68
35,j,05m 45s,40.5,      684,60,  6.48
36,k,05m 50s,40.5,      684,61,  6.36
37,l,05m 55s,40.5,      684,62,  6.43
38,m,06m 00s,40.5,      684,43,  7.11
39,n,06m 05s,40.5,      684,48,  6.53
40,o,06m 10s,40.5,      684,53,  7.09
41,p,06m 15s,40.5,      684,57,  7.11
42,q,06m 20s,40.5,      684,49,  6.85
43,r,06m 30s,40.6,      683,38,  4.44
44,s,06m 35s,40.4,      683,42,  6.03
45,t,06m 40s,40.5,      683,46,  6.27
46,u,06m 45s,40.5,      683,51,  5.84
47,v,06m 50s,40.5,      683,55,  5.85
48,w,06m 55s,40.6,      683,62,  6.42
49,x,07m 00s,40.5,      683,62,  7.03
50,y,07m 05s,40.6,      683,64,  6.54
51,z,07m 10s,40.5,      683,66,  7.39
52,A,07m 30s,40.6,      694,66,  6.51
53,B,07m 35s,40.5,      694,67,  6.37
54,C,07m 45s,40.5,      697,55,  6.22
55,D,07m 50s,40.5,      697,66,  6.36
56,E,07m 55s,40.6,      697,55,  6.17
57,F,08m 00s,40.6,      697,58,  6.58
58,G,08m 05s,40.5,      697,52,  6.31
59,H,08m 10s,40.4,      697,53,  6.38
60,I,08m 15s,40.5,      697,48,  6.43
61,J,08m 20s,40.5,      697,51,  6.31
62,K,08m 25s,40.5,      697,54,  5.87
63,L,08m 30s,40.6,      697,57,  6.80
64,M,08m 35s,40.6,      697,60,  6.56
65,N,08m 40s,40.6,      696,62,  6.55
66,O,08m 45s,40.6,      696,65,  6.50
67,P,08m 50s,40.6,      696,66,  6.69
68,Q,08m 55s,40.6,      696,70,  7.13
69,R,09m 00s,40.6,      696,68,  6.61
70,S,09m 05s,40.6,      696,67,  6.46
71,T,09m 10s,40.6,      696,76,  6.88
72,U,09m 15s,40.5,      696,76,  6.78
73,V,09m 20s,40.5,      697,75,  7.17
74,W,09m 25s,40.5,      697,84,  7.19
75,X,09m 30s,40.5,      697,76,  7.21
76,Y,09m 35s,40.4,      697,74,  7.02
77,Z,09m 40s,40.4,      697,91,  6.44
78,a,09m 45s,40.4,      697,64,  6.19
79,b,09m 50s,40.5,      697,76,  7.36
80,c,09m 55s,40.5,      697,78,  7.26
81,d,10m 00s,40.5,      697,77,  6.87
82,e,10m 05s,40.5,      697,85,  6.94
83,f,10m 35s,40.5,      637,71,  7.45
84,g,11m 35s,40.4,      602,32,  7.75
85,h,11m 45s,40.5,      604,35,  8.09
86,i,12m 00s,40.5,      606,33,  6.24
87,j,12m 10s,40.6,      607,41,  9.17
88,k,12m 25s,40.5,      608,40,  8.11
89,l,12m 30s,40.5,      608,39,  8.75
90,m,12m 40s,40.5,      613,30,  8.65
91,n,12m 55s,40.5,      618,54,  7.78
92,o,13m 20s,40.4,      641,37,  5.45
93,p,13m 25s,40.5,      643,39,  8.09
94,q,13m 40s,40.5,      657,49,  6.71
95,r,14m 00s,40.5,      669,42,  6.80
96,s,14m 10s,40.4,      671,49,  7.88
97,t,15m 20s,40.7,      694,32,  8.67
98,u,15m 30s,40.6,      700,44,  9.16
99,v,15m 45s,40.4,      708,55,  6.69
100,w,16m 30s,40.5,      725,61,  7.46
101,x,16m 45s,40.5,      734,62,  7.52
102,y,17m 10s,40.6,      748,43,  8.89
103,z,17m 45s,40.3,      777,75,  6.82
104,A,17m 55s,40.5,      782,74,  5.92
105,B,18m 20s,40.5,      792,57,  5.92
106,C,18m 30s,40.5,      791,85,  6.43
107,D,18m 35s,40.5,      791,86,  7.00
108,E,18m 50s,40.6,      708,85,  4.61
109,F,18m 55s,40.8,      658,63,  5.53
110,G,19m 00s,40.8,      609,54,  6.05
111,H,19m 05s,40.7,      559,56,  5.67
112,I,19m 10s,40.7,      508,64,  4.98
113,J,19m 15s,40.6,      458,73,  5.45
114,K,19m 20s,40.7,      407,73,  5.45
115,L,19m 25s,40.6,      357,66,  4.93
116,M,19m 30s,40.6,      307,72,  5.47
117,N,19m 35s,40.8,      257,56,  7.00
118,O,19m 40s,40.9,      208,44,  8.44
119,P,19m 45s,40.8,      158,35,  6.03
120,Q,19m 50s,40.9,      108,39,  7.94
121,R,20m 15s,40.5,      0,16,  7.68
122,S,20m 50s,4.9,      1,43,  1.95
