,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,43.7,      2,56,  8.96
1,B,00m 20s,61.3,      1,49,  7.58
2,C,00m 25s,72.9,      1,53,  8.13
3,D,00m 35s,76.1,      27,63,  8.31
4,E,00m 45s,75.9,      81,40,  7.25
5,F,00m 50s,75.9,      109,42,  4.71
6,G,00m 55s,76.0,      140,43,  5.71
7,H,01m 25s,75.6,      188,50,  6.95
8,I,01m 30s,75.4,      188,47,  6.00
9,J,01m 35s,75.5,      188,67,  5.75
10,K,01m 40s,75.5,      188,66,  5.15
11,L,01m 45s,75.6,      188,77,  5.20
12,M,01m 50s,75.6,      189,81,  4.67
13,N,01m 55s,75.6,      189,62,  4.78
14,O,02m 00s,75.5,      189,71,  4.92
15,P,02m 05s,75.5,      189,69,  4.87
16,Q,02m 10s,75.6,      189,59,  5.71
17,R,02m 15s,75.4,      189,67,  4.60
18,S,02m 20s,75.6,      189,52,  5.95
19,T,02m 25s,75.6,      189,67,  5.31
20,U,02m 30s,75.5,      189,56,  4.93
21,V,02m 35s,75.7,      189,66,  4.83
22,W,02m 40s,75.6,      189,59,  5.41
23,X,02m 45s,75.7,      189,60,  7.09
24,Y,02m 50s,75.7,      189,58,  6.79
25,Z,02m 55s,75.6,      189,52,  5.97
26,a,03m 00s,75.7,      189,51,  6.39
27,b,03m 05s,75.6,      189,44,  6.52
28,c,03m 10s,75.6,      188,30,  6.43
29,d,03m 15s,75.6,      189,40,  5.98
30,e,03m 30s,75.7,      194,61,  7.48
31,f,03m 35s,75.6,      194,62,  6.96
32,g,03m 40s,75.7,      194,38,  8.50
33,h,03m 45s,75.7,      194,38,  8.85
34,i,03m 50s,75.6,      193,45,  7.23
35,j,03m 55s,75.6,      194,30,  7.75
36,k,04m 00s,75.6,      193,32,  6.92
37,l,04m 05s,75.6,      194,28,  7.13
38,m,04m 10s,75.4,      194,24,  6.41
39,n,04m 15s,75.5,      194,17,  6.18
40,o,04m 20s,75.7,      194,22,  7.82
41,p,04m 25s,75.7,      194,29,  7.36
42,q,04m 30s,75.7,      194,35,  7.39
43,r,04m 35s,75.8,      194,33,  8.89
44,s,04m 40s,75.5,      193,28,  7.41
45,t,04m 45s,75.6,      194,36,  7.54
46,u,04m 50s,75.6,      194,35,  8.65
47,v,04m 55s,75.5,      194,41,  7.92
48,w,05m 00s,75.5,      193,38,  6.92
49,x,05m 05s,75.5,      194,48,  6.91
50,y,05m 10s,75.5,      193,46,  5.76
51,z,05m 15s,75.5,      193,58,  4.84
52,A,05m 25s,75.7,      194,52,  8.24
53,B,05m 30s,75.7,      194,54,  7.74
54,C,05m 35s,75.6,      194,52,  8.25
55,D,05m 40s,75.6,      194,62,  7.11
56,E,05m 45s,75.6,      194,59,  7.87
57,F,05m 50s,75.6,      194,58,  8.16
58,G,05m 55s,75.7,      194,53,  8.46
59,H,06m 00s,75.6,      194,49,  8.11
60,I,06m 05s,75.6,      194,46,  8.63
61,J,06m 10s,75.6,      194,44,  9.13
62,K,06m 15s,75.6,      194,49,  9.08
63,L,06m 20s,75.7,      194,48,  9.14
64,M,06m 25s,75.7,      194,45,  9.42
65,N,06m 30s,75.5,      194,47,  8.63
66,O,06m 35s,75.6,      194,47,  9.13
67,P,06m 40s,75.5,      194,44,  8.24
