,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,13.3,      0,172,  2.43
1,B,00m 20s,25.9,      1,157,  2.79
2,C,00m 25s,42.8,      1,146,  3.21
3,D,00m 30s,62.3,      1,151,  3.82
4,E,00m 35s,83.2,      1,141,  3.95
5,F,00m 40s,101.7,      1,132,  5.18
6,G,00m 45s,101.3,      1,132,  5.22
7,H,01m 30s,95.4,      189,119,  3.88
8,I,01m 55s,95.4,      495,135,  4.49
9,J,02m 00s,95.4,      559,116,  4.26
10,K,02m 05s,95.3,      621,125,  5.21
11,L,02m 40s,95.5,      802,133,  4.94
12,M,02m 45s,95.4,      802,133,  5.18
13,N,03m 10s,95.3,      807,139,  5.47
14,O,03m 35s,95.3,      807,147,  4.84
15,P,03m 40s,95.4,      807,146,  4.72
16,Q,03m 45s,95.4,      808,149,  4.75
17,R,03m 50s,95.1,      808,149,  4.70
18,S,03m 55s,93.0,      808,150,  4.75
19,T,04m 00s,90.7,      808,149,  4.65
20,U,04m 20s,85.4,      807,145,  4.48
21,V,04m 25s,85.3,      807,149,  4.26
22,W,04m 30s,85.5,      807,147,  4.44
23,X,04m 35s,85.5,      807,146,  4.49
24,Y,04m 40s,85.5,      807,147,  4.35
25,Z,04m 45s,85.4,      807,147,  4.42
26,a,04m 50s,85.5,      807,147,  4.55
27,b,04m 55s,85.5,      808,147,  4.42
28,c,05m 00s,85.6,      808,146,  4.50
29,d,05m 05s,85.5,      808,147,  4.42
30,e,05m 10s,85.5,      807,148,  4.43
31,f,05m 15s,85.5,      807,148,  4.54
32,g,05m 20s,85.4,      807,150,  4.53
33,h,05m 25s,85.6,      807,152,  4.76
34,i,05m 30s,85.5,      808,152,  5.19
35,j,05m 35s,85.5,      808,152,  4.98
36,k,05m 40s,85.5,      808,151,  4.71
37,l,05m 45s,85.4,      808,151,  4.60
38,m,05m 50s,85.5,      808,150,  4.58
39,n,05m 55s,85.5,      808,149,  4.74
40,o,06m 00s,85.5,      808,151,  4.97
41,p,06m 05s,85.5,      808,151,  4.99
42,q,06m 10s,85.4,      808,149,  4.77
43,r,06m 15s,85.5,      808,153,  5.01
44,s,06m 20s,85.4,      808,150,  4.71
45,t,06m 25s,85.4,      808,150,  4.58
46,u,06m 30s,85.5,      808,149,  4.63
47,v,06m 35s,85.4,      808,150,  4.31
48,w,06m 40s,85.4,      808,151,  4.53
49,x,06m 45s,85.5,      808,150,  4.48
50,y,06m 50s,85.6,      808,151,  4.52
51,z,06m 55s,85.6,      808,154,  4.78
52,A,07m 00s,85.5,      808,155,  4.94
53,B,07m 05s,85.5,      808,152,  4.62
54,C,07m 10s,85.5,      808,151,  4.66
55,D,07m 15s,85.4,      808,155,  4.75
56,E,07m 20s,85.5,      808,154,  4.68
57,F,07m 25s,85.4,      808,153,  4.51
58,G,07m 30s,85.4,      808,153,  4.41
59,H,07m 35s,85.5,      808,150,  4.39
60,I,07m 40s,85.5,      808,152,  4.47
61,J,07m 45s,85.5,      808,153,  4.64
62,K,07m 50s,85.5,      808,149,  4.42
63,L,07m 55s,85.5,      808,152,  4.68
64,M,08m 00s,85.5,      808,152,  4.52
65,N,08m 05s,85.5,      808,153,  4.75
66,O,08m 10s,85.5,      808,152,  4.47
67,P,08m 15s,85.5,      808,153,  4.46
68,Q,08m 20s,85.5,      808,150,  4.48
69,R,08m 25s,85.5,      808,150,  4.57
70,S,08m 30s,85.5,      808,151,  4.44
71,T,08m 35s,85.5,      808,151,  4.51
72,U,08m 40s,85.5,      808,151,  4.58
73,V,08m 45s,85.5,      808,153,  4.62
74,W,08m 50s,85.4,      808,153,  4.40
75,X,08m 55s,85.5,      808,153,  4.49
76,Y,09m 00s,85.4,      808,151,  4.46
77,Z,09m 05s,85.4,      808,151,  4.37
78,a,09m 10s,85.5,      808,151,  4.47
79,b,09m 15s,85.5,      808,153,  4.66
80,c,09m 20s,85.5,      808,152,  4.61
81,d,09m 25s,85.5,      808,152,  4.57
82,e,09m 30s,85.5,      808,152,  4.67
83,f,09m 35s,85.5,      808,151,  4.61
84,g,09m 40s,85.5,      808,151,  4.58
85,h,09m 45s,85.5,      808,150,  4.56
86,i,09m 50s,85.5,      808,152,  4.65
87,j,09m 55s,85.5,      808,152,  4.61
88,k,10m 00s,85.5,      808,154,  4.75
89,l,10m 05s,85.4,      808,150,  4.57
90,m,10m 10s,85.5,      808,148,  4.40
91,n,10m 15s,85.5,      808,147,  4.26
92,o,10m 20s,85.5,      808,147,  4.46
93,p,10m 25s,85.5,      808,145,  4.37
94,q,10m 30s,85.5,      808,148,  4.37
95,r,10m 35s,85.5,      808,149,  4.45
96,s,10m 40s,85.4,      808,148,  4.41
97,t,10m 45s,85.4,      808,148,  4.38
98,u,10m 50s,85.5,      808,148,  4.30
99,v,10m 55s,85.4,      808,147,  4.38
100,w,11m 00s,85.4,      808,147,  4.36
101,x,11m 05s,85.5,      808,146,  4.33
102,y,11m 10s,85.5,      808,144,  4.34
103,z,11m 15s,85.6,      808,144,  4.36
104,A,11m 20s,85.5,      808,145,  4.43
105,B,11m 25s,85.5,      808,146,  4.46
106,C,11m 30s,85.5,      808,147,  4.37
107,D,11m 35s,85.6,      808,146,  4.36
108,E,11m 40s,85.4,      808,143,  4.28
109,F,11m 45s,85.5,      808,144,  4.28
110,G,11m 50s,85.4,      808,143,  4.29
111,H,11m 55s,85.5,      808,141,  4.40
112,I,12m 00s,85.5,      808,143,  4.25
113,J,12m 05s,85.4,      808,142,  4.31
114,K,12m 10s,85.4,      808,142,  4.26
115,L,12m 15s,85.4,      808,142,  4.25
116,M,12m 20s,85.4,      808,141,  4.22
117,N,12m 25s,85.4,      808,140,  4.23
118,O,12m 30s,85.4,      808,140,  4.20
119,P,12m 35s,85.5,      808,141,  4.21
120,Q,12m 40s,85.5,      808,140,  4.20
121,R,12m 45s,85.4,      808,141,  4.24
122,S,12m 50s,85.4,      808,140,  4.24
123,T,12m 55s,85.5,      808,141,  4.13
124,U,13m 00s,85.5,      808,140,  4.16
125,V,13m 05s,85.5,      808,140,  4.17
126,W,13m 10s,85.5,      808,141,  4.12
127,X,13m 15s,85.5,      808,144,  4.07
128,Y,13m 20s,85.5,      808,142,  4.10
