,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,38.6,      3,188,  9.12
1,B,00m 20s,64.5,      2,182,  8.85
2,C,00m 25s,90.2,      2,185,  9.19
3,D,00m 30s,99.2,      3,185,  11.12
4,E,00m 35s,99.0,      2,186,  9.24
5,F,00m 40s,99.0,      2,185,  8.83
6,G,01m 00s,99.1,      43,199,  8.19
7,H,01m 05s,99.1,      59,197,  9.24
8,I,01m 10s,99.2,      74,177,  9.49
9,J,01m 15s,98.9,      91,193,  8.79
10,K,01m 20s,98.9,      111,200,  8.21
11,L,02m 00s,99.0,      153,193,  7.55
12,M,02m 05s,99.0,      171,197,  8.27
13,N,02m 10s,98.9,      188,196,  8.14
14,O,02m 15s,99.0,      205,210,  9.15
15,P,02m 25s,99.1,      242,180,  8.81
16,Q,02m 35s,99.0,      242,179,  9.94
17,R,02m 40s,99.1,      242,182,  9.27
18,S,02m 45s,99.1,      242,181,  9.23
19,T,02m 50s,99.0,      242,183,  8.91
20,U,02m 55s,99.0,      242,182,  9.08
21,V,03m 00s,99.0,      242,183,  9.14
22,W,03m 05s,99.0,      242,187,  8.78
23,X,03m 10s,98.9,      242,183,  8.10
24,Y,03m 15s,99.1,      242,186,  8.26
25,Z,03m 20s,99.2,      242,185,  8.19
26,a,03m 25s,99.1,      242,188,  8.54
27,b,03m 30s,99.0,      242,188,  7.89
28,c,03m 35s,99.0,      242,185,  7.22
29,d,03m 40s,98.8,      242,184,  6.75
30,e,03m 45s,99.0,      242,177,  6.77
31,f,03m 50s,99.0,      242,184,  5.88
32,g,03m 55s,99.0,      242,184,  6.16
33,h,04m 00s,98.9,      242,183,  7.06
34,i,04m 40s,75.3,      242,185,  8.48
35,j,04m 45s,75.3,      242,191,  7.63
36,k,04m 50s,75.3,      242,187,  8.24
37,l,04m 55s,75.2,      242,185,  6.91
38,m,05m 00s,75.4,      242,183,  8.18
39,n,05m 05s,75.3,      242,185,  8.40
40,o,05m 10s,75.3,      242,182,  6.65
41,p,05m 15s,75.5,      242,179,  8.31
42,q,05m 20s,75.4,      242,178,  8.72
43,r,05m 25s,75.4,      242,176,  8.90
44,s,05m 30s,75.2,      242,181,  7.20
45,t,05m 35s,75.0,      242,183,  5.84
46,u,05m 40s,75.3,      242,181,  6.71
47,v,05m 45s,75.3,      242,180,  8.26
48,w,05m 50s,75.3,      242,183,  7.12
49,x,05m 55s,75.3,      242,186,  6.83
50,y,06m 00s,75.1,      242,188,  4.44
51,z,06m 05s,75.3,      242,191,  6.69
52,A,06m 10s,75.3,      242,192,  5.73
53,B,06m 15s,75.4,      242,189,  5.84
54,C,06m 20s,75.4,      242,180,  6.95
55,D,06m 25s,75.5,      242,182,  7.37
56,E,06m 30s,75.4,      242,179,  6.88
57,F,06m 35s,75.4,      242,181,  7.41
58,G,06m 40s,75.2,      242,181,  7.50
59,H,06m 45s,75.3,      242,178,  6.73
60,I,06m 50s,75.4,      242,184,  8.56
61,J,06m 55s,75.4,      242,189,  8.71
62,K,07m 00s,75.4,      242,185,  9.09
63,L,07m 05s,75.4,      242,184,  9.21
64,M,07m 30s,66.2,      244,183,  10.18
65,N,07m 35s,66.2,      244,183,  9.53
66,O,07m 40s,66.1,      244,180,  9.36
67,P,07m 45s,66.0,      244,181,  9.37
68,Q,07m 50s,66.0,      244,185,  9.05
69,R,07m 55s,65.9,      244,183,  8.79
70,S,08m 00s,65.8,      244,184,  9.22
71,T,08m 05s,65.9,      244,182,  9.26
72,U,08m 10s,65.9,      244,184,  8.84
73,V,08m 15s,65.9,      244,180,  9.49
74,W,08m 20s,65.9,      244,180,  8.59
75,X,08m 25s,65.8,      244,182,  8.17
