,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,26.8,      1,131,  0.88
1,B,00m 15s,52.6,      1,359,  0.73
2,C,00m 20s,77.5,      1,120,  0.57
3,D,00m 30s,75.7,      2,41,  0.35
4,E,00m 40s,75.9,      88,90,  2.70
5,F,01m 05s,75.8,      198,17,  1.47
6,G,01m 10s,75.8,      198,18,  1.14
7,H,01m 15s,75.7,      198,3,  1.06
8,I,01m 20s,75.8,      198,335,  1.26
9,J,01m 25s,75.9,      198,15,  1.51
10,K,01m 30s,75.8,      198,57,  0.54
11,L,01m 35s,75.8,      198,47,  0.35
12,M,01m 40s,75.8,      199,66,  0.71
13,N,01m 45s,75.9,      199,52,  0.99
14,O,01m 50s,75.8,      199,85,  0.58
15,P,01m 55s,75.8,      199,51,  0.95
16,Q,02m 00s,75.9,      199,38,  1.09
17,R,02m 05s,75.8,      199,30,  0.88
18,S,02m 10s,75.8,      199,46,  1.02
19,T,02m 15s,75.8,      199,76,  1.06
20,U,02m 20s,75.8,      199,81,  0.66
21,V,02m 25s,75.9,      199,55,  0.33
22,W,02m 30s,75.9,      199,31,  0.75
23,X,02m 35s,75.7,      199,3,  1.00
24,Y,02m 40s,75.8,      199,14,  0.59
25,Z,02m 45s,75.7,      199,337,  0.70
26,a,02m 50s,75.8,      199,334,  0.99
27,b,02m 55s,75.8,      199,311,  0.49
28,c,03m 00s,75.8,      199,347,  0.21
29,d,03m 05s,75.8,      199,288,  0.17
30,e,03m 10s,75.9,      199,267,  0.52
31,f,03m 15s,75.9,      199,317,  0.44
32,g,03m 20s,75.8,      199,352,  0.45
33,h,03m 25s,75.8,      199,15,  0.79
34,i,03m 30s,75.8,      199,121,  0.71
35,j,03m 35s,75.8,      199,110,  0.82
36,k,03m 40s,75.8,      199,104,  1.13
37,l,03m 45s,75.8,      199,50,  1.69
38,m,03m 50s,75.8,      199,43,  2.44
39,n,03m 55s,75.9,      199,10,  3.40
40,o,04m 00s,75.8,      199,86,  1.77
41,p,04m 05s,75.8,      199,76,  1.50
42,q,04m 10s,75.8,      199,83,  1.23
43,r,04m 15s,75.9,      199,129,  1.12
44,s,04m 20s,75.9,      199,122,  0.83
45,t,04m 25s,75.9,      200,176,  0.70
46,u,04m 30s,75.9,      200,113,  1.60
47,v,04m 35s,75.9,      200,88,  1.75
48,w,04m 40s,75.8,      199,78,  1.15
49,x,04m 45s,75.8,      199,118,  1.56
50,y,04m 50s,75.8,      199,113,  0.58
51,z,04m 55s,75.8,      199,73,  0.67
52,A,05m 00s,75.8,      199,92,  0.76
53,B,05m 05s,75.9,      199,142,  1.10
54,C,05m 10s,75.8,      199,133,  1.53
55,D,05m 15s,75.8,      199,146,  1.05
56,E,05m 20s,75.8,      199,140,  1.37
57,F,05m 25s,75.7,      199,107,  1.20
58,G,05m 30s,75.8,      199,90,  1.35
59,H,05m 35s,75.8,      199,98,  1.11
60,I,05m 40s,75.8,      200,120,  0.61
61,J,05m 45s,75.9,      200,120,  0.51
62,K,05m 50s,75.8,      200,101,  0.37
63,L,05m 55s,75.8,      200,253,  0.08
64,M,06m 00s,75.8,      200,111,  0.37
65,N,06m 05s,75.7,      200,65,  0.52
66,O,06m 10s,75.7,      200,96,  0.49
67,P,06m 15s,75.8,      200,96,  0.50
68,Q,06m 20s,75.8,      200,114,  1.79
69,R,06m 25s,75.8,      200,130,  1.79
70,S,06m 30s,75.9,      200,121,  1.91
71,T,06m 35s,76.0,      200,125,  3.07
72,U,06m 40s,76.0,      200,112,  2.39
73,V,06m 45s,76.0,      200,96,  2.07
74,W,06m 50s,75.9,      200,95,  3.01
75,X,06m 55s,75.8,      200,100,  2.61
76,Y,07m 00s,75.8,      200,117,  2.65
77,Z,07m 05s,75.7,      200,124,  2.30
78,a,07m 10s,75.7,      200,130,  1.51
79,b,07m 15s,75.8,      200,142,  1.84
80,c,07m 20s,75.8,      200,137,  1.34
81,d,07m 25s,75.8,      200,139,  1.39
82,e,07m 30s,75.8,      200,145,  2.35
83,f,07m 35s,75.8,      200,130,  2.07
84,g,07m 40s,75.9,      200,141,  2.20
85,h,07m 45s,75.9,      200,135,  1.75
86,i,07m 50s,75.8,      200,135,  1.70
87,j,07m 55s,75.9,      200,137,  1.92
88,k,08m 00s,75.8,      200,128,  2.15
89,l,08m 05s,75.9,      200,129,  1.66
90,m,08m 10s,75.8,      199,113,  1.37
91,n,08m 15s,75.8,      199,126,  1.23
92,o,08m 20s,75.8,      199,134,  1.33
93,p,08m 25s,75.8,      200,132,  1.60
94,q,08m 30s,75.8,      200,126,  1.48
95,r,08m 35s,75.7,      200,124,  2.41
96,s,08m 40s,75.8,      200,119,  2.31
