,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,4.4,      0,108,  3.31
1,B,00m 25s,9.8,      0,100,  4.74
2,C,00m 30s,18.1,      1,96,  5.17
3,D,00m 35s,32.7,      1,85,  4.40
4,E,00m 40s,49.1,      1,88,  3.67
5,F,00m 45s,65.0,      1,92,  4.45
6,G,00m 50s,79.6,      1,98,  3.84
7,H,00m 55s,91.1,      1,110,  3.38
8,I,01m 00s,90.6,      1,103,  3.61
9,J,01m 05s,90.6,      1,95,  3.48
10,K,02m 40s,90.6,      415,71,  3.09
11,L,03m 25s,90.6,      411,79,  2.36
12,M,04m 00s,90.6,      405,73,  3.00
13,N,04m 05s,90.5,      405,82,  3.30
14,O,04m 25s,80.3,      405,91,  3.54
15,P,04m 30s,80.3,      405,89,  2.65
16,Q,04m 35s,80.3,      405,86,  3.72
17,R,04m 40s,80.3,      405,90,  3.79
18,S,04m 45s,80.3,      405,99,  2.97
19,T,04m 50s,80.4,      405,97,  2.66
20,U,04m 55s,80.4,      405,72,  2.95
21,V,05m 00s,80.3,      405,71,  3.31
22,W,05m 10s,80.3,      405,88,  3.66
23,X,05m 15s,80.3,      406,79,  3.30
24,Y,05m 20s,80.4,      406,70,  3.25
25,Z,05m 25s,80.3,      405,77,  3.07
26,a,05m 30s,80.3,      405,81,  2.97
27,b,05m 35s,80.3,      405,120,  2.17
28,c,05m 40s,80.4,      406,119,  2.29
29,d,05m 55s,80.4,      407,113,  1.41
30,e,06m 00s,80.4,      407,157,  1.63
31,f,06m 05s,80.3,      407,137,  1.93
32,g,06m 10s,80.4,      407,96,  3.23
33,h,06m 15s,80.3,      407,93,  3.61
34,i,06m 20s,80.4,      407,85,  3.76
35,j,06m 35s,80.4,      410,71,  3.69
36,k,06m 40s,80.3,      410,79,  3.75
37,l,06m 45s,80.4,      410,75,  4.00
38,m,06m 50s,80.3,      410,86,  4.16
39,n,06m 55s,80.3,      410,88,  4.49
40,o,07m 00s,80.2,      410,91,  3.95
41,p,07m 05s,80.3,      410,100,  3.66
42,q,07m 10s,80.4,      410,94,  3.59
43,r,07m 15s,80.3,      410,96,  3.75
44,s,07m 20s,80.3,      410,95,  3.74
45,t,07m 35s,80.4,      413,89,  3.62
46,u,07m 55s,80.3,      430,99,  3.54
47,v,08m 00s,80.3,      430,106,  3.40
48,w,08m 05s,80.4,      430,107,  3.54
49,x,08m 10s,80.4,      430,103,  3.79
50,y,08m 15s,80.3,      430,100,  3.78
51,z,08m 20s,80.4,      430,101,  3.49
52,A,08m 25s,80.3,      430,102,  3.23
53,B,08m 35s,80.4,      426,102,  3.07
54,C,08m 40s,80.4,      426,98,  2.41
55,D,08m 45s,80.4,      426,97,  2.73
56,E,08m 55s,80.4,      431,92,  0.98
57,F,09m 00s,80.4,      432,78,  2.71
58,G,09m 05s,80.4,      432,79,  3.40
59,H,09m 25s,80.3,      426,94,  4.16
60,I,09m 30s,80.3,      426,101,  3.48
61,J,09m 35s,80.3,      426,88,  3.73
62,K,09m 40s,80.3,      426,87,  4.58
63,L,11m 30s,80.4,      607,71,  4.07
64,M,12m 35s,80.2,      705,83,  4.36
65,N,12m 40s,80.2,      705,89,  4.29
66,O,12m 45s,80.3,      705,85,  5.12
67,P,13m 05s,80.3,      714,94,  4.44
68,Q,13m 10s,80.3,      714,94,  4.69
69,R,13m 30s,80.3,      737,90,  4.55
70,S,13m 35s,80.3,      737,95,  4.32
71,T,13m 40s,80.3,      737,95,  5.22
72,U,13m 45s,80.4,      737,94,  3.43
73,V,13m 50s,80.4,      737,90,  3.12
74,W,14m 10s,80.4,      749,91,  3.02
75,X,14m 15s,80.4,      749,98,  2.85
76,Y,14m 20s,80.3,      749,101,  3.76
77,Z,14m 25s,80.5,      749,81,  3.66
78,a,14m 30s,80.4,      749,85,  3.51
79,b,14m 40s,80.2,      749,105,  3.32
80,c,14m 45s,80.3,      749,93,  3.35
81,d,14m 50s,80.3,      749,92,  3.67
82,e,14m 55s,80.3,      749,105,  2.74
83,f,15m 00s,80.3,      749,95,  3.34
84,g,15m 05s,80.4,      749,81,  2.43
85,h,15m 45s,80.4,      790,84,  3.03
86,i,15m 55s,80.3,      790,89,  3.53
87,j,16m 30s,80.3,      802,94,  3.21
88,k,16m 35s,80.3,      805,119,  1.84
89,l,16m 45s,80.3,      810,103,  2.09
90,m,16m 50s,80.4,      813,95,  2.94
91,n,17m 05s,80.3,      818,62,  3.77
92,o,17m 35s,80.3,      817,51,  2.30
93,p,17m 40s,80.3,      817,50,  2.24
94,q,17m 45s,80.3,      817,59,  4.14
95,r,17m 50s,80.4,      817,71,  3.79
96,s,17m 55s,80.4,      817,77,  2.96
97,t,18m 15s,80.5,      746,5,  1.92
98,u,18m 20s,80.4,      697,78,  0.08
99,v,18m 25s,80.4,      647,17,  0.23
100,w,18m 30s,80.3,      596,227,  0.81
101,x,18m 35s,80.4,      547,116,  0.36
102,y,18m 40s,80.4,      497,52,  0.71
103,z,18m 45s,80.3,      447,210,  0.94
104,A,18m 50s,80.4,      398,178,  0.16
105,B,18m 55s,80.3,      348,257,  0.58
106,C,19m 00s,80.3,      299,351,  1.05
107,D,19m 05s,80.3,      249,20,  1.06
108,E,19m 10s,80.5,      200,293,  1.31
109,F,19m 15s,80.4,      150,313,  1.74
110,G,19m 20s,80.4,      101,351,  2.35
111,H,19m 40s,80.3,      1,335,  2.97
112,I,19m 45s,80.5,      1,342,  5.09
