,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,35.8,      0,177,  2.58
1,B,00m 20s,61.2,      1,181,  2.53
2,C,00m 25s,86.6,      1,177,  2.52
3,D,00m 30s,112.0,      1,191,  2.32
4,E,00m 45s,120.7,      103,149,  2.03
5,F,00m 55s,120.4,      228,176,  1.09
6,G,01m 00s,120.4,      289,210,  1.86
7,H,01m 05s,120.2,      346,160,  2.16
8,I,01m 25s,120.2,      519,202,  2.76
9,J,01m 30s,120.3,      557,228,  2.32
10,K,01m 35s,120.4,      597,186,  2.23
11,L,01m 40s,120.3,      637,183,  1.77
12,M,01m 45s,120.3,      675,173,  1.55
13,N,01m 50s,120.4,      712,187,  1.21
14,O,02m 00s,120.4,      755,239,  2.36
15,P,02m 05s,120.4,      772,227,  1.93
16,Q,02m 15s,120.3,      816,194,  1.93
17,R,02m 20s,120.5,      840,238,  1.99
18,S,02m 45s,120.5,      899,207,  2.74
19,T,02m 50s,120.6,      899,233,  2.66
20,U,02m 55s,120.6,      899,237,  3.00
21,V,03m 05s,120.5,      905,196,  1.96
22,W,03m 10s,120.4,      905,224,  2.32
23,X,03m 15s,120.5,      905,217,  2.21
24,Y,03m 20s,120.4,      905,215,  2.27
25,Z,03m 25s,120.5,      905,207,  2.96
26,a,03m 30s,120.4,      903,186,  3.04
27,b,03m 40s,120.4,      903,206,  2.72
28,c,03m 45s,120.4,      903,216,  2.12
29,d,03m 50s,120.3,      903,210,  3.17
30,e,03m 55s,120.3,      902,191,  3.75
31,f,04m 00s,120.2,      901,209,  2.30
32,g,04m 05s,120.3,      901,200,  2.58
33,h,04m 10s,120.3,      901,193,  3.02
34,i,04m 15s,120.4,      901,197,  3.56
35,j,04m 20s,120.4,      901,199,  3.41
36,k,04m 40s,120.5,      906,198,  3.10
37,l,04m 45s,120.4,      906,202,  2.87
38,m,04m 50s,120.4,      906,216,  2.77
39,n,05m 10s,120.4,      915,228,  2.59
40,o,05m 20s,120.5,      918,230,  1.93
41,p,05m 30s,120.5,      916,218,  2.52
42,q,05m 35s,120.5,      916,222,  2.27
43,r,05m 40s,120.5,      916,224,  2.59
44,s,05m 45s,120.5,      916,224,  2.46
45,t,05m 50s,120.6,      916,228,  2.19
46,u,05m 55s,120.5,      916,229,  2.85
47,v,06m 00s,120.4,      916,243,  2.65
48,w,06m 05s,120.4,      916,240,  2.50
49,x,06m 10s,120.3,      916,221,  2.30
50,y,06m 20s,120.3,      917,228,  2.84
51,z,06m 25s,120.2,      917,223,  2.83
52,A,06m 30s,120.3,      917,204,  2.87
53,B,06m 35s,120.4,      917,208,  2.39
54,C,06m 40s,120.4,      917,225,  2.05
55,D,06m 45s,120.5,      918,245,  2.32
56,E,06m 50s,120.5,      918,243,  2.26
57,F,06m 55s,120.5,      918,245,  2.02
58,G,07m 00s,120.4,      918,245,  1.95
59,H,07m 15s,120.2,      921,235,  1.93
60,I,07m 55s,110.0,      927,206,  2.60
61,J,08m 10s,110.2,      939,209,  2.94
62,K,08m 15s,110.1,      939,201,  2.85
63,L,08m 20s,110.2,      939,200,  2.41
64,M,08m 25s,110.3,      939,201,  2.55
65,N,08m 30s,110.2,      939,194,  2.90
66,O,08m 35s,110.2,      939,198,  3.13
67,P,08m 45s,110.3,      939,204,  3.07
68,Q,08m 50s,110.2,      939,209,  3.24
69,R,08m 55s,110.2,      939,215,  3.57
70,S,09m 00s,110.2,      939,221,  3.36
71,T,09m 15s,110.1,      945,210,  3.18
72,U,09m 45s,110.2,      952,238,  2.91
73,V,09m 50s,110.1,      952,239,  2.75
74,W,09m 55s,110.3,      952,245,  2.89
75,X,10m 00s,110.1,      952,242,  2.87
76,Y,10m 05s,110.1,      952,254,  3.18
77,Z,10m 10s,110.2,      952,247,  3.33
78,a,10m 15s,110.3,      952,264,  4.07
79,b,10m 25s,110.0,      958,232,  2.19
80,c,10m 30s,110.1,      958,231,  2.67
81,d,10m 35s,110.2,      958,228,  2.81
82,e,10m 40s,110.1,      958,228,  2.51
83,f,10m 45s,110.2,      958,236,  2.32
84,g,10m 50s,110.1,      958,231,  1.81
85,h,10m 55s,110.0,      958,233,  2.89
86,i,11m 00s,109.9,      958,228,  2.63
87,j,11m 05s,110.1,      958,233,  2.51
88,k,11m 10s,110.1,      958,231,  2.47
89,l,11m 15s,110.2,      958,228,  2.64
90,m,11m 20s,110.1,      958,227,  2.45
91,n,11m 25s,110.0,      958,226,  2.51
92,o,11m 30s,110.1,      958,232,  2.68
93,p,11m 35s,110.2,      958,236,  2.74
94,q,11m 40s,110.2,      958,251,  2.58
95,r,11m 45s,110.2,      958,257,  1.75
96,s,11m 50s,110.2,      958,286,  1.16
97,t,11m 55s,110.2,      958,247,  1.72
98,u,12m 00s,110.2,      958,237,  2.00
99,v,12m 05s,110.1,      958,245,  1.56
100,w,12m 10s,110.0,      958,253,  1.72
101,x,12m 15s,110.2,      958,267,  1.47
102,y,12m 20s,110.2,      958,263,  1.26
103,z,12m 25s,110.1,      958,237,  1.97
104,A,12m 30s,110.3,      958,232,  2.11
105,B,12m 35s,110.2,      958,233,  1.83
106,C,12m 40s,110.1,      958,241,  1.41
107,D,12m 45s,110.1,      958,246,  1.53
108,E,12m 50s,110.1,      958,251,  2.05
109,F,13m 05s,110.1,      963,236,  1.77
110,G,13m 10s,110.0,      963,226,  1.52
111,H,13m 15s,110.1,      963,217,  1.33
112,I,13m 20s,110.1,      963,240,  1.70
113,J,13m 25s,110.0,      963,227,  1.79
114,K,13m 30s,110.1,      963,226,  2.26
115,L,13m 35s,110.1,      963,227,  2.39
116,M,13m 40s,110.1,      964,218,  2.69
117,N,13m 45s,110.2,      964,219,  2.64
118,O,13m 50s,110.1,      964,222,  2.58
119,P,13m 55s,110.1,      963,229,  2.51
120,Q,14m 00s,110.2,      963,231,  2.43
121,R,14m 05s,110.1,      963,222,  2.19
122,S,14m 10s,110.2,      963,222,  2.42
123,T,14m 15s,110.2,      963,229,  2.54
124,U,14m 20s,110.2,      963,234,  2.52
125,V,14m 25s,110.3,      963,234,  2.33
126,W,14m 30s,110.1,      963,233,  2.37
127,X,14m 35s,110.3,      963,236,  2.66
