,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,6.9,      0,65,  4.35
1,B,00m 20s,11.9,      0,61,  3.62
2,C,00m 25s,20.8,      0,53,  4.61
3,D,00m 30s,32.3,      1,54,  4.78
4,E,00m 35s,46.7,      1,53,  6.45
5,F,00m 40s,62.9,      1,49,  4.86
6,G,00m 45s,80.4,      1,54,  4.94
7,H,00m 50s,85.7,      1,60,  4.69
8,I,02m 05s,92.0,      353,78,  5.33
9,J,02m 25s,95.6,      359,81,  5.28
10,K,02m 30s,95.8,      359,90,  5.61
11,L,02m 35s,95.6,      359,87,  5.68
12,M,02m 40s,95.9,      359,102,  5.62
13,N,02m 45s,95.8,      359,77,  6.50
14,O,02m 50s,95.8,      359,77,  7.10
15,P,03m 00s,95.7,      357,80,  5.15
16,Q,03m 05s,95.8,      357,75,  5.16
17,R,03m 10s,95.6,      357,84,  5.13
18,S,03m 15s,95.6,      357,77,  4.66
19,T,03m 20s,95.8,      357,69,  6.04
20,U,03m 25s,95.8,      357,70,  5.74
21,V,03m 30s,95.6,      357,69,  6.14
22,W,03m 35s,95.7,      357,64,  6.60
23,X,03m 40s,95.7,      357,70,  5.57
24,Y,03m 45s,95.7,      356,66,  6.55
25,Z,03m 50s,95.8,      356,64,  6.16
26,a,03m 55s,95.7,      356,67,  6.23
27,b,04m 00s,95.8,      356,69,  5.70
28,c,04m 05s,95.9,      356,69,  6.79
29,d,04m 10s,95.8,      356,72,  5.94
30,e,04m 15s,95.6,      356,79,  5.80
31,f,04m 20s,95.6,      356,79,  5.41
32,g,04m 25s,95.7,      356,75,  5.95
33,h,04m 30s,95.8,      356,73,  6.71
34,i,04m 35s,95.8,      356,76,  7.70
35,j,04m 40s,95.7,      356,73,  7.16
36,k,04m 45s,95.9,      356,69,  7.03
37,l,04m 50s,95.8,      356,73,  7.30
38,m,04m 55s,95.8,      356,74,  7.44
39,n,05m 00s,95.7,      356,73,  7.17
40,o,05m 05s,95.7,      356,75,  6.21
41,p,05m 10s,95.8,      356,78,  6.49
42,q,05m 15s,95.8,      356,80,  6.61
43,r,05m 20s,95.8,      356,81,  6.83
44,s,05m 25s,95.8,      356,73,  6.84
45,t,05m 30s,95.7,      356,79,  6.34
46,u,05m 35s,95.7,      356,78,  6.95
47,v,05m 40s,95.8,      356,83,  6.69
