,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,13.7,      1,86,  3.80
1,B,00m 20s,23.6,      1,84,  4.13
2,C,00m 25s,29.7,      1,102,  5.84
3,D,00m 30s,37.3,      1,92,  6.10
4,E,00m 35s,53.0,      1,91,  5.98
5,F,00m 40s,70.6,      1,93,  5.89
6,G,00m 45s,85.0,      1,97,  6.45
7,H,00m 50s,85.7,      1,102,  6.98
8,I,01m 00s,85.5,      0,97,  6.63
9,J,01m 15s,85.6,      1,90,  7.40
10,K,01m 35s,85.6,      65,82,  4.75
11,L,01m 40s,85.4,      104,66,  4.10
12,M,01m 50s,85.6,      168,90,  3.93
13,N,02m 10s,85.9,      243,89,  7.89
14,O,02m 35s,85.4,      244,64,  6.16
15,P,02m 40s,85.4,      245,56,  6.97
16,Q,02m 45s,85.5,      246,54,  6.55
17,R,02m 50s,85.6,      246,59,  6.30
18,S,02m 55s,85.6,      247,59,  6.56
19,T,03m 05s,85.7,      246,87,  7.52
20,U,03m 15s,85.6,      246,57,  5.59
21,V,03m 20s,85.7,      246,58,  5.41
22,W,03m 25s,85.7,      246,58,  5.57
23,X,04m 00s,85.4,      287,52,  5.52
24,Y,04m 45s,85.7,      294,99,  7.76
25,Z,04m 55s,85.4,      349,67,  4.35
26,a,05m 00s,85.5,      382,72,  4.33
27,b,05m 10s,85.7,      421,94,  6.71
28,c,05m 15s,85.8,      420,89,  7.38
29,d,05m 30s,85.8,      453,100,  8.14
30,e,05m 50s,85.7,      447,92,  7.28
31,f,05m 55s,85.7,      447,92,  6.87
32,g,06m 00s,85.7,      447,88,  7.17
33,h,06m 05s,85.7,      447,89,  7.00
34,i,06m 10s,85.7,      447,95,  6.89
35,j,06m 15s,85.7,      447,87,  7.17
36,k,06m 20s,85.6,      447,88,  6.45
37,l,06m 25s,85.6,      447,92,  6.93
38,m,06m 30s,85.7,      447,94,  6.96
39,n,06m 35s,85.7,      447,93,  6.60
40,o,06m 40s,85.7,      447,83,  6.84
41,p,06m 45s,85.7,      447,84,  6.99
42,q,06m 50s,85.8,      447,80,  7.80
43,r,06m 55s,85.7,      447,78,  7.81
44,s,07m 00s,85.7,      447,78,  7.58
45,t,07m 05s,85.8,      448,79,  7.13
46,u,07m 10s,85.7,      448,76,  7.10
47,v,07m 15s,85.7,      448,78,  7.36
48,w,07m 20s,85.7,      448,78,  7.40
49,x,07m 25s,85.7,      448,82,  7.08
50,y,07m 30s,85.7,      448,80,  7.13
51,z,07m 35s,85.6,      448,73,  6.98
52,A,07m 40s,85.7,      448,76,  7.41
53,B,07m 45s,85.7,      448,77,  7.14
54,C,07m 50s,85.7,      448,83,  6.88
55,D,07m 55s,85.7,      448,86,  6.85
56,E,08m 00s,85.7,      448,85,  5.82
57,F,08m 05s,85.6,      448,77,  6.05
58,G,08m 10s,85.5,      448,75,  6.50
59,H,08m 15s,85.6,      448,76,  6.12
60,I,08m 20s,85.5,      448,74,  6.64
61,J,08m 25s,85.6,      448,74,  7.33
62,K,08m 30s,85.6,      448,81,  6.58
63,L,08m 35s,85.7,      448,80,  6.98
64,M,08m 40s,85.6,      448,82,  7.43
65,N,08m 45s,85.6,      448,81,  7.12
66,O,08m 50s,85.6,      448,82,  7.18
67,P,08m 55s,85.7,      448,81,  7.48
68,Q,09m 00s,85.7,      448,86,  7.08
69,R,09m 05s,85.7,      448,93,  6.13
70,S,09m 10s,85.7,      448,96,  5.67
71,T,09m 15s,85.7,      448,92,  5.78
72,U,09m 20s,85.6,      448,90,  5.51
73,V,09m 25s,85.7,      448,94,  5.26
74,W,09m 30s,85.6,      448,89,  5.50
75,X,09m 35s,85.7,      448,85,  5.30
76,Y,09m 40s,85.6,      448,88,  4.97
77,Z,09m 45s,85.6,      447,97,  5.65
