,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,17.6,      2,197,  6.48
1,B,00m 20s,28.0,      2,190,  7.23
2,C,00m 25s,40.5,      2,196,  8.88
3,D,00m 30s,59.4,      3,195,  8.09
4,E,00m 35s,79.8,      3,193,  10.81
5,F,00m 55s,88.8,      30,192,  12.29
6,G,01m 00s,88.8,      48,193,  12.51
7,H,01m 10s,89.0,      63,203,  13.29
8,I,01m 35s,88.9,      97,199,  7.56
9,J,01m 40s,88.8,      101,205,  7.91
10,K,01m 45s,88.8,      106,207,  6.85
11,L,02m 40s,88.6,      237,198,  6.88
12,M,02m 45s,88.1,      238,202,  6.93
13,N,02m 55s,88.1,      243,196,  7.41
14,O,03m 00s,88.0,      243,182,  6.69
15,P,03m 25s,88.1,      242,175,  12.16
16,Q,03m 35s,87.8,      253,177,  11.73
17,R,03m 40s,88.0,      265,178,  11.97
18,S,04m 25s,87.9,      305,189,  7.73
19,T,04m 30s,88.0,      304,188,  8.19
20,U,04m 35s,88.0,      305,188,  7.97
21,V,04m 40s,88.0,      304,187,  8.14
22,W,04m 45s,88.1,      304,181,  8.54
23,X,04m 50s,88.1,      304,187,  7.56
24,Y,04m 55s,87.9,      304,191,  7.19
25,Z,05m 00s,88.1,      304,185,  7.78
26,a,05m 05s,88.0,      304,182,  6.74
27,b,05m 10s,88.0,      304,179,  6.12
28,c,05m 15s,88.0,      304,180,  6.06
29,d,05m 20s,88.1,      304,182,  7.03
30,e,05m 25s,88.0,      304,192,  6.62
31,f,05m 30s,88.0,      304,190,  6.77
32,g,05m 35s,88.2,      304,185,  7.25
33,h,05m 40s,88.2,      304,184,  7.61
34,i,05m 45s,88.2,      304,180,  8.40
35,j,05m 50s,88.1,      304,186,  7.78
36,k,05m 55s,88.1,      304,179,  7.68
37,l,06m 00s,88.1,      304,178,  7.78
38,m,06m 05s,88.0,      304,183,  6.07
39,n,06m 10s,88.0,      305,179,  6.20
40,o,06m 15s,88.1,      305,191,  8.58
41,p,06m 20s,88.0,      305,191,  7.44
42,q,06m 25s,88.0,      304,181,  7.54
43,r,06m 30s,88.2,      304,181,  9.42
44,s,06m 35s,88.0,      304,181,  7.60
45,t,06m 40s,88.1,      304,179,  8.89
46,u,06m 45s,88.1,      304,184,  8.59
47,v,06m 50s,88.0,      304,182,  8.61
48,w,06m 55s,88.0,      304,179,  8.14
49,x,07m 00s,88.1,      304,181,  8.65
50,y,07m 05s,88.1,      305,188,  9.09
51,z,07m 10s,88.0,      304,177,  8.28
52,A,07m 15s,88.1,      304,176,  8.26
53,B,07m 20s,88.2,      304,181,  9.84
54,C,07m 25s,88.1,      304,177,  9.80
55,D,07m 30s,88.1,      304,182,  9.28
56,E,07m 35s,88.2,      304,178,  11.03
57,F,07m 40s,88.1,      305,177,  9.90
58,G,07m 45s,87.9,      305,181,  8.34
59,H,07m 50s,88.0,      304,179,  8.17
60,I,07m 55s,88.0,      305,186,  9.00
61,J,08m 00s,88.1,      304,173,  8.11
62,K,08m 05s,87.9,      305,182,  6.22
63,L,08m 10s,87.9,      304,184,  6.92
64,M,08m 15s,88.1,      304,184,  8.43
65,N,08m 20s,88.2,      304,183,  9.66
66,O,08m 25s,88.0,      305,188,  7.71
67,P,08m 30s,88.0,      304,171,  7.96
68,Q,08m 35s,88.2,      305,175,  9.81
69,R,08m 40s,88.3,      305,187,  10.03
70,S,08m 45s,88.0,      305,183,  8.04
71,T,08m 50s,87.9,      305,189,  7.51
72,U,09m 00s,88.2,      304,187,  9.87
73,V,09m 05s,88.1,      304,184,  9.12
74,W,09m 10s,88.1,      304,178,  8.75
75,X,09m 15s,88.1,      304,172,  9.27
76,Y,09m 20s,88.1,      304,175,  9.36
77,Z,09m 25s,88.0,      305,178,  8.54
78,a,09m 30s,87.9,      305,193,  6.69
79,b,09m 35s,87.9,      304,186,  7.00
80,c,09m 40s,87.9,      304,184,  7.70
81,d,09m 45s,88.2,      304,179,  9.93
82,e,09m 50s,88.1,      304,177,  9.53
83,f,09m 55s,88.0,      305,185,  9.05
84,g,10m 00s,88.1,      305,185,  8.79
85,h,10m 05s,88.1,      305,187,  8.44
86,i,10m 10s,88.0,      305,188,  8.44
87,j,10m 15s,88.1,      304,182,  9.47
88,k,10m 45s,88.0,      356,177,  8.03
89,l,10m 50s,88.0,      356,181,  8.72
90,m,10m 55s,88.1,      356,183,  9.58
91,n,11m 00s,88.1,      356,181,  9.69
