,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,17.5,      0,73,  1.68
1,B,00m 20s,47.6,      1,69,  7.97
2,C,00m 25s,59.6,      1,69,  8.45
3,D,00m 40s,60.8,      117,59,  7.91
4,E,00m 45s,60.9,      171,58,  8.17
5,F,00m 50s,60.9,      226,57,  7.75
6,G,00m 55s,60.7,      282,55,  7.52
7,H,01m 00s,60.9,      337,60,  6.93
8,I,01m 05s,60.8,      394,62,  6.35
9,J,01m 10s,60.6,      454,55,  4.76
10,K,01m 15s,60.7,      516,54,  5.26
11,L,01m 20s,60.8,      577,64,  6.02
12,M,02m 10s,60.6,      679,79,  5.59
13,N,02m 15s,59.5,      679,84,  7.27
14,O,02m 50s,50.3,      701,46,  5.62
15,P,02m 55s,50.4,      701,55,  6.03
16,Q,03m 00s,50.4,      701,56,  6.21
17,R,03m 05s,50.4,      701,50,  6.68
18,S,03m 30s,50.3,      726,63,  5.20
19,T,03m 35s,50.3,      726,64,  5.00
20,U,03m 40s,50.3,      726,59,  5.70
21,V,03m 45s,50.4,      726,62,  6.17
22,W,03m 50s,50.4,      726,50,  6.07
23,X,03m 55s,50.3,      726,42,  5.90
24,Y,04m 00s,50.3,      726,48,  5.48
25,Z,04m 05s,50.1,      726,69,  4.35
26,a,04m 10s,50.4,      726,56,  5.97
27,b,04m 15s,50.4,      726,54,  6.66
28,c,04m 20s,50.5,      726,60,  6.88
29,d,04m 25s,50.3,      726,60,  6.15
30,e,04m 30s,50.3,      726,59,  5.77
31,f,04m 35s,50.3,      726,51,  6.10
32,g,04m 40s,50.3,      726,46,  5.97
33,h,04m 45s,50.4,      726,47,  5.68
34,i,04m 50s,50.4,      726,49,  6.26
35,j,04m 55s,50.4,      726,45,  6.07
36,k,05m 00s,50.3,      726,59,  6.14
37,l,05m 15s,49.8,      666,64,  5.30
38,m,05m 20s,50.1,      617,56,  5.79
39,n,05m 25s,51.0,      567,62,  6.51
40,o,05m 30s,57.1,      517,62,  6.47
41,p,05m 35s,63.8,      468,53,  7.05
42,q,05m 40s,70.7,      418,47,  7.73
43,r,05m 45s,71.0,      368,53,  7.43
44,s,05m 50s,70.9,      318,54,  7.24
45,t,05m 55s,70.9,      268,61,  7.08
46,u,06m 00s,71.0,      218,62,  6.76
47,v,06m 05s,71.1,      168,55,  6.40
48,w,06m 10s,70.9,      118,56,  6.22
49,x,06m 15s,70.9,      70,75,  7.03
50,y,06m 35s,70.9,      0,54,  5.19
51,z,07m 25s,1.3,      1,309,  0.63
52,Not enough valid records were found.,,,,,
