,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,36.2,      0,43,  4.06
1,B,00m 50s,102.6,      276,75,  4.76
2,C,00m 55s,102.5,      333,78,  4.56
3,D,01m 00s,102.6,      397,74,  4.28
4,E,02m 00s,102.3,      541,112,  4.66
5,F,02m 05s,102.3,      541,100,  5.13
6,G,02m 10s,102.3,      541,93,  4.76
7,H,02m 15s,102.4,      541,81,  4.15
8,I,02m 20s,102.6,      541,84,  5.10
9,J,02m 25s,102.6,      541,78,  5.57
10,K,02m 30s,102.6,      541,88,  5.56
11,L,02m 50s,85.4,      541,96,  4.69
12,M,02m 55s,85.5,      541,94,  4.82
13,N,03m 00s,85.6,      541,77,  5.27
14,O,03m 05s,85.7,      542,72,  6.41
15,P,03m 10s,85.4,      541,88,  6.94
16,Q,03m 15s,85.4,      541,90,  6.45
17,R,03m 20s,85.5,      541,85,  6.05
18,S,03m 25s,85.5,      541,78,  4.78
19,T,03m 30s,85.3,      541,77,  4.49
20,U,03m 35s,85.3,      542,76,  4.24
21,V,03m 45s,85.4,      543,78,  5.86
22,W,03m 50s,85.4,      543,85,  6.16
23,X,03m 55s,85.4,      543,73,  5.84
24,Y,04m 00s,85.3,      543,81,  6.28
25,Z,04m 05s,85.4,      544,80,  6.74
26,a,04m 10s,85.5,      543,85,  6.86
27,b,04m 15s,85.4,      543,89,  6.27
28,c,04m 20s,85.5,      543,76,  5.76
29,d,04m 25s,85.4,      543,76,  6.20
30,e,04m 30s,85.5,      544,73,  6.12
31,f,04m 40s,85.3,      543,59,  5.73
32,g,04m 45s,85.4,      543,72,  6.18
33,h,04m 50s,85.4,      543,75,  6.32
34,i,04m 55s,85.3,      543,77,  6.60
35,j,05m 00s,85.4,      543,70,  6.54
36,k,05m 05s,85.4,      543,71,  6.62
37,l,05m 10s,85.4,      543,82,  6.91
38,m,05m 15s,85.4,      543,77,  6.47
39,n,05m 25s,85.4,      546,80,  7.28
40,o,05m 30s,85.5,      546,80,  6.90
41,p,05m 35s,85.4,      547,81,  6.86
42,q,05m 40s,85.5,      547,79,  6.64
43,r,06m 20s,85.3,      560,75,  6.59
44,s,06m 25s,85.5,      560,72,  6.62
45,t,06m 30s,85.4,      560,78,  6.01
46,u,06m 35s,85.3,      560,83,  5.69
47,v,06m 40s,85.4,      560,76,  5.75
48,w,06m 45s,85.3,      560,78,  5.69
49,x,06m 50s,85.3,      560,88,  6.28
50,y,06m 55s,85.4,      560,83,  6.51
51,z,07m 15s,85.4,      567,85,  5.84
52,A,07m 20s,85.3,      568,88,  5.89
53,B,07m 25s,85.4,      568,91,  5.80
54,C,07m 30s,85.5,      568,88,  6.17
55,D,07m 35s,85.4,      568,77,  5.08
56,E,07m 40s,85.4,      568,78,  5.98
57,F,07m 45s,85.5,      568,79,  5.99
58,G,08m 05s,85.2,      529,85,  5.47
59,H,08m 10s,85.2,      530,88,  6.12
60,I,08m 15s,85.2,      529,89,  6.17
61,J,08m 20s,85.3,      530,90,  6.26
62,K,08m 25s,85.2,      530,91,  6.47
63,L,08m 30s,85.3,      530,91,  6.59
64,M,08m 35s,85.3,      530,92,  6.18
65,N,08m 40s,85.3,      530,92,  6.40
66,O,08m 45s,85.3,      530,90,  6.67
67,P,08m 50s,85.3,      530,90,  6.64
68,Q,08m 55s,85.3,      530,89,  6.54
69,R,09m 05s,85.3,      531,90,  6.49
70,S,09m 10s,85.4,      531,90,  6.84
71,T,09m 15s,85.4,      531,88,  6.53
72,U,09m 20s,85.4,      531,90,  6.54
73,V,09m 25s,85.3,      532,93,  6.37
74,W,09m 30s,85.4,      532,95,  6.19
75,X,09m 35s,85.3,      531,97,  6.23
76,Y,09m 40s,85.4,      531,91,  6.25
77,Z,09m 55s,85.2,      521,91,  4.15
78,a,10m 00s,85.4,      521,91,  5.81
79,b,10m 05s,85.5,      521,90,  4.84
80,c,10m 35s,85.4,      497,82,  6.34
81,d,10m 40s,85.5,      497,81,  6.48
82,e,10m 45s,85.5,      497,80,  6.36
83,f,11m 20s,85.7,      543,76,  5.36
84,g,12m 00s,85.5,      612,56,  5.24
85,h,12m 05s,85.6,      612,58,  5.53
86,i,12m 10s,85.6,      612,70,  5.02
87,j,12m 15s,85.5,      612,65,  4.67
88,k,12m 20s,85.5,      612,67,  4.60
89,l,12m 25s,85.4,      612,60,  4.75
90,m,12m 30s,85.5,      612,63,  4.73
91,n,12m 35s,85.6,      612,58,  5.20
92,o,12m 40s,85.6,      612,64,  5.11
93,p,12m 50s,85.5,      612,83,  4.66
94,q,12m 55s,85.4,      612,84,  4.97
95,r,13m 00s,85.5,      612,94,  5.48
96,s,13m 05s,85.4,      612,95,  5.07
97,t,13m 10s,85.5,      612,85,  5.02
98,u,13m 15s,85.5,      612,88,  6.31
99,v,13m 20s,85.5,      612,87,  6.50
100,w,13m 25s,85.5,      612,88,  6.51
101,x,13m 30s,85.4,      612,89,  6.65
102,y,13m 35s,85.5,      612,89,  6.87
103,z,13m 40s,85.5,      612,90,  6.81
104,A,13m 45s,85.5,      612,88,  6.45
105,B,13m 50s,85.5,      612,88,  6.01
106,C,14m 15s,85.5,      646,85,  6.20
107,D,14m 20s,85.5,      647,84,  6.17
108,E,14m 25s,85.4,      647,88,  6.64
109,F,14m 30s,85.5,      647,86,  6.67
110,G,14m 35s,85.4,      646,84,  5.91
111,H,14m 40s,85.5,      647,85,  7.17
112,I,14m 45s,85.5,      647,81,  6.42
113,J,14m 50s,85.4,      647,84,  6.21
114,K,14m 55s,85.4,      647,81,  5.08
115,L,15m 00s,85.4,      647,89,  5.06
116,M,15m 05s,85.4,      647,72,  5.35
117,N,15m 10s,85.4,      647,76,  5.72
118,O,15m 15s,85.4,      647,82,  6.05
119,P,15m 20s,85.5,      647,81,  5.68
120,Q,15m 25s,85.5,      647,80,  5.76
121,R,15m 35s,85.5,      653,75,  5.07
122,S,15m 40s,85.5,      653,76,  5.34
123,T,15m 45s,85.5,      653,80,  5.61
124,U,15m 50s,85.5,      653,79,  5.79
125,V,15m 55s,85.5,      653,87,  6.09
126,W,16m 00s,85.5,      653,91,  5.99
127,X,16m 05s,85.5,      653,92,  6.31
128,Y,16m 10s,85.5,      653,88,  5.95
129,Z,16m 15s,85.4,      653,84,  5.55
130,a,16m 30s,85.4,      679,75,  6.85
131,b,16m 35s,85.4,      679,83,  6.31
132,c,16m 40s,85.5,      679,84,  6.33
133,d,16m 45s,85.4,      679,85,  6.14
134,e,17m 00s,85.4,      681,83,  6.50
135,f,17m 05s,85.4,      681,85,  6.53
136,g,17m 15s,85.5,      684,87,  6.72
137,h,17m 30s,85.5,      690,93,  6.02
138,i,17m 35s,85.5,      690,88,  6.48
139,j,17m 45s,85.6,      693,83,  7.10
140,k,17m 50s,85.5,      693,89,  7.08
141,l,17m 55s,85.5,      693,86,  6.36
142,m,18m 00s,85.5,      693,94,  6.08
143,n,18m 10s,85.4,      695,94,  5.93
144,o,18m 15s,85.5,      695,90,  6.41
145,p,18m 20s,85.5,      695,87,  6.26
146,q,18m 25s,85.4,      695,85,  5.93
147,r,18m 30s,85.4,      695,84,  6.04
148,s,18m 35s,85.4,      695,92,  5.93
149,t,18m 50s,85.7,      622,80,  6.76
150,u,18m 55s,85.6,      572,90,  6.30
151,v,19m 00s,85.5,      521,92,  6.79
152,w,19m 05s,85.6,      471,92,  7.04
153,x,19m 10s,85.6,      421,86,  7.42
154,y,19m 15s,85.5,      371,81,  6.01
155,z,19m 20s,85.5,      321,86,  5.77
156,A,19m 25s,85.5,      270,95,  6.10
157,B,19m 30s,85.5,      220,83,  5.48
158,C,19m 35s,85.5,      170,84,  5.81
159,D,19m 40s,85.6,      120,81,  6.38
160,E,19m 45s,85.5,      71,92,  6.52
161,F,20m 05s,85.6,      1,50,  4.45
