,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,26.8,      1,58,  4.27
1,B,00m 20s,41.4,      1,61,  3.94
2,C,00m 25s,57.4,      1,58,  4.64
3,D,00m 30s,70.3,      0,52,  3.69
4,E,00m 40s,79.1,      1,74,  4.46
5,F,00m 50s,79.1,      19,68,  4.86
6,G,00m 55s,79.0,      33,71,  4.73
7,H,01m 00s,79.0,      48,55,  5.54
8,I,01m 05s,79.0,      60,50,  5.35
9,J,01m 15s,79.0,      67,53,  5.98
10,K,01m 45s,79.0,      178,43,  5.01
11,L,01m 50s,78.9,      219,56,  3.78
12,M,01m 55s,78.9,      263,30,  3.85
13,N,02m 20s,78.4,      294,66,  5.82
14,O,02m 25s,78.5,      294,72,  6.60
15,P,02m 30s,78.5,      294,76,  6.85
16,Q,02m 35s,78.5,      294,81,  7.34
17,R,02m 40s,78.5,      294,83,  7.34
18,S,02m 45s,78.6,      294,83,  7.21
19,T,02m 50s,78.6,      295,77,  7.31
20,U,02m 55s,78.6,      295,77,  7.17
21,V,03m 00s,78.7,      295,78,  6.93
22,W,03m 05s,78.6,      294,83,  6.37
23,X,03m 10s,78.6,      294,82,  6.37
24,Y,03m 15s,78.6,      295,82,  6.44
25,Z,03m 30s,78.7,      286,83,  6.54
26,a,03m 35s,78.6,      286,82,  6.08
27,b,03m 50s,78.5,      282,77,  6.51
28,c,03m 55s,78.6,      282,77,  6.80
29,d,04m 00s,78.6,      282,77,  7.34
30,e,04m 05s,78.5,      282,77,  6.90
31,f,04m 10s,78.6,      282,75,  6.59
32,g,04m 15s,78.6,      282,71,  6.43
33,h,04m 20s,78.5,      282,74,  6.50
34,i,04m 25s,78.5,      282,73,  6.37
35,j,04m 30s,78.7,      282,68,  6.38
36,k,04m 35s,78.7,      282,62,  6.42
37,l,04m 40s,78.7,      282,59,  6.51
38,m,04m 45s,78.6,      282,68,  7.04
39,n,04m 50s,78.6,      282,60,  6.60
40,o,04m 55s,78.4,      282,65,  6.99
41,p,05m 00s,77.3,      282,66,  6.81
42,q,05m 05s,76.3,      282,66,  6.79
43,r,05m 10s,75.6,      282,69,  6.76
44,s,05m 15s,75.6,      282,68,  6.58
45,t,05m 20s,75.6,      282,68,  6.14
46,u,05m 25s,75.6,      282,66,  6.40
47,v,05m 30s,75.7,      282,59,  6.16
48,w,05m 35s,75.6,      282,65,  5.91
49,x,05m 40s,75.6,      282,62,  6.48
50,y,05m 45s,75.7,      282,60,  6.07
51,z,05m 50s,75.6,      282,57,  6.05
52,A,05m 55s,75.7,      282,67,  6.69
53,B,06m 00s,75.6,      282,68,  6.56
54,C,06m 05s,75.6,      282,68,  6.43
55,D,06m 10s,75.6,      282,70,  6.50
56,E,06m 15s,75.6,      282,71,  6.41
57,F,06m 20s,75.6,      282,72,  6.85
58,G,06m 25s,75.7,      282,69,  6.63
59,H,06m 30s,75.6,      282,70,  6.65
60,I,06m 35s,75.7,      282,71,  7.13
61,J,06m 40s,75.7,      282,72,  7.18
62,K,06m 45s,75.6,      282,74,  6.82
63,L,06m 50s,75.6,      282,74,  6.55
64,M,06m 55s,75.6,      282,70,  6.50
65,N,07m 00s,75.7,      282,68,  6.48
66,O,07m 05s,75.7,      282,68,  6.61
67,P,07m 10s,75.7,      282,63,  6.40
68,Q,07m 15s,75.6,      282,65,  5.98
69,R,07m 20s,75.7,      282,60,  6.62
70,S,07m 25s,75.7,      282,57,  6.33
71,T,07m 30s,75.7,      282,50,  6.37
72,U,07m 35s,75.6,      282,52,  6.04
73,V,07m 40s,75.6,      282,58,  5.97
74,W,07m 45s,75.5,      282,66,  5.86
75,X,07m 50s,75.5,      282,65,  6.02
76,Y,07m 55s,75.6,      282,65,  5.68
77,Z,08m 00s,75.6,      282,62,  5.77
78,a,08m 05s,75.6,      282,60,  5.62
79,b,08m 10s,75.7,      282,56,  5.71
80,c,08m 15s,75.7,      282,51,  5.51
81,d,08m 30s,76.1,      212,73,  5.45
82,e,08m 35s,76.1,      162,66,  5.74
83,f,08m 40s,75.9,      112,69,  5.78
84,g,08m 45s,75.8,      62,70,  4.83
85,h,09m 50s,1.6,      1,63,  1.95
