,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,31.0,      2,34,  7.75
1,B,00m 30s,79.9,      2,32,  7.79
2,C,00m 35s,82.0,      1,28,  8.30
3,D,01m 25s,83.8,      254,22,  6.64
4,E,01m 35s,83.9,      256,20,  6.81
5,F,01m 40s,84.1,      256,20,  7.75
6,G,02m 00s,84.1,      256,27,  6.56
7,H,02m 05s,84.1,      256,26,  6.96
8,I,02m 10s,84.0,      256,20,  7.16
9,J,02m 35s,84.2,      255,27,  7.06
10,K,03m 15s,75.8,      245,8,  6.40
11,L,03m 20s,75.7,      245,15,  6.26
12,M,03m 25s,75.7,      244,15,  6.99
13,N,03m 30s,75.8,      244,23,  6.63
14,O,03m 35s,75.7,      244,17,  6.86
15,P,03m 40s,75.8,      244,21,  6.19
16,Q,03m 50s,75.8,      245,31,  5.75
17,R,03m 55s,75.8,      245,30,  5.88
18,S,04m 00s,75.7,      244,38,  5.48
19,T,04m 05s,75.8,      244,42,  5.50
20,U,04m 10s,75.8,      245,55,  7.09
21,V,04m 15s,75.8,      245,46,  6.00
22,W,04m 20s,75.7,      244,34,  5.16
23,X,04m 25s,75.7,      243,50,  4.46
24,Y,04m 30s,75.8,      243,38,  5.63
25,Z,04m 35s,75.8,      243,29,  5.84
26,a,04m 40s,75.7,      243,45,  5.74
27,b,04m 45s,75.8,      243,38,  6.88
28,c,04m 50s,75.8,      243,29,  7.72
29,d,04m 55s,75.8,      243,30,  7.64
30,e,05m 00s,75.8,      243,30,  8.26
31,f,05m 05s,75.7,      243,28,  7.95
32,g,05m 10s,75.8,      243,29,  7.46
33,h,05m 15s,75.8,      243,31,  8.04
34,i,05m 20s,75.8,      243,25,  7.39
35,j,05m 25s,75.8,      243,26,  8.02
36,k,05m 30s,75.7,      243,24,  7.76
37,l,05m 35s,75.8,      243,31,  8.66
38,m,05m 40s,75.8,      243,30,  8.76
39,n,05m 45s,75.8,      243,29,  8.16
40,o,05m 50s,75.8,      243,31,  8.11
41,p,05m 55s,75.9,      243,31,  7.76
42,q,06m 00s,75.8,      243,32,  7.86
43,r,06m 05s,75.8,      243,33,  7.88
44,s,06m 10s,75.7,      243,29,  7.88
45,t,06m 15s,75.8,      243,30,  7.59
46,u,06m 40s,75.7,      249,28,  7.33
47,v,06m 45s,75.6,      249,27,  6.94
48,w,07m 00s,75.7,      252,27,  8.05
49,x,07m 05s,75.7,      252,24,  8.76
50,y,07m 25s,75.8,      255,29,  8.16
51,z,08m 10s,75.7,      318,32,  7.65
52,A,08m 15s,75.7,      318,34,  7.27
