,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,27.0,      1,56,  5.23
1,B,00m 15s,54.9,      1,45,  6.21
2,C,00m 20s,80.3,      1,51,  6.64
3,D,00m 25s,86.5,      1,51,  6.89
4,E,00m 30s,85.6,      1,51,  6.16
5,F,00m 45s,85.7,      67,47,  6.04
6,G,01m 00s,85.5,      124,49,  6.14
7,H,01m 05s,85.5,      137,45,  6.23
8,I,01m 20s,85.7,      195,51,  7.65
9,J,01m 25s,85.6,      222,30,  6.35
10,K,01m 30s,85.7,      249,52,  7.54
11,L,01m 35s,85.7,      277,48,  7.87
12,M,01m 55s,85.6,      290,44,  7.39
13,N,02m 05s,85.5,      294,36,  6.87
14,O,02m 10s,85.6,      294,32,  6.66
15,P,02m 40s,85.8,      337,48,  6.40
16,Q,03m 20s,85.6,      373,59,  6.52
17,R,03m 35s,85.4,      392,41,  7.51
18,S,03m 40s,85.4,      392,34,  7.56
19,T,03m 45s,85.5,      392,35,  8.69
20,U,03m 50s,85.5,      392,39,  9.09
21,V,03m 55s,85.5,      392,45,  8.55
22,W,04m 00s,85.4,      392,40,  8.60
23,X,04m 20s,85.3,      416,32,  8.95
24,Y,04m 25s,85.4,      416,38,  8.45
25,Z,04m 40s,85.3,      423,35,  7.71
26,a,05m 50s,85.6,      675,45,  9.23
27,b,05m 55s,85.6,      676,46,  8.86
28,c,06m 15s,85.6,      676,44,  7.18
29,d,06m 20s,85.7,      676,46,  7.72
30,e,06m 25s,85.7,      676,45,  8.47
31,f,06m 30s,85.8,      676,43,  8.89
32,g,06m 35s,85.7,      676,43,  8.52
33,h,06m 40s,85.7,      676,45,  8.30
34,i,06m 45s,85.7,      676,44,  8.53
35,j,06m 50s,85.7,      676,44,  8.50
36,k,06m 55s,85.7,      676,48,  8.36
37,l,07m 00s,85.7,      676,48,  8.21
38,m,07m 05s,85.7,      676,51,  8.04
39,n,07m 10s,85.7,      676,49,  7.96
40,o,07m 15s,85.7,      676,48,  7.73
41,p,07m 20s,85.6,      676,46,  7.51
42,q,07m 25s,85.7,      676,46,  7.89
43,r,07m 30s,85.6,      676,43,  8.05
44,s,07m 35s,85.6,      676,44,  7.89
45,t,07m 40s,85.5,      676,44,  7.80
46,u,07m 45s,85.6,      676,45,  7.65
47,v,07m 50s,85.6,      676,44,  8.21
48,w,07m 55s,85.7,      676,44,  8.23
49,x,08m 00s,85.6,      676,42,  8.25
50,y,08m 05s,85.5,      676,40,  7.53
51,z,08m 20s,85.6,      695,45,  7.65
52,A,08m 25s,85.7,      695,44,  7.88
53,B,08m 30s,85.6,      695,39,  6.97
54,C,08m 35s,85.6,      695,39,  6.71
55,D,08m 50s,85.6,      696,45,  7.33
56,E,08m 55s,85.7,      696,47,  7.58
57,F,09m 00s,85.6,      696,45,  7.56
58,G,09m 05s,85.7,      697,47,  7.73
59,H,09m 55s,85.6,      842,37,  6.98
60,I,10m 00s,85.7,      842,38,  7.40
61,J,10m 15s,86.0,      759,32,  7.45
62,K,10m 20s,85.9,      709,35,  7.28
63,L,10m 25s,85.7,      659,38,  7.36
64,M,10m 30s,85.7,      608,40,  7.24
65,N,10m 35s,85.8,      558,43,  6.82
66,O,10m 40s,85.8,      508,40,  7.66
67,P,10m 45s,85.7,      457,43,  7.26
68,Q,10m 50s,85.7,      407,38,  6.61
69,R,10m 55s,85.8,      357,35,  7.48
70,S,11m 00s,85.7,      307,31,  7.99
71,T,11m 05s,85.8,      257,35,  8.17
72,U,11m 10s,85.8,      207,32,  8.18
73,V,11m 15s,85.8,      157,31,  8.67
74,W,11m 20s,85.7,      106,37,  7.95
75,X,11m 45s,85.8,      0,37,  6.74
