milliseconds,wind_direction,windspeed
10000,200,3.5
15000,199,4.52
20000,193,4.08
25000,199,3.51
45000,199,4.51
85000,193,2.2
115000,160,4.42
120000,166,4.69
125000,165,4.86
130000,165,4.87
135000,165,4.74
150000,171,5.62
155000,171,5.37
160000,173,5.69
165000,173,5.42
170000,173,5.59
180000,173,5.25
195000,176,4.88
200000,170,5.49
205000,170,5.23
210000,169,5.15
215000,170,5.0
220000,171,4.91
235000,166,5.02
240000,170,5.06
245000,171,5.11
250000,167,5.13
255000,156,4.94
260000,170,4.99
265000,171,4.71
270000,171,4.5
275000,166,4.92
280000,166,4.84
285000,165,4.63
290000,166,4.45
295000,170,4.35
300000,171,4.32
305000,177,4.32
310000,173,4.11
325000,176,4.47
330000,175,4.44
335000,170,4.08
345000,166,4.81
350000,177,5.04
365000,164,4.26
370000,157,4.0
375000,146,4.4
380000,161,4.3
385000,159,4.77
390000,178,4.62
395000,175,4.02
400000,157,3.7
405000,156,4.09
410000,159,4.2
415000,156,4.63
420000,158,4.55
425000,171,4.25
430000,158,4.56
435000,138,4.47
445000,187,4.16
450000,179,4.38
455000,175,4.87
460000,172,3.94
465000,172,4.57
470000,190,5.62
475000,182,5.16
480000,175,4.69
485000,173,4.51
490000,167,5.24
495000,169,4.92
500000,175,4.59
505000,186,5.08
510000,184,5.03
515000,174,5.17
525000,175,5.21
530000,174,4.84
535000,169,4.53
540000,167,3.9
545000,167,3.59
555000,174,3.66
560000,165,3.69
580000,174,3.78
585000,180,4.39
590000,166,4.62
595000,164,4.48
600000,171,4.5
605000,177,3.65
610000,167,3.84
615000,179,4.22
620000,186,4.21
625000,179,3.81
630000,184,4.14
635000,171,4.24
640000,186,4.54
645000,177,4.12
650000,176,4.09
655000,174,3.94
660000,181,4.56
665000,172,4.41
670000,182,4.81
675000,182,4.81
685000,183,5.29
690000,185,4.85
695000,174,4.88
700000,177,4.33
705000,170,3.82
710000,174,4.45
720000,173,4.5
725000,178,4.67
730000,180,4.37
735000,176,3.94
740000,176,3.89
745000,166,3.75
750000,157,3.87
755000,163,4.77
760000,168,4.22
765000,163,4.64
775000,169,5.14
780000,168,5.01
785000,166,5.19
815000,169,5.03
820000,166,5.42
825000,169,5.35
830000,171,5.2
835000,172,5.07
840000,166,4.71
845000,168,4.65
850000,167,4.83
855000,161,4.7
860000,162,4.98
865000,165,4.99
870000,157,4.26
875000,181,5.0
880000,174,4.48
885000,170,5.21
890000,180,4.49
895000,182,4.03
900000,172,4.59
905000,176,4.65
915000,170,4.75
920000,186,4.33
925000,183,4.23
930000,176,3.89
935000,175,4.4
940000,173,4.4
945000,168,4.16
950000,167,4.21
955000,163,4.21
960000,162,4.44
965000,157,4.04
970000,158,4.09
975000,163,3.92
980000,165,4.05
985000,170,4.19
990000,167,4.21
995000,169,3.93
1000000,167,3.9
1005000,168,3.94
1010000,166,4.5
1015000,164,4.67
1020000,164,4.58
1025000,161,4.57
1030000,164,4.64
1035000,164,4.74
1040000,164,5.18
1045000,164,5.11
1050000,165,4.99
1055000,164,4.97
1060000,164,5.14
1065000,162,5.17
1070000,161,5.62
1075000,159,5.01
1080000,164,5.05
1085000,166,5.03
1090000,165,4.62
1095000,162,4.5
1100000,164,5.19
1120000,128,2.91
1125000,122,2.26
1130000,110,2.19
1155000,135,4.15
