milliseconds,wind_direction,windspeed
10000,49,3.18
15000,34,2.39
20000,45,3.42
25000,36,3.64
45000,30,4.3
50000,37,4.58
55000,47,3.73
60000,53,3.12
65000,53,4.06
85000,32,4.68
95000,27,5.44
105000,46,4.65
110000,40,4.09
115000,30,4.16
120000,23,3.42
125000,36,3.75
150000,13,5.05
155000,13,4.77
160000,19,5.14
165000,18,4.62
170000,22,4.41
175000,18,4.67
180000,31,3.63
185000,31,3.81
190000,34,3.82
195000,35,4.88
200000,44,6.68
210000,30,4.21
225000,38,4.04
230000,33,4.09
235000,43,4.47
240000,49,6.81
245000,52,7.08
250000,49,7.4
255000,45,6.84
260000,46,6.1
265000,41,5.94
270000,43,5.42
275000,58,6.51
280000,51,6.0
295000,51,6.19
300000,44,4.55
305000,38,3.98
310000,28,4.73
315000,44,2.91
320000,73,3.03
325000,69,4.12
330000,66,4.36
335000,54,4.68
340000,56,4.56
345000,67,3.89
350000,68,5.25
360000,51,5.16
365000,48,5.19
370000,48,4.3
395000,56,4.87
400000,58,4.14
405000,52,4.71
410000,54,4.6
415000,65,3.3
425000,51,5.09
430000,48,4.52
435000,46,4.23
440000,44,3.57
445000,35,3.5
450000,41,3.55
455000,45,3.65
465000,43,4.61
470000,38,4.66
475000,30,4.9
480000,37,6.94
485000,40,3.82
490000,48,6.69
495000,42,5.97
500000,48,6.46
505000,43,6.72
535000,36,5.31
540000,22,4.94
550000,21,5.35
555000,21,5.48
560000,35,4.99
585000,53,5.29
590000,57,5.85
605000,34,2.93
610000,46,3.17
615000,52,3.21
620000,58,5.0
625000,40,4.34
635000,44,5.22
640000,44,5.5
645000,41,4.69
655000,42,6.19
660000,42,6.16
665000,46,6.66
670000,48,6.3
675000,45,6.27
680000,34,6.13
685000,46,5.99
690000,50,6.8
695000,50,6.22
705000,47,6.6
710000,51,7.17
715000,51,7.43
720000,51,6.86
725000,49,7.32
730000,46,6.24
735000,50,6.88
740000,51,6.69
745000,53,6.65
755000,50,4.02
770000,52,6.1
780000,48,5.12
785000,50,5.7
790000,51,5.62
795000,52,5.7
800000,52,5.79
805000,52,6.22
810000,50,6.15
815000,50,5.5
820000,48,5.17
825000,34,5.3
835000,44,5.09
840000,43,4.49
845000,49,4.83
855000,57,6.64
860000,55,6.44
865000,53,5.54
870000,52,5.17
875000,52,5.59
885000,44,5.94
890000,37,5.77
895000,33,5.65
900000,35,5.27
905000,35,4.37
910000,41,4.17
915000,48,5.15
925000,51,6.49
930000,51,6.66
935000,50,6.67
940000,50,6.76
945000,52,6.88
950000,52,6.64
955000,49,7.24
965000,53,6.86
970000,57,6.82
975000,61,6.56
980000,57,6.23
985000,57,6.59
990000,57,6.71
1085000,46,6.73
1090000,40,5.95
1095000,33,5.93
1100000,21,4.64
1105000,38,3.79
1125000,16,5.38
1130000,16,5.47
1135000,11,4.58
1140000,10,4.47
1145000,13,4.56
1150000,30,4.97
1155000,39,6.21
1165000,26,3.56
1170000,36,5.56
1175000,36,5.25
1180000,36,4.88
1185000,46,5.63
1190000,46,4.57
1195000,43,5.69
1200000,39,4.81
1205000,40,5.84
1210000,43,6.15
1215000,41,4.79
1220000,43,4.58
1225000,44,5.51
1230000,43,5.1
1245000,36,4.97
1250000,41,4.94
1255000,33,5.29
1260000,25,5.81
1265000,32,5.21
1270000,28,5.7
1275000,28,5.6
1285000,41,6.06
1290000,38,6.2
1295000,33,5.93
1310000,45,5.63
1315000,33,6.72
1320000,41,6.48
1325000,45,6.27
1330000,33,5.78
1335000,31,6.77
1340000,38,7.53
1360000,52,7.35
1365000,55,6.03
