milliseconds,wind_direction,windspeed
10000,43,4.06
50000,75,4.76
55000,78,4.56
60000,74,4.28
120000,112,4.66
125000,100,5.13
130000,93,4.76
135000,81,4.15
140000,84,5.1
145000,78,5.57
150000,88,5.56
170000,96,4.69
175000,94,4.82
180000,77,5.27
185000,72,6.41
190000,88,6.94
195000,90,6.45
200000,85,6.05
205000,78,4.78
210000,77,4.49
215000,76,4.24
225000,78,5.86
230000,85,6.16
235000,73,5.84
240000,81,6.28
245000,80,6.74
250000,85,6.86
255000,89,6.27
260000,76,5.76
265000,76,6.2
270000,73,6.12
280000,59,5.73
285000,72,6.18
290000,75,6.32
295000,77,6.6
300000,70,6.54
305000,71,6.62
310000,82,6.91
315000,77,6.47
325000,80,7.28
330000,80,6.9
335000,81,6.86
340000,79,6.64
380000,75,6.59
385000,72,6.62
390000,78,6.01
395000,83,5.69
400000,76,5.75
405000,78,5.69
410000,88,6.28
415000,83,6.51
435000,85,5.84
440000,88,5.89
445000,91,5.8
450000,88,6.17
455000,77,5.08
460000,78,5.98
465000,79,5.99
485000,85,5.47
490000,88,6.12
495000,89,6.17
500000,90,6.26
505000,91,6.47
510000,91,6.59
515000,92,6.18
520000,92,6.4
525000,90,6.67
530000,90,6.64
535000,89,6.54
545000,90,6.49
550000,90,6.84
555000,88,6.53
560000,90,6.54
565000,93,6.37
570000,95,6.19
575000,97,6.23
580000,91,6.25
595000,91,4.15
600000,91,5.81
605000,90,4.84
635000,82,6.34
640000,81,6.48
645000,80,6.36
680000,76,5.36
720000,56,5.24
725000,58,5.53
730000,70,5.02
735000,65,4.67
740000,67,4.6
745000,60,4.75
750000,63,4.73
755000,58,5.2
760000,64,5.11
770000,83,4.66
775000,84,4.97
780000,94,5.48
785000,95,5.07
790000,85,5.02
795000,88,6.31
800000,87,6.5
805000,88,6.51
810000,89,6.65
815000,89,6.87
820000,90,6.81
825000,88,6.45
830000,88,6.01
855000,85,6.2
860000,84,6.17
865000,88,6.64
870000,86,6.67
875000,84,5.91
880000,85,7.17
885000,81,6.42
890000,84,6.21
895000,81,5.08
900000,89,5.06
905000,72,5.35
910000,76,5.72
915000,82,6.05
920000,81,5.68
925000,80,5.76
935000,75,5.07
940000,76,5.34
945000,80,5.61
950000,79,5.79
955000,87,6.09
960000,91,5.99
965000,92,6.31
970000,88,5.95
975000,84,5.55
990000,75,6.85
995000,83,6.31
1000000,84,6.33
1005000,85,6.14
1020000,83,6.5
1025000,85,6.53
1035000,87,6.72
1050000,93,6.02
1055000,88,6.48
1065000,83,7.1
1070000,89,7.08
1075000,86,6.36
1080000,94,6.08
1090000,94,5.93
1095000,90,6.41
1100000,87,6.26
1105000,85,5.93
1110000,84,6.04
1115000,92,5.93
1130000,80,6.76
1135000,90,6.3
1140000,92,6.79
1145000,92,7.04
1150000,86,7.42
1155000,81,6.01
1160000,86,5.77
1165000,95,6.1
1170000,83,5.48
1175000,84,5.81
1180000,81,6.38
1185000,92,6.52
1205000,50,4.45
