milliseconds,wind_direction,windspeed
10000,9,6.22
15000,15,6.24
20000,15,7.24
25000,18,7.1
31000,21,7.18
60000,9,1.39
65000,26,4.51
75000,30,4.1
115000,54,5.6
145000,50,4.29
150000,53,4.89
180000,60,6.22
185000,59,6.11
190000,60,5.17
195000,51,5.62
200000,53,5.67
205000,54,4.82
211000,62,4.92
225000,65,4.49
230000,85,3.4
235000,70,3.93
240000,61,4.58
245000,55,4.9
250000,46,5.16
255000,51,5.13
260000,54,4.41
265000,52,3.99
270000,61,4.52
275000,50,4.78
280000,51,5.19
285000,54,4.65
290000,62,3.82
295000,66,3.44
300000,63,3.37
305000,59,4.51
310000,54,4.44
315000,56,4.42
320000,55,3.95
325000,59,5.74
330000,60,5.28
335000,62,5.37
340000,63,4.9
345000,55,4.04
350000,54,3.75
360000,30,5.1
365000,34,5.4
370000,35,5.36
380000,31,5.43
385000,55,6.82
390000,55,7.07
405000,62,5.01
410000,64,4.7
415000,66,5.8
420000,65,6.43
425000,67,6.74
430000,67,6.61
435000,65,6.57
440000,65,6.3
445000,63,6.05
450000,66,5.31
455000,64,5.43
460000,62,5.24
465000,60,5.28
475000,60,4.49
480000,58,4.31
495000,54,3.47
500000,53,3.82
520000,56,3.32
525000,35,4.48
545000,27,3.87
550000,36,4.52
555000,52,4.42
560000,53,5.85
575000,59,7.41
580000,59,7.55
585000,61,7.57
590000,61,7.12
605000,48,6.78
610000,33,7.17
630000,51,7.06
635000,48,6.93
640000,51,7.37
645000,54,6.66
650000,53,4.78
655000,36,3.81
670000,49,6.48
675000,47,8.1
680000,46,7.87
685000,48,7.47
690000,45,8.41
695000,46,8.83
700000,45,8.31
705000,45,8.23
710000,46,7.94
720000,44,7.6
725000,47,7.56
730000,49,7.89
735000,49,7.74
740000,47,6.83
745000,50,7.22
750000,50,6.51
755000,49,5.45
760000,46,6.81
770000,48,5.81
780000,41,6.06
785000,51,6.32
790000,50,5.84
795000,43,5.28
800000,51,7.24
805000,51,7.38
885000,50,6.61
890000,51,6.69
895000,52,6.36
900000,53,5.58
905000,37,5.93
910000,35,5.97
915000,36,5.88
920000,38,6.1
925000,56,6.57
930000,38,6.21
945000,48,5.94
950000,39,5.81
955000,37,5.19
960000,21,7.44
965000,26,6.92
970000,33,7.7
975000,31,7.68
980000,32,7.48
985000,37,7.43
990000,38,7.69
995000,32,7.7
1000000,34,7.69
1005000,30,8.15
1010000,26,8.01
1015000,28,7.39
1020000,35,7.17
1025000,34,6.8
1030000,41,7.35
1035000,41,7.63
1040000,49,7.16
1045000,51,6.86
1050000,53,6.72
1055000,50,6.33
1060000,46,5.53
1065000,36,6.46
1070000,47,5.9
1075000,52,6.54
1080000,56,6.33
1085000,57,6.0
1090000,56,6.01
1100000,52,5.16
1105000,58,5.3
1110000,50,6.07
1115000,49,5.86
1120000,41,5.73
1125000,38,5.84
1130000,48,4.9
1135000,32,5.51
1140000,41,5.26
1145000,28,6.72
1150000,31,6.61
1155000,31,5.83
1160000,29,7.12
1165000,30,8.04
1190000,54,7.65
1195000,55,6.94
1200000,66,6.81
1205000,72,6.79
1210000,65,7.0
1215000,58,8.31
1220000,61,7.79
1225000,62,7.7
1230000,57,7.96
1265000,53,7.52
1270000,56,5.36
1275000,40,5.93
1355000,77,3.25
