milliseconds,wind_direction,windspeed
15000,175,2.53
20000,172,2.5
25000,172,2.91
30000,175,2.95
35000,174,3.29
170000,169,2.28
175000,177,2.25
180000,184,2.7
185000,177,2.4
190000,184,2.73
195000,182,2.9
220000,175,2.67
225000,158,2.99
230000,153,3.11
235000,154,2.73
240000,174,2.75
245000,162,3.22
250000,160,3.14
255000,172,2.5
260000,189,2.7
265000,195,2.98
270000,207,3.16
275000,191,3.29
280000,185,4.03
285000,186,3.92
290000,198,4.12
295000,143,2.7
300000,137,2.82
305000,160,3.05
310000,168,3.08
315000,174,3.31
320000,170,3.46
325000,164,3.25
330000,164,3.22
335000,167,3.05
340000,158,3.22
345000,168,2.8
350000,152,2.51
355000,161,2.49
360000,170,2.45
365000,161,2.87
370000,174,3.15
375000,165,2.39
380000,171,3.81
385000,163,3.82
390000,171,4.26
395000,172,4.04
400000,172,3.92
405000,159,3.4
410000,178,3.69
415000,163,3.61
420000,173,3.73
425000,163,3.61
430000,156,3.14
435000,156,3.8
440000,158,3.74
445000,159,3.63
450000,166,3.56
455000,167,3.45
460000,165,3.4
465000,166,3.34
470000,172,2.51
475000,181,2.59
480000,195,3.34
485000,184,2.88
490000,181,3.26
495000,192,3.04
500000,182,2.94
505000,194,2.49
510000,207,2.3
515000,203,2.61
520000,200,2.25
525000,187,1.92
530000,192,1.89
535000,152,1.51
540000,146,1.41
545000,178,1.84
550000,164,2.74
555000,151,3.44
560000,166,2.84
565000,178,2.64
570000,160,2.36
575000,144,2.08
580000,142,2.93
585000,144,2.61
590000,143,3.33
595000,138,3.22
600000,140,2.95
605000,142,3.38
610000,150,3.1
615000,151,3.24
620000,140,3.53
625000,146,3.37
630000,156,3.17
635000,158,2.68
640000,173,2.19
645000,152,2.58
650000,168,1.94
655000,142,2.7
660000,153,3.15
665000,146,2.78
670000,152,2.21
675000,165,2.28
680000,160,2.36
685000,179,3.3
690000,161,2.68
695000,156,2.66
700000,162,3.21
705000,180,3.66
710000,151,3.52
715000,179,4.04
720000,158,3.6
725000,156,3.43
730000,154,3.12
735000,154,3.18
740000,164,2.85
745000,152,3.03
750000,159,2.59
755000,135,2.6
760000,140,2.23
765000,159,2.26
770000,165,1.94
775000,187,2.16
780000,188,2.04
785000,180,1.65
790000,175,2.55
795000,155,3.08
800000,160,3.02
805000,168,2.97
810000,162,3.17
815000,161,2.95
820000,157,3.53
825000,165,3.7
830000,160,3.66
835000,156,3.2
840000,169,3.78
845000,162,3.43
850000,141,3.54
855000,147,2.52
860000,161,2.43
865000,154,2.53
870000,152,2.95
875000,145,2.43
880000,163,2.25
885000,160,2.42
890000,156,2.91
895000,162,2.72
900000,148,2.71
905000,144,3.08
910000,163,2.58
915000,168,2.91
930000,156,2.2
935000,156,1.85
940000,155,3.43
945000,171,2.02
950000,163,2.65
955000,151,3.22
960000,159,3.36
985000,154,5.44
990000,152,5.56
