milliseconds,wind_direction,windspeed
10000,217,2.59
15000,208,2.97
20000,213,3.24
25000,200,3.22
40000,187,3.14
45000,188,2.04
50000,218,1.48
55000,234,2.02
65000,302,2.29
70000,245,0.97
165000,254,3.28
170000,261,3.42
195000,258,3.25
200000,259,3.43
205000,250,3.74
210000,252,3.66
215000,251,3.73
220000,253,3.86
225000,256,3.68
230000,247,3.1
235000,244,3.11
240000,240,3.44
245000,237,3.9
250000,237,4.81
255000,247,4.33
260000,244,4.72
265000,249,4.45
270000,249,4.39
275000,259,4.24
280000,257,4.23
285000,257,4.19
290000,259,4.38
295000,266,4.04
300000,253,4.09
305000,252,3.8
310000,256,3.47
315000,256,3.82
320000,255,3.43
325000,260,3.08
330000,263,3.13
335000,258,3.44
340000,251,4.27
345000,243,3.74
350000,243,3.53
355000,242,3.59
360000,239,3.75
365000,244,4.13
370000,247,4.26
375000,250,4.09
380000,242,3.49
385000,251,3.84
390000,250,4.13
395000,248,3.84
400000,224,3.24
405000,231,3.17
410000,238,2.9
415000,247,2.82
420000,245,2.84
425000,247,3.38
430000,242,3.72
435000,246,3.82
440000,247,4.33
445000,261,4.19
450000,268,4.08
455000,265,4.02
460000,242,3.68
465000,263,2.9
470000,261,3.23
475000,260,3.08
480000,257,3.04
485000,266,3.06
490000,276,3.47
495000,270,3.43
500000,254,3.41
505000,254,3.3
510000,240,3.49
515000,253,2.68
520000,235,3.3
525000,253,3.76
530000,256,3.88
535000,255,4.04
540000,251,3.57
545000,264,3.38
550000,262,3.88
555000,255,3.92
560000,248,4.1
565000,242,4.04
570000,253,4.14
575000,249,4.07
580000,255,3.84
585000,260,4.31
590000,262,4.35
595000,269,4.09
600000,265,4.2
605000,268,4.16
610000,267,4.09
615000,271,4.67
620000,263,4.1
625000,261,3.9
630000,274,4.19
635000,276,4.21
640000,279,4.16
645000,274,4.91
650000,283,4.03
655000,282,4.03
660000,283,3.79
665000,275,4.32
670000,278,4.47
675000,277,4.29
680000,274,4.1
685000,275,3.86
690000,268,4.03
695000,271,3.94
700000,278,3.63
705000,274,3.58
710000,266,3.93
715000,264,4.43
720000,258,4.26
725000,261,4.22
730000,262,4.49
735000,268,4.45
740000,261,4.47
745000,266,4.34
750000,262,4.13
755000,263,4.09
760000,259,4.41
765000,251,4.04
770000,251,4.59
775000,255,4.39
780000,255,4.52
785000,247,4.58
790000,245,4.74
795000,250,4.06
820000,260,4.98
825000,266,4.8
830000,243,4.17
835000,242,4.22
840000,234,4.45
845000,233,3.72
850000,225,2.89
855000,241,3.79
860000,246,3.47
865000,247,3.58
870000,248,3.75
875000,247,4.08
880000,247,4.4
885000,243,4.34
925000,246,4.49
930000,252,3.97
935000,246,3.91
940000,246,4.48
945000,256,4.61
950000,251,4.38
955000,252,4.69
990000,247,5.47
995000,258,5.19
1000000,254,4.97
1005000,256,4.3
1010000,244,4.15
1020000,241,2.49
1025000,237,3.67
1030000,244,4.08
1035000,250,3.32
1055000,272,6.04
1060000,263,5.44
1065000,270,5.55
1075000,286,4.93
1080000,289,4.86
1085000,276,4.77
1090000,264,4.33
1095000,275,5.38
1110000,271,4.67
1115000,272,4.81
1130000,266,3.62
1135000,263,3.18
1140000,259,3.4
1145000,253,3.81
1150000,262,4.11
1155000,267,4.42
1160000,250,4.39
1165000,264,3.48
1170000,241,3.4
1175000,232,2.78
1180000,239,2.62
1185000,238,2.4
1190000,230,2.57
1195000,246,2.16
1200000,245,2.15
1205000,238,2.26
1210000,261,2.53
1215000,255,3.19
1285000,217,3.54
