milliseconds,wind_direction,windspeed
15000,176,12.29
25000,175,13.04
30000,175,12.12
50000,183,10.48
65000,188,9.44
70000,191,10.12
150000,185,13.25
155000,187,11.19
160000,188,12.74
165000,189,12.92
170000,188,13.49
175000,191,13.06
185000,191,15.02
190000,193,13.98
195000,191,14.0
200000,192,14.59
205000,190,14.39
210000,191,13.09
240000,186,12.87
245000,178,12.55
250000,179,11.92
260000,186,15.06
270000,188,15.07
275000,189,15.0
280000,186,14.58
285000,188,13.77
290000,189,14.04
295000,187,13.78
300000,185,13.57
305000,186,13.82
310000,185,14.35
315000,184,14.32
320000,183,14.03
325000,185,13.22
330000,186,14.22
335000,184,14.06
365000,180,13.65
380000,182,12.92
385000,185,13.68
390000,184,13.6
395000,179,13.49
400000,186,12.71
405000,184,14.72
410000,182,12.92
415000,179,14.05
420000,179,12.39
425000,183,13.84
430000,182,13.64
435000,184,13.46
440000,184,13.73
445000,183,13.78
450000,184,13.17
455000,180,13.37
460000,181,13.24
465000,178,11.99
470000,176,10.28
475000,180,11.26
480000,178,11.37
485000,177,10.04
490000,180,10.35
495000,179,10.31
500000,180,10.75
505000,180,11.55
510000,180,10.56
515000,179,11.57
520000,172,10.49
525000,174,10.39
530000,177,11.95
535000,175,10.47
555000,179,13.39
570000,184,13.24
575000,184,13.84
580000,184,13.47
585000,183,13.44
590000,183,13.12
595000,185,12.98
600000,185,10.33
605000,188,12.63
610000,184,10.07
615000,179,9.31
620000,186,12.23
630000,183,13.14
635000,176,11.45
640000,177,11.15
645000,188,13.9
650000,183,13.65
655000,182,13.93
660000,179,12.39
665000,184,12.32
670000,181,14.07
675000,185,15.06
680000,182,14.86
685000,184,14.94
690000,182,13.98
705000,185,12.97
715000,186,13.19
720000,187,14.56
725000,186,14.76
730000,184,13.82
735000,185,14.32
740000,188,13.71
745000,185,13.67
750000,183,13.79
755000,185,12.37
760000,181,13.0
765000,182,14.32
775000,189,13.37
780000,187,13.11
800000,180,11.79
835000,195,8.07
840000,176,9.7
850000,193,14.4
855000,184,10.32
885000,186,13.74
890000,186,15.08
895000,186,15.53
900000,186,14.97
905000,191,13.72
910000,189,13.43
915000,190,12.81
920000,187,14.12
925000,188,14.69
930000,188,15.5
935000,190,15.96
940000,186,15.13
945000,189,14.58
950000,187,15.14
955000,188,15.26
960000,192,14.66
970000,172,15.15
975000,174,13.92
980000,175,14.07
985000,174,14.02
990000,173,13.99
995000,176,12.63
1000000,180,11.85
1005000,183,10.57
1010000,186,10.37
1015000,185,9.92
1020000,182,10.93
1030000,177,14.87
1050000,172,12.49
1135000,208,7.02
