milliseconds,wind_direction,windspeed
10000,329,1.21
20000,194,2.24
25000,194,0.87
55000,249,4.59
60000,249,5.04
75000,252,4.36
80000,253,3.97
95000,252,3.41
120000,255,4.0
125000,256,3.94
130000,256,3.91
150000,257,3.65
155000,255,3.64
160000,256,3.56
185000,253,4.14
190000,255,3.69
195000,246,3.15
215000,257,3.09
220000,255,3.22
225000,257,2.97
230000,258,2.73
235000,255,2.76
240000,251,3.02
245000,254,3.4
250000,257,3.33
255000,257,3.34
260000,260,3.23
265000,260,3.23
270000,259,3.28
275000,264,2.84
280000,264,2.75
285000,260,2.96
290000,256,3.15
295000,258,3.02
300000,258,3.1
305000,260,3.08
310000,258,3.04
315000,261,3.11
320000,257,2.99
325000,261,2.58
330000,266,2.51
335000,265,2.19
340000,259,1.94
345000,267,1.76
350000,277,1.64
355000,277,1.59
360000,272,2.02
365000,271,2.22
370000,268,2.39
375000,270,2.34
380000,271,2.43
385000,267,2.73
390000,263,2.78
395000,259,2.84
400000,263,2.61
405000,264,2.59
410000,266,2.83
415000,263,2.93
420000,264,2.69
425000,263,2.58
430000,251,2.22
435000,257,2.88
440000,256,2.61
445000,257,2.69
450000,260,2.77
455000,266,2.26
460000,260,2.01
465000,258,2.39
470000,255,2.57
475000,265,1.94
480000,271,1.66
485000,286,1.67
490000,288,1.56
500000,285,1.53
505000,289,1.5
510000,281,1.78
515000,278,2.24
520000,276,2.44
525000,289,3.1
535000,274,2.77
540000,272,2.89
545000,273,2.68
550000,274,2.7
555000,280,2.45
560000,289,2.1
565000,291,2.09
570000,290,2.26
575000,282,2.21
580000,287,1.88
585000,290,1.8
600000,287,1.8
605000,284,1.91
610000,284,2.15
615000,287,1.93
620000,288,1.77
625000,290,2.09
630000,287,2.26
635000,291,2.26
640000,282,2.37
645000,281,2.36
650000,277,2.54
655000,275,2.58
660000,276,2.55
665000,272,2.68
670000,281,2.35
675000,270,2.83
690000,285,2.17
695000,287,2.25
700000,286,2.35
705000,279,2.67
710000,287,2.16
715000,281,2.42
720000,298,2.37
735000,281,2.63
740000,284,2.97
745000,282,3.2
750000,280,3.01
755000,287,2.96
760000,282,3.05
765000,296,3.01
775000,296,2.1
785000,289,2.34
790000,300,2.42
795000,323,2.37
800000,334,2.28
805000,328,2.41
810000,327,2.34
815000,334,2.69
820000,341,2.52
825000,324,2.09
830000,320,2.25
835000,317,1.96
840000,320,1.6
845000,327,1.57
850000,329,1.21
855000,309,1.52
860000,310,1.58
865000,299,1.89
870000,305,2.0
875000,328,2.05
880000,309,2.34
885000,308,2.31
890000,309,2.4
895000,319,2.55
905000,316,2.6
910000,308,2.96
915000,301,2.31
920000,295,2.28
925000,296,2.34
930000,301,2.24
935000,299,2.28
940000,316,1.89
945000,320,1.83
950000,310,1.56
955000,306,2.06
960000,288,2.21
970000,302,1.73
975000,304,1.7
980000,320,1.25
985000,309,1.38
990000,323,1.06
995000,316,1.06
1000000,304,1.58
1005000,338,1.61
1010000,328,1.84
1015000,319,1.79
1020000,317,1.83
1025000,322,1.65
1065000,202,2.28
1115000,353,1.78
1120000,333,2.05
