milliseconds,wind_direction,windspeed
15000,54,8.89
40000,56,11.1
70000,79,7.99
95000,66,9.43
100000,65,10.17
105000,67,11.18
115000,60,9.89
120000,60,9.77
125000,56,9.24
130000,80,9.73
135000,80,9.59
140000,75,8.94
145000,68,10.92
150000,63,10.96
155000,65,10.92
160000,68,10.98
165000,65,10.4
170000,59,9.4
175000,61,9.43
180000,64,10.51
185000,64,9.77
190000,65,8.94
195000,63,8.81
200000,69,10.04
205000,69,10.73
210000,63,10.48
215000,60,10.3
220000,54,10.72
225000,58,10.51
230000,61,10.67
235000,54,9.18
240000,56,10.13
245000,47,10.86
250000,50,9.99
255000,59,9.43
260000,50,10.57
265000,52,9.92
270000,53,8.4
285000,56,9.43
290000,47,9.63
295000,46,9.61
300000,44,9.83
305000,39,8.98
310000,37,9.51
315000,39,9.59
320000,45,9.79
325000,40,9.08
330000,47,9.39
335000,46,9.26
340000,42,9.22
345000,42,9.31
350000,40,9.35
355000,44,9.42
360000,41,9.32
365000,42,9.63
375000,58,9.0
390000,36,9.25
395000,39,10.21
400000,41,9.96
405000,45,9.82
410000,44,9.61
415000,45,9.57
420000,40,9.68
425000,41,9.8
430000,43,9.59
435000,44,9.89
440000,44,9.28
445000,48,9.81
450000,42,8.71
460000,46,9.46
465000,46,9.32
470000,43,9.14
475000,44,9.14
480000,38,9.01
485000,42,8.63
490000,48,8.54
495000,48,9.49
500000,49,9.35
505000,51,9.11
510000,41,9.36
525000,45,9.49
530000,47,9.44
535000,45,9.16
540000,41,9.02
545000,40,9.13
550000,45,9.34
555000,42,9.11
560000,38,9.29
565000,33,8.88
570000,37,9.14
575000,35,9.72
590000,36,9.86
595000,39,9.89
600000,40,9.68
605000,43,10.14
610000,37,9.08
615000,45,9.0
620000,55,8.5
625000,52,8.67
630000,46,8.95
635000,41,8.5
640000,36,8.03
645000,41,7.7
650000,31,9.23
655000,40,9.23
660000,41,10.24
665000,41,8.77
670000,37,10.42
675000,33,9.56
685000,26,10.03
690000,34,9.76
695000,27,8.77
700000,28,9.93
705000,27,10.36
710000,27,9.53
720000,29,10.04
725000,28,10.07
745000,31,10.38
750000,31,10.08
755000,29,9.05
760000,37,9.73
765000,37,10.04
770000,37,9.78
775000,36,9.79
780000,35,9.64
785000,34,9.68
790000,36,9.5
795000,36,9.33
800000,39,9.34
805000,35,9.45
810000,34,9.61
815000,34,9.51
820000,33,9.49
825000,33,9.39
830000,35,9.41
835000,34,9.24
840000,31,9.62
845000,37,9.06
850000,31,9.42
855000,29,9.41
860000,28,9.91
865000,32,9.83
870000,29,9.21
875000,32,9.23
880000,30,9.69
885000,30,9.35
890000,31,10.5
895000,30,10.07
900000,32,10.16
905000,31,10.42
910000,22,10.71
915000,22,9.61
920000,34,10.32
925000,36,10.36
930000,45,10.04
935000,45,8.74
940000,38,9.88
945000,31,10.4
950000,35,10.05
955000,35,8.97
960000,36,9.77
965000,36,8.12
970000,34,8.89
975000,28,10.04
980000,40,9.53
985000,33,9.64
990000,34,10.3
995000,40,10.19
1000000,40,10.06
1005000,34,9.39
1010000,28,8.94
1015000,39,9.59
1020000,35,9.14
1025000,36,9.09
1030000,47,9.9
1035000,44,9.31
1040000,42,9.18
1045000,33,9.18
1050000,33,9.44
1055000,27,9.46
1060000,27,8.34
1065000,23,7.99
1075000,23,8.67
1080000,17,8.84
1085000,25,7.56
1100000,45,8.45
1105000,46,8.51
1110000,52,7.53
1130000,39,4.36
1185000,38,5.78
