milliseconds,wind_direction,windspeed
25000,206,0.96
30000,125,1.19
35000,85,3.8
40000,103,2.93
60000,90,3.26
70000,46,3.74
75000,39,3.69
80000,38,3.77
90000,64,3.19
95000,56,3.84
110000,26,3.14
120000,26,3.3
130000,58,2.34
140000,41,2.73
145000,31,3.35
150000,49,2.81
175000,64,1.56
180000,45,1.36
185000,36,1.68
190000,55,2.09
225000,46,2.94
230000,41,2.58
245000,76,3.02
250000,71,2.8
255000,51,2.59
260000,43,2.64
265000,48,2.34
270000,37,1.91
275000,45,2.26
295000,87,3.35
300000,53,3.34
305000,68,3.05
310000,62,3.49
315000,59,4.48
320000,60,3.63
335000,102,3.08
340000,105,2.78
345000,109,3.07
350000,96,2.93
355000,89,2.98
360000,73,3.58
365000,64,3.49
370000,73,3.78
375000,66,3.83
380000,62,3.25
385000,84,3.8
400000,90,3.56
405000,100,2.73
410000,118,3.85
415000,106,4.15
420000,107,3.85
425000,107,3.89
430000,121,3.33
440000,93,2.61
445000,94,2.96
460000,92,2.8
465000,100,3.0
470000,88,3.21
485000,81,2.73
490000,83,2.55
495000,71,2.23
500000,103,2.13
520000,98,3.07
525000,108,3.53
530000,107,3.44
535000,113,3.31
540000,103,3.17
545000,102,3.09
550000,96,3.19
555000,94,2.94
570000,101,3.83
575000,75,3.52
580000,73,3.16
585000,100,2.92
590000,114,3.46
595000,117,3.51
600000,111,2.94
605000,110,3.09
610000,108,2.4
630000,122,4.53
635000,120,4.63
640000,119,4.57
650000,108,3.45
660000,119,5.04
675000,116,4.73
680000,112,4.75
685000,108,4.14
700000,103,3.15
705000,87,4.06
730000,99,5.07
740000,107,3.73
745000,102,3.73
750000,107,3.23
765000,105,4.1
770000,98,3.05
775000,101,3.49
780000,104,3.98
785000,105,4.0
790000,94,3.49
795000,89,2.82
800000,56,2.81
840000,105,2.08
845000,101,2.27
850000,98,2.98
855000,100,3.74
860000,107,3.67
865000,104,3.84
870000,109,3.52
875000,101,3.27
880000,85,3.15
885000,91,3.22
890000,109,3.4
895000,104,3.67
900000,105,3.76
905000,108,3.78
910000,109,4.33
930000,106,3.59
935000,106,3.64
940000,110,3.41
945000,109,3.12
950000,107,3.43
955000,109,3.58
960000,111,3.43
965000,97,3.19
980000,109,2.96
990000,111,4.05
995000,111,3.43
1010000,168,1.77
1015000,195,1.16
1020000,177,2.38
1025000,164,2.33
1030000,171,2.02
1035000,162,1.73
1040000,148,2.89
1045000,177,1.68
1065000,118,2.52
1070000,117,2.96
1120000,107,3.29
