milliseconds,wind_direction,windspeed
15000,32.0,3.16
20000,32.0,3.18
25000,22.0,2.96
30000,31.0,3.57
50000,12.0,1.44
55000,23.0,2.5
60000,36.0,3.79
65000,42.0,2.77
70000,35.0,4.02
75000,32.0,2.19
80000,332.0,1.66
85000,347.0,2.75
90000,23.0,2.79
95000,38.0,3.51
100000,36.0,3.23
105000,19.0,1.74
235000,56.0,3.63
240000,74.0,4.2
245000,63.0,4.55
270000,37.0,3.0
275000,39.0,3.17
280000,45.0,2.98
285000,49.0,3.47
290000,69.0,3.71
295000,67.0,4.72
305000,45.0,4.92
320000,41.0,5.04
335000,45.0,4.26
340000,40.0,4.28
345000,39.0,4.22
350000,39.0,4.83
355000,38.0,4.98
390000,52.0,4.93
395000,50.0,4.62
400000,45.0,4.81
410000,41.0,4.26
415000,38.0,4.09
420000,43.0,4.49
425000,38.0,4.77
430000,43.0,4.29
435000,22.0,2.85
440000,43.0,5.04
450000,30.0,3.13
455000,33.0,3.26
460000,36.0,3.42
470000,36.0,3.41
480000,33.0,3.71
485000,27.0,3.47
490000,29.0,3.38
495000,77.0,1.69
515000,36.0,2.25
535000,58.0,2.8
550000,43.0,3.67
565000,40.0,3.22
570000,18.0,3.38
575000,24.0,3.9
580000,33.0,3.5
585000,28.0,3.55
590000,32.0,4.54
595000,26.0,3.48
600000,27.0,3.36
605000,35.0,3.77
610000,31.0,4.06
615000,31.0,4.25
620000,32.0,4.28
625000,49.0,4.29
630000,40.0,4.95
635000,37.0,5.21
640000,38.0,4.09
645000,45.0,4.55
650000,34.0,4.15
655000,40.0,3.88
660000,48.0,3.74
665000,32.0,4.96
670000,23.0,5.67
680000,23.0,4.7
685000,28.0,4.77
690000,33.0,4.81
710000,39.0,4.77
715000,33.0,5.23
720000,32.0,4.39
725000,37.0,4.41
730000,39.0,4.31
735000,38.0,4.43
740000,38.0,4.63
745000,38.0,4.58
750000,34.0,4.03
755000,36.0,3.73
760000,33.0,4.08
765000,29.0,3.55
770000,22.0,3.96
775000,33.0,3.68
780000,34.0,4.32
785000,30.0,4.51
790000,28.0,4.23
795000,25.0,3.87
800000,40.0,4.03
805000,39.0,4.37
810000,29.0,4.76
815000,30.0,4.48
820000,32.0,4.06
825000,34.0,3.83
830000,34.0,4.36
835000,36.0,3.95
840000,32.0,3.77
845000,47.0,3.47
855000,46.0,3.54
860000,44.0,4.21
865000,37.0,4.75
870000,38.0,5.34
875000,41.0,5.81
880000,47.0,5.03
885000,39.0,5.42
890000,47.0,5.23
895000,42.0,5.85
900000,40.0,5.66
905000,40.0,5.6
910000,44.0,5.95
915000,44.0,5.95
930000,39.0,4.98
935000,30.0,5.09
940000,32.0,4.91
980000,26.0,4.48
985000,24.0,4.74
1000000,36.0,4.26
1005000,29.0,4.0
1010000,33.0,3.82
1015000,45.0,3.62
1020000,35.0,3.96
1025000,28.0,4.43
1030000,36.0,3.54
1035000,39.0,4.27
1040000,35.0,4.37
1045000,34.0,4.58
1050000,32.0,4.44
1055000,38.0,4.62
1060000,54.0,4.46
1065000,34.0,4.09
1070000,27.0,3.81
1075000,34.0,2.98
1080000,60.0,3.37
1085000,57.0,4.35
1090000,33.0,4.16
1095000,34.0,3.71
1100000,23.0,3.38
1105000,43.0,3.94
1110000,49.0,4.02
1115000,53.0,3.99
1120000,44.0,4.78
1125000,45.0,4.78
1130000,30.0,4.77
1135000,33.0,4.82
1140000,40.0,4.5
1145000,26.0,3.84
1155000,64.0,2.57
1220000,18.0,2.9
