milliseconds,wind_direction,windspeed
10000,162,1.94
15000,74,0.66
20000,187,0.81
25000,165,1.46
40000,260,2.87
45000,276,1.47
50000,286,2.4
110000,244,1.4
115000,235,1.24
120000,229,1.25
125000,212,1.35
135000,211,1.43
150000,204,1.44
160000,192,1.75
170000,200,1.4
175000,201,1.41
180000,188,1.67
185000,163,1.83
190000,167,1.99
195000,181,2.44
200000,199,1.93
210000,200,2.0
215000,193,1.72
220000,182,1.6
225000,172,1.33
235000,195,1.87
240000,194,1.9
255000,201,2.88
265000,209,2.56
270000,211,2.53
275000,211,2.77
280000,217,2.61
285000,211,2.68
300000,220,3.05
305000,209,2.45
310000,231,2.65
315000,209,2.43
320000,211,3.08
355000,258,3.04
360000,237,2.75
365000,234,3.16
370000,227,3.18
375000,226,3.25
380000,244,3.03
405000,250,2.6
410000,243,2.8
415000,250,2.84
420000,248,2.85
425000,237,3.3
430000,234,3.3
435000,240,2.84
440000,252,2.42
445000,254,2.36
450000,251,2.48
455000,249,2.57
460000,242,2.76
465000,243,2.54
470000,249,2.7
475000,244,2.83
480000,248,2.85
485000,241,2.51
490000,242,2.24
495000,241,2.48
500000,239,2.49
505000,236,2.71
510000,237,2.67
515000,237,2.8
520000,234,2.26
525000,238,2.42
530000,230,2.69
535000,238,1.79
540000,236,1.96
545000,234,2.3
550000,239,1.52
555000,247,1.51
560000,248,1.42
565000,245,1.32
570000,246,1.44
575000,253,1.93
580000,247,2.07
585000,252,1.8
590000,253,1.91
595000,252,1.92
600000,249,1.68
605000,248,1.35
610000,243,1.24
615000,243,1.1
620000,260,1.03
650000,233,2.31
660000,248,3.14
665000,250,2.59
670000,245,2.35
675000,253,2.82
680000,230,2.15
685000,226,0.66
690000,217,1.54
695000,222,1.3
700000,224,1.44
705000,212,1.36
710000,218,1.58
715000,220,1.17
720000,227,1.25
735000,207,1.88
740000,209,1.88
745000,208,2.07
750000,205,1.99
755000,212,1.93
760000,206,2.13
765000,210,2.21
770000,211,2.47
775000,213,2.24
780000,208,2.09
785000,204,1.61
790000,214,1.56
795000,212,1.13
800000,196,0.86
805000,216,0.49
810000,213,0.63
815000,234,1.4
820000,239,1.12
825000,243,0.86
830000,239,0.73
835000,241,0.75
840000,258,0.98
845000,252,0.53
850000,319,0.31
855000,305,0.38
860000,256,0.43
865000,247,0.23
870000,275,0.39
875000,291,0.31
890000,317,0.86
900000,134,0.91
905000,112,0.32
910000,242,0.41
915000,108,0.16
920000,183,0.57
925000,204,0.41
930000,152,0.49
935000,123,0.45
940000,141,0.76
950000,145,1.87
965000,186,1.2
970000,193,0.94
975000,183,0.92
980000,175,0.83
995000,187,1.25
1000000,165,0.88
1015000,180,1.08
1020000,163,0.96
1025000,183,1.08
1035000,178,1.24
1040000,173,1.31
1045000,190,1.45
1050000,196,1.38
1075000,202,0.57
1080000,186,2.95
1105000,259,2.04
1160000,108,1.95
