milliseconds,wind_direction,windspeed
90000,180,7.91
110000,163,8.4
115000,159,8.23
120000,167,8.41
150000,182,7.28
155000,182,6.44
160000,182,6.9
170000,182,6.81
175000,180,7.14
180000,180,7.24
185000,180,7.5
190000,177,7.67
195000,180,7.18
200000,181,6.72
205000,183,6.94
210000,181,7.72
215000,181,7.45
220000,190,7.43
225000,181,7.57
230000,183,8.03
235000,184,7.75
240000,186,7.58
245000,185,6.0
250000,192,5.28
255000,184,6.06
260000,180,6.43
265000,185,6.07
270000,183,6.19
275000,181,5.97
280000,187,5.19
285000,177,5.93
290000,176,6.07
295000,182,7.22
305000,182,6.47
310000,179,6.41
315000,176,6.73
320000,177,6.05
325000,179,6.33
330000,182,6.69
335000,178,7.27
340000,178,7.7
345000,181,8.1
350000,182,6.79
355000,175,8.12
360000,173,7.13
365000,178,7.16
370000,177,6.68
375000,181,7.01
380000,183,6.3
385000,186,5.96
390000,182,5.86
395000,184,5.87
400000,183,5.89
405000,182,6.63
410000,181,6.77
415000,180,7.39
420000,176,7.33
425000,177,7.58
430000,180,7.28
435000,180,8.0
440000,177,7.75
445000,177,7.92
450000,180,6.97
455000,180,7.13
460000,183,6.87
465000,179,7.02
470000,181,6.53
475000,181,7.31
480000,179,7.94
485000,179,8.51
490000,178,8.5
495000,179,7.71
500000,175,7.79
505000,176,8.03
510000,174,7.89
515000,179,7.73
520000,177,7.98
525000,180,7.92
530000,185,6.63
535000,185,6.78
540000,180,6.61
545000,182,6.57
550000,180,6.52
555000,181,5.93
560000,182,6.32
565000,184,6.28
570000,182,6.08
575000,184,6.1
580000,187,6.43
585000,190,5.56
590000,192,5.46
595000,190,5.41
600000,189,5.28
605000,193,5.27
610000,187,5.1
615000,185,5.24
620000,184,5.26
625000,188,5.47
630000,182,5.93
635000,181,5.51
640000,184,5.89
645000,191,5.65
715000,190,6.21
720000,183,6.3
725000,185,6.25
730000,187,6.15
735000,190,5.64
740000,195,5.2
745000,189,5.35
760000,182,6.92
765000,185,6.25
770000,187,5.94
795000,190,5.78
800000,190,5.74
805000,192,5.9
825000,189,5.78
830000,189,5.85
835000,187,5.7
855000,194,7.45
860000,210,6.31
865000,199,5.96
870000,201,5.93
875000,197,5.94
880000,204,5.79
885000,209,5.85
890000,207,5.61
910000,173,3.34
