milliseconds,wind_direction,windspeed
20000,26,3.44
25000,45,4.01
30000,75,4.52
35000,94,5.11
75000,53,4.8
100000,45,5.5
105000,32,6.48
110000,38,6.1
115000,43,5.8
120000,40,5.78
125000,38,5.58
130000,39,5.32
135000,38,5.88
150000,48,6.01
155000,45,5.93
160000,39,5.3
165000,44,5.36
170000,43,5.34
175000,46,5.58
180000,41,5.53
185000,37,5.55
190000,38,5.79
200000,43,5.41
205000,45,4.9
210000,43,5.11
215000,42,5.15
220000,45,4.94
225000,48,4.79
230000,47,4.98
235000,46,4.89
240000,46,4.88
245000,45,4.98
250000,52,4.85
255000,50,4.72
260000,50,4.65
265000,56,4.98
270000,55,5.23
275000,55,4.85
280000,61,4.9
285000,58,4.91
290000,64,5.83
295000,61,5.34
300000,66,5.72
305000,61,6.02
310000,63,6.1
315000,63,6.07
320000,56,6.16
325000,56,5.98
330000,58,5.71
335000,69,4.91
340000,74,5.24
345000,67,5.51
350000,66,4.91
355000,49,5.39
360000,56,6.06
365000,58,6.31
370000,53,6.16
375000,53,5.62
380000,65,4.92
385000,50,4.55
390000,54,5.42
395000,47,6.36
400000,55,6.58
405000,43,6.25
410000,40,6.25
415000,42,5.8
420000,39,6.08
425000,44,5.58
430000,45,5.4
435000,52,5.12
440000,48,4.96
445000,51,4.93
450000,45,5.14
455000,38,4.86
460000,44,4.78
465000,44,4.57
470000,49,4.73
475000,55,5.03
480000,42,4.74
485000,33,4.67
490000,25,5.61
495000,31,5.76
500000,45,4.9
510000,33,4.99
515000,35,5.07
520000,32,5.14
525000,49,5.99
530000,45,6.39
535000,41,6.54
540000,33,6.43
545000,26,6.2
550000,32,5.76
555000,41,6.35
560000,47,6.28
565000,46,5.85
570000,48,6.05
575000,36,6.33
580000,40,6.01
585000,45,6.21
590000,46,6.14
595000,38,6.04
600000,41,6.17
605000,39,6.53
610000,40,6.33
615000,34,6.41
620000,39,5.84
625000,39,6.19
630000,36,6.44
635000,36,6.24
645000,72,5.02
665000,24,4.25
680000,44,6.42
685000,54,6.43
690000,57,6.15
695000,63,6.26
715000,58,5.11
765000,82,0.82
