milliseconds,wind_direction,windspeed
10000,29,4.44
15000,13,4.23
20000,20,5.11
95000,64,3.2
100000,85,4.18
105000,80,4.18
110000,79,4.24
115000,78,4.13
120000,78,4.13
160000,65,3.28
165000,54,3.67
170000,51,3.99
175000,54,3.78
180000,56,4.22
185000,55,4.12
190000,53,4.26
195000,60,4.42
200000,44,4.01
205000,60,4.89
210000,61,5.31
215000,63,4.91
220000,58,4.62
225000,64,4.74
230000,62,4.56
235000,66,4.51
240000,72,4.29
245000,68,4.1
250000,65,4.14
255000,61,3.92
260000,59,3.74
265000,61,3.6
270000,61,3.6
275000,64,3.69
280000,64,4.05
285000,58,4.21
290000,56,3.94
295000,73,4.12
300000,79,3.82
305000,72,4.14
310000,68,3.97
315000,77,4.03
320000,72,3.99
325000,69,4.0
330000,65,3.89
335000,63,3.81
340000,61,3.68
345000,53,3.87
350000,33,2.84
355000,45,3.55
360000,55,3.24
365000,39,4.17
370000,52,4.07
375000,52,3.85
380000,63,4.29
385000,47,4.24
390000,49,4.0
395000,52,4.0
400000,53,3.83
405000,55,3.98
410000,60,4.43
415000,57,4.17
420000,70,4.21
425000,63,4.19
430000,75,4.47
435000,71,4.62
440000,67,4.51
445000,62,4.58
450000,60,4.46
455000,65,4.79
460000,59,4.77
465000,59,4.64
470000,56,4.81
475000,54,4.61
480000,54,4.64
485000,56,4.2
490000,53,4.25
495000,59,4.27
500000,50,4.3
505000,49,4.07
510000,46,3.95
515000,49,4.15
520000,48,4.15
525000,45,4.14
530000,46,4.05
535000,48,4.54
540000,52,4.63
550000,41,4.86
555000,42,4.61
560000,41,4.69
565000,39,4.48
570000,47,4.29
575000,47,4.17
580000,46,4.02
590000,50,4.42
595000,38,4.23
600000,42,4.02
605000,44,4.2
610000,47,4.78
615000,68,5.02
620000,63,5.43
625000,61,5.52
630000,56,5.21
635000,56,4.84
640000,53,5.13
645000,61,5.15
650000,60,4.99
655000,65,5.16
665000,51,5.22
670000,64,5.28
675000,70,4.89
680000,64,4.96
685000,66,5.13
690000,65,5.25
700000,59,5.38
705000,60,5.07
710000,62,4.75
715000,57,4.69
720000,52,4.36
725000,55,4.47
730000,59,4.49
735000,59,4.66
740000,56,5.01
745000,66,5.51
750000,64,5.54
755000,64,5.5
760000,60,5.17
765000,56,4.79
770000,60,4.92
775000,59,4.66
780000,56,4.23
785000,61,4.6
790000,59,4.43
795000,56,4.37
800000,56,4.49
805000,54,4.32
810000,54,4.16
815000,66,4.91
820000,53,4.21
825000,57,4.84
830000,49,5.41
835000,48,4.99
840000,63,5.82
845000,57,5.66
850000,59,5.51
855000,61,5.47
860000,56,6.07
865000,58,5.96
870000,64,5.64
875000,57,5.24
880000,63,5.22
890000,73,4.77
895000,76,4.8
900000,82,3.98
905000,72,5.47
910000,69,4.81
915000,76,5.33
920000,77,5.2
925000,70,4.83
930000,73,5.19
935000,72,4.99
940000,70,5.73
945000,73,5.17
950000,77,5.0
955000,80,4.69
960000,81,5.38
970000,71,5.45
975000,73,5.35
980000,73,5.19
985000,70,5.18
990000,67,4.96
995000,58,4.95
1000000,64,4.6
1005000,68,4.47
1010000,69,4.45
1015000,65,4.57
1020000,65,4.52
1025000,64,4.47
1030000,65,4.28
1035000,65,4.18
1040000,69,4.83
1045000,74,3.83
1050000,73,3.66
1055000,72,3.8
1060000,73,3.98
1065000,70,3.76
1070000,73,3.91
1075000,87,4.25
1085000,66,4.06
1090000,70,4.21
1095000,71,4.25
1100000,74,4.05
1105000,78,3.84
1110000,73,3.79
1115000,71,3.56
1120000,74,3.66
1125000,73,3.5
1130000,70,3.54
1135000,69,3.03
1140000,79,3.1
1145000,79,2.66
1150000,93,3.2
1155000,95,3.56
1180000,202,2.92
