milliseconds,wind_direction,windspeed
10000,104,2.92
15000,131,5.33
20000,112,4.87
25000,117,5.0
30000,114,4.98
50000,187,0.22
85000,140,5.33
160000,171,4.25
165000,165,4.25
185000,167,5.93
190000,175,5.82
195000,174,5.6
200000,173,4.8
210000,164,5.16
230000,169,4.36
245000,167,4.18
250000,172,4.69
265000,166,4.82
270000,163,5.05
285000,167,4.96
290000,171,4.73
295000,170,4.69
300000,175,4.73
305000,175,4.72
315000,169,4.1
325000,174,4.34
330000,176,4.38
335000,173,4.44
340000,170,4.21
345000,162,4.33
350000,173,4.28
355000,178,4.56
360000,174,4.37
365000,171,4.61
370000,174,4.57
375000,172,4.73
380000,173,4.37
385000,172,4.57
390000,174,4.39
395000,177,4.51
400000,175,3.87
405000,166,3.81
410000,172,4.21
415000,161,4.08
420000,163,3.66
435000,167,3.88
440000,171,3.56
445000,174,3.53
450000,169,3.68
455000,160,3.53
460000,161,3.24
465000,162,3.44
470000,170,3.97
475000,168,4.09
480000,171,4.1
485000,173,4.15
490000,172,4.23
500000,169,3.92
505000,170,3.7
510000,171,3.63
515000,169,3.51
520000,171,3.32
525000,173,3.47
530000,172,3.49
535000,176,3.61
540000,178,3.54
545000,176,3.08
550000,179,3.38
555000,173,3.9
560000,173,3.81
565000,182,3.74
570000,166,3.06
575000,171,3.61
585000,166,3.71
590000,159,3.6
595000,191,3.16
600000,187,3.97
605000,186,4.43
610000,182,3.79
615000,178,3.82
620000,179,3.64
625000,172,3.72
630000,179,3.69
640000,172,3.36
645000,176,3.14
650000,185,3.17
655000,178,3.24
660000,178,3.17
665000,181,2.6
670000,152,3.15
675000,159,3.06
680000,148,2.62
695000,174,3.34
700000,196,3.55
705000,200,3.28
715000,192,3.75
720000,190,3.48
765000,183,3.58
770000,181,3.38
775000,177,2.65
790000,185,3.04
805000,179,3.4
835000,169,4.26
845000,167,4.2
895000,176,4.48
900000,172,3.84
905000,172,3.66
915000,173,3.54
925000,173,3.38
930000,172,3.32
935000,174,3.2
940000,173,3.36
945000,171,3.26
950000,173,3.45
970000,172,3.16
1000000,171,3.05
1005000,174,3.08
1010000,170,2.77
1015000,171,2.45
1020000,170,2.5
1025000,181,3.48
1030000,182,3.4
1035000,182,3.26
1040000,183,3.02
1045000,176,3.21
1050000,178,2.81
1065000,224,2.63
1070000,212,1.41
1075000,199,1.44
1080000,186,1.15
1085000,181,1.32
1090000,186,1.76
1095000,178,1.88
1100000,176,1.85
1105000,181,2.02
1110000,173,2.26
1115000,170,2.1
1120000,142,1.86
1125000,166,1.43
1130000,158,1.73
1155000,186,2.66
