milliseconds,wind_direction,windspeed
10000,57,3.69
15000,54,5.38
20000,52,6.1
25000,47,7.14
45000,35,2.79
50000,69,6.13
60000,55,7.43
70000,47,8.19
105000,37,7.3
110000,35,6.88
115000,30,6.51
120000,33,6.6
125000,38,5.39
145000,53,7.58
150000,45,6.5
155000,53,7.12
160000,56,6.69
170000,53,6.78
175000,41,5.93
185000,54,6.06
190000,54,6.78
195000,57,7.06
200000,58,7.5
215000,57,6.55
225000,53,6.94
230000,50,6.86
235000,47,7.59
240000,56,7.13
250000,52,6.71
255000,54,7.4
260000,55,7.56
265000,55,7.32
270000,53,6.74
275000,56,8.04
280000,54,7.74
285000,55,8.05
290000,59,8.24
295000,57,7.6
300000,57,6.48
305000,54,6.6
310000,51,7.11
315000,54,6.95
320000,52,6.78
325000,53,6.69
330000,44,6.08
335000,48,7.17
340000,48,7.98
345000,47,8.38
350000,46,7.97
355000,47,7.66
360000,45,6.6
365000,43,7.3
370000,49,8.74
375000,48,9.2
380000,48,9.28
385000,51,9.46
390000,47,8.33
400000,53,8.05
405000,52,9.54
410000,51,9.88
415000,52,9.75
420000,52,9.69
425000,45,6.76
430000,48,8.27
435000,50,6.85
440000,53,8.76
445000,52,6.93
450000,54,7.03
455000,53,7.61
460000,53,7.62
475000,50,7.14
480000,51,7.32
485000,54,8.47
490000,53,8.11
495000,53,6.71
500000,53,7.34
505000,53,6.89
510000,53,6.93
515000,56,6.75
520000,44,6.78
525000,49,6.33
530000,48,5.14
535000,43,3.98
545000,47,3.15
550000,32,4.55
555000,17,2.77
575000,51,6.92
580000,53,8.05
585000,51,6.77
590000,48,6.88
595000,47,7.34
600000,48,7.09
605000,48,6.83
610000,50,7.14
615000,50,7.28
620000,52,7.47
625000,44,7.04
630000,38,6.37
635000,41,5.99
640000,39,5.16
645000,33,5.42
650000,26,5.31
655000,27,6.29
660000,18,5.74
665000,29,7.02
670000,34,6.65
675000,26,6.43
680000,24,5.82
685000,24,6.18
690000,42,5.23
695000,30,5.82
700000,43,6.14
705000,36,5.71
710000,44,6.57
715000,38,6.77
720000,43,6.41
725000,51,7.73
730000,48,6.1
735000,50,6.62
740000,43,5.42
745000,40,4.92
750000,40,5.71
755000,43,7.49
760000,45,8.12
765000,44,7.89
770000,45,7.49
775000,49,8.63
780000,46,9.27
785000,47,9.44
830000,45,8.91
835000,45,7.11
860000,45,5.58
865000,39,6.68
870000,40,8.38
890000,32,7.88
895000,33,7.9
900000,34,6.84
905000,32,8.07
910000,30,7.91
915000,35,8.0
920000,28,7.71
925000,27,8.41
945000,43,8.61
995000,43,3.72
