milliseconds,wind_direction,windspeed
15000,74,8.14
20000,61,6.73
25000,62,8.15
85000,64,7.7
90000,67,6.84
95000,69,6.83
100000,71,6.34
105000,69,7.26
110000,64,6.76
115000,65,7.23
120000,73,8.22
125000,71,8.18
130000,72,7.68
135000,76,6.98
140000,75,7.2
165000,70,7.49
170000,67,6.71
175000,71,8.56
180000,74,7.23
185000,70,7.54
190000,67,6.8
195000,71,7.96
200000,71,6.57
205000,70,7.84
210000,66,8.46
215000,66,7.95
220000,69,7.71
225000,66,8.12
230000,69,8.35
255000,73,7.64
260000,76,7.39
265000,70,7.42
270000,72,7.08
275000,70,8.2
280000,65,7.28
285000,68,7.16
290000,67,7.25
300000,68,7.25
305000,68,7.13
310000,67,6.89
315000,69,6.71
320000,73,6.39
325000,71,6.44
330000,75,6.28
335000,74,6.3
340000,74,6.25
345000,80,6.49
360000,81,5.86
370000,75,6.81
375000,73,7.0
385000,77,7.02
390000,77,6.73
395000,78,7.18
400000,72,8.08
405000,75,7.99
415000,85,7.27
420000,82,7.95
425000,82,8.1
430000,83,8.03
435000,82,8.01
445000,80,7.49
450000,76,7.34
455000,81,7.41
460000,83,7.59
470000,85,7.45
475000,89,7.33
480000,86,7.67
485000,84,7.51
490000,85,7.63
495000,82,7.44
500000,82,6.67
510000,94,6.27
515000,89,6.26
520000,81,6.38
525000,82,6.81
530000,84,6.61
535000,87,6.44
540000,87,7.8
545000,90,7.53
550000,90,7.15
555000,86,7.05
560000,89,6.67
565000,93,5.29
595000,83,10.92
680000,80,8.09
695000,81,7.86
700000,83,7.82
705000,79,7.26
715000,93,7.1
720000,90,7.84
725000,88,9.19
740000,91,9.15
745000,85,9.09
750000,69,9.49
755000,60,9.35
760000,60,8.68
845000,53,7.17
865000,48,5.73
880000,59,5.73
890000,72,5.87
895000,80,5.3
900000,87,4.86
905000,69,5.83
920000,123,5.33
925000,111,4.15
935000,110,5.91
945000,113,6.48
950000,108,8.42
970000,106,6.19
985000,90,5.25
1000000,109,5.33
1005000,93,5.08
1010000,82,4.04
1015000,94,4.41
1020000,108,5.57
1025000,106,4.97
1035000,85,5.77
1055000,83,8.44
1065000,65,6.69
1080000,73,6.95
1085000,79,7.25
1095000,69,8.05
1100000,87,8.41
1105000,84,8.02
1110000,89,7.31
1115000,85,8.51
1130000,76,8.57
1135000,84,8.41
1140000,93,8.32
1150000,69,8.18
1175000,75,7.76
