milliseconds,wind_direction,windspeed
15000,51,4.46
20000,71,5.73
25000,77,5.81
30000,73,6.64
35000,67,6.28
40000,60,5.95
45000,67,5.61
50000,68,5.31
65000,76,7.39
75000,76,4.02
95000,77,6.58
125000,97,7.69
130000,107,6.46
135000,88,7.36
140000,65,6.66
145000,66,6.87
150000,78,6.97
155000,69,6.77
160000,76,6.9
175000,81,6.05
180000,78,5.52
185000,69,5.45
190000,75,5.46
195000,80,6.0
200000,72,5.88
205000,77,4.98
210000,83,5.47
215000,88,5.92
220000,84,5.02
225000,94,5.69
230000,96,4.88
235000,98,4.94
240000,102,4.65
245000,76,5.45
250000,82,5.47
255000,71,5.59
260000,77,6.12
265000,79,6.67
270000,89,6.29
275000,71,5.84
280000,70,5.37
285000,75,5.41
290000,67,5.45
295000,72,4.98
300000,87,4.95
305000,87,5.45
310000,88,5.6
315000,69,5.06
320000,78,5.94
325000,80,5.23
330000,82,5.95
335000,86,6.45
340000,82,6.37
345000,83,5.62
350000,103,5.73
360000,91,7.01
365000,95,6.86
370000,91,7.35
375000,95,7.38
380000,89,7.58
385000,86,7.25
390000,92,7.44
395000,90,7.41
400000,91,6.78
405000,87,6.62
410000,91,6.93
420000,82,7.21
425000,91,6.78
430000,90,6.95
435000,79,6.18
440000,79,6.62
445000,84,6.84
450000,84,5.82
455000,93,5.61
460000,72,7.61
465000,81,7.08
470000,80,5.99
475000,91,5.97
480000,88,6.56
485000,88,6.84
490000,86,7.79
495000,83,7.68
500000,86,7.45
505000,95,7.11
510000,82,6.45
515000,71,6.1
520000,84,5.97
525000,93,6.82
530000,95,6.22
535000,85,5.58
540000,97,5.39
545000,83,5.25
550000,76,6.09
555000,79,6.34
560000,80,7.3
565000,80,7.14
570000,83,7.38
575000,80,7.39
580000,77,7.33
585000,73,7.47
590000,70,7.42
595000,78,7.36
600000,72,7.19
605000,70,7.03
610000,64,7.39
615000,65,7.26
620000,73,7.1
625000,71,6.64
630000,75,6.96
635000,71,6.63
640000,70,6.87
645000,65,7.27
650000,62,6.88
655000,68,6.81
660000,65,6.74
665000,65,6.64
675000,74,5.8
680000,76,5.11
685000,93,6.73
690000,81,7.12
700000,79,6.97
705000,87,7.0
710000,83,6.78
715000,89,6.97
720000,76,6.95
730000,84,8.32
735000,93,7.33
740000,118,7.15
760000,86,7.36
765000,77,7.59
770000,75,7.39
775000,79,7.48
790000,76,6.97
795000,81,6.86
800000,74,7.11
805000,68,7.37
810000,72,7.06
815000,87,7.52
830000,70,6.98
835000,81,6.41
840000,82,6.47
845000,77,6.04
850000,63,5.98
855000,64,6.17
860000,80,6.26
865000,74,5.75
870000,86,5.95
875000,100,5.98
880000,80,5.72
885000,83,6.06
890000,78,5.36
895000,79,5.63
900000,75,5.81
905000,82,6.07
910000,89,6.18
915000,71,6.01
920000,64,5.76
925000,63,5.56
930000,69,5.87
960000,74,6.23
965000,81,5.86
970000,59,7.03
975000,69,6.44
990000,114,5.2
1015000,90,5.34
